country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,0,0,0,20.114
Albania,1,0,0,28.494
Algeria,4,0,0,2.645
Andorra,0,0,0,12.942
Angola,4,0,0,0.183
Antigua and Barbuda,4,0,0,0
Argentina,1,0,0,30.401
Armenia,5,0,0,143.424
Australia,4,0,0,0.902
Austria,4,7.328,1.332,5.996
Azerbaijan,1,0,0,33.336
Bahamas,4,0,0,2.543
Bahrain,5,0,0,317.352
Bangladesh,1,0,0,23.45
Barbados,4,0,0,0
Belarus,3,0,0,72.915
Belgium,4,32.011,5.781,4.746
Belize,4,0,0,2.515
Benin,4,0,0,4.042
Bhutan,4,0,0,0
Bolivia,3,0,0,69.391
Bosnia and Herzegovina,0,0,0,13.716
Botswana,4,0,0,0
Brazil,5,0,0,164.274
Brunei,4,0,0,0
Bulgaria,2,36.411,2.015,16.119
Burkina Faso,4,0,0,0.048
Burundi,4,0,0,1.598
Cambodia,4,0,0,0
Cameroon,4,0,0,0
Canada,0,0,0,8.585
Cape Verde,1,0,0,37.771
Central African Republic,1,0,0,38.925
Chad,4,0,0,0.183
Chile,5,0,0,262.238
China,4,0,0,0.031
Colombia,1,0,0,36.712
Comoros,1,0,0,24.149
Congo,4,0,0,0
Costa Rica,0,0,0,10.208
Cote d'Ivoire,0,0,0,9.098
Croatia,4,0.974,0,0.244
Cuba,4,0,0,0.971
Cyprus,4,0,0,0
Czechia,4,7.284,0.747,4.389
Democratic Republic of Congo,4,0,0,1.53
Denmark,4,7.424,1.381,5.697
Djibouti,1,0,0,38.461
Dominica,4,0,0,0
Dominican Republic,1,0,0,38.256
Ecuador,1,0,0,35.198
Egypt,0,0,0,15.313
El Salvador,0,0,0,17.73
Equatorial Guinea,5,0,0,255.17
Eritrea,4,0,0,3.384
Estonia,4,9.046,0.754,0.754
Eswatini,0,0,0,12.067
Ethiopia,4,0,0,0.948
Fiji,4,0,0,0
Finland,4,3.971,0.361,0.722
France,2,160.708,12.134,5.27
Gabon,1,0,0,36.393
Gambia,4,0,0,1.655
Georgia,4,0,0,0
Germany,0,0,0,6.803
Ghana,0,0,0,7.37
Greece,4,0,0,1.343
Grenada,4,0,0,0
Guatemala,1,0,0,24.225
Guinea,4,0,0,5.102
Guinea-Bissau,4,0,0,0
Guyana,0,0,0,15.256
Haiti,0,0,0,9.296
Honduras,1,0,0,48.26
Hungary,4,26.397,0,0.104
Iceland,4,0,0,2.93
India,0,0,0,7.952
Indonesia,4,0,0,4.044
International,4,0,0,0
Iran,1,0,0,30.514
Iraq,1,0,0,34.433
Ireland,4,13.974,4.05,2.633
Israel,1,0,0,34.66
Italy,2,57.524,2.927,3.473
Jamaica,4,0,0,0
Japan,4,0,0,0.356
Jordan,4,0,0,0.196
Kazakhstan,0,0,0,18.64
Kenya,4,0,0,2.473
Kosovo,3,0,0,66.743
Kuwait,5,0,0,123.403
Kyrgyzstan,0,0,0,13.795
Laos,4,0,0,0
Latvia,4,4.241,0,0.53
Lebanon,4,0,0,1.319
Lesotho,4,0,0,0
Liberia,4,0,0,2.175
Libya,4,0,0,2.474
Liechtenstein,4,0,0,0
Lithuania,4,0,0,1.102
Luxembourg,4,23.963,1.598,4.793
Madagascar,4,0,0,0.975
Malawi,4,0,0,0.47
Malaysia,4,0,0,0.34
Maldives,3,0,0,53.65
Mali,4,0,0,1.235
Malta,0,0,0,13.589
Marshall Islands,4,0,0,0
Mauritania,1,0,0,36.562
Mauritius,4,0,0,0
Mexico,1,0,0,35.67
Moldova,3,0,0,92.961
Monaco,4,0,0,0
Mongolia,4,0,0,0
Montenegro,4,0,0,0
Morocco,4,0,0,1.246
Mozambique,4,0,0,0.928
Myanmar,4,0,0,0
Namibia,4,0,0,0.787
Nepal,0,0,0,13.042
Netherlands,0,0,5.428,8.17
New Zealand,4,0,0,0
Nicaragua,3,0,0,54.192
Niger,4,0,0,1.487
Nigeria,4,0,0,2.377
North Macedonia,3,0,0,68.158
Norway,4,3.32,0,2.398
Oman,5,0,0,145.889
Pakistan,1,0,0,26.434
Palestine,4,0,0,1.764
Panama,5,0,0,125.152
Papua New Guinea,4,0,0,0
Paraguay,4,0,0,0.981
Peru,5,0,0,126.29
Philippines,4,0,0,3.294
Poland,2,47.719,0,10.754
Portugal,2,41.484,6.963,29.421
Qatar,5,0,0,416.86
Romania,0,0,8.993,12.995
Russia,3,0,0,56.471
Rwanda,4,0,0,1.853
Saint Kitts and Nevis,4,0,0,0
Saint Lucia,4,0,0,0
Saint Vincent and the Grenadines,0,0,0,18.027
Samoa,4,0,0,0
San Marino,4,0,0,0
Sao Tome and Principe,1,0,0,41.066
Saudi Arabia,5,0,0,122.566
Senegal,4,0,0,4.42
Serbia,0,0,0,8.671
Seychelles,4,0,0,0
Sierra Leone,0,0,0,6.143
Singapore,1,0,0,25.81
Slovakia,4,0,0,0
Slovenia,4,3.367,0.481,1.443
Solomon Islands,4,0,0,0
Somalia,4,0,0,1.007
South Africa,1,0,0,47.227
South Korea,4,0,0,0.839
South Sudan,0,0,0,7.415
Spain,4,0,0,4.684
Sri Lanka,4,0,0,0.467
Sudan,0,0,0,6.956
Suriname,0,0,0,11.932
Sweden,5,0,0,120.603
Switzerland,4,0,0,2.658
Syria,4,0,0,0
Taiwan,4,0,0,0
Tajikistan,0,0,0,6.605
Tanzania,4,0,0,0
Thailand,4,0,0,0
Timor,4,0,0,0
Togo,4,0,0,0.725
Trinidad and Tobago,4,0,0,0
Tunisia,4,0,0,1.269
Turkey,0,0,0,17.394
Uganda,4,0,0,0.415
Ukraine,0,0,0,15.389
United Arab Emirates,1,0,0,34.983
United Kingdom,2,66.229,5.568,15.953
United States,2,85.758,16.828,71.579
Uruguay,4,0,0,0.288
Uzbekistan,0,0,0,6.872
Vanuatu,4,0,0,0
Vatican,4,0,0,0
Venezuela,4,0,0,3.095
Vietnam,4,0,0,0
Yemen,4,0,0,1.375
Zambia,4,0,0,1.251
Zimbabwe,4,0,0,0.269
