country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,2,0,0,1.439
Albania,4,0,0,58.03
Algeria,2,0,0,5.519
Andorra,1,0,0,1216.592
Angola,2,0,0,1.552
Antigua and Barbuda,2,0,0,0
Argentina,3,0,0,219.246
Armenia,4,0,0,36.109
Australia,2,0,0,1.843
Austria,0,23.095,5.219,42.414
Azerbaijan,2,0,0,7.496
Bahamas,5,0,0,203.434
Bahrain,3,0,0,386.699
Bangladesh,2,0,0,11.003
Barbados,2,0,0,6.96
Belarus,0,0,0,19.79
Belgium,4,27.438,6.212,73.428
Belize,4,0,0,52.814
Benin,2,0,0,0
Bhutan,2,0,0,0
Bolivia,4,0,0,70.933
Bosnia and Herzegovina,4,0,0,51.816
Botswana,4,0,0,89.725
Brazil,4,0,0,71.298
Brunei,2,0,0,0
Bulgaria,0,105.059,7.052,20.58
Burkina Faso,2,0,0,0.478
Burundi,2,0,0,0
Cambodia,2,0,0,0
Cameroon,2,0,0,2.298
Canada,4,0,0,38.631
Cape Verde,4,0,0,46.764
Central African Republic,2,0,0,4.762
Chad,2,0,0,0.061
Chile,4,0,0,88.145
China,2,0,0,0.015
Colombia,5,0,0,109.526
Comoros,2,0,0,1.15
Congo,2,0,0,1.087
Costa Rica,3,0,0,374.354
Cote d'Ivoire,2,0,0,2.009
Croatia,0,75.513,0,15.833
Cuba,2,0,0,3.708
Cyprus,2,0,0,9.133
Czechia,5,31.095,7.284,96.554
Democratic Republic of Congo,2,0,0,0
Denmark,4,8.632,0.691,59.908
Djibouti,2,0,0,1.012
Dominica,2,0,0,0
Dominican Republic,4,0,0,41.483
Ecuador,0,0,0,17.967
Egypt,2,0,0,1.642
El Salvador,2,0,0,12.488
Equatorial Guinea,2,0,0,2.851
Eritrea,2,0,0,0
Estonia,0,14.323,0.754,16.585
Eswatini,0,0,0,24.996
Ethiopia,2,0,0,4.219
Fiji,2,0,0,0
Finland,2,1.805,0.541,8.483
France,3,83.939,10.801,352.011
Gabon,2,0,0,4.942
Gambia,2,0,0,0
Georgia,4,0,0,41.362
Germany,0,0,0,17.724
Ghana,2,0,0,5.374
Greece,0,0,0,17.269
Grenada,2,0,0,0
Guatemala,2,0,0,14.68
Guinea,2,0,0,1.218
Guinea-Bissau,2,0,0,0
Guyana,4,0,0,39.412
Haiti,2,0,0,0.526
Honduras,4,0,0,83.9
Hong Kong,2,0,0,0
Hungary,4,29.709,0,87.367
Iceland,2,0,0,8.791
India,4,0,0,60.731
Indonesia,2,0,0,11.483
International,2,0,0,0
Iran,0,0,0,31.181
Iraq,5,0,0,103.648
Ireland,4,12.151,2.228,41.922
Israel,1,0,0,555.136
Italy,0,38.355,3.258,16.672
Jamaica,4,0,0,54.708
Japan,2,0,0,2.119
Jordan,0,0,0,20.974
Kazakhstan,2,0,0,6.87
Kenya,2,0,0,0.893
Kosovo,0,0,0,28.457
Kuwait,5,0,0,165.786
Kyrgyzstan,2,0,0,7.204
Laos,2,0,0,0
Latvia,2,5.832,0,1.59
Lebanon,5,0,0,159.843
Lesotho,2,0,0,0
Liberia,2,0,0,0.395
Libya,5,0,0,106.821
Liechtenstein,2,0,0,0
Lithuania,0,0,0,18.734
Luxembourg,5,30.353,0,135.788
Madagascar,2,0,0,0.433
Malawi,2,0,0,0.366
Malaysia,2,0,0,0.958
Maldives,5,0,0,129.5
Mali,2,0,0,0.543
Malta,5,0,0,120.035
Marshall Islands,2,0,0,0
Mauritania,2,0,0,4.086
Mauritius,2,0,0,0
Mexico,0,0,0,25.866
Moldova,4,0,0,56.768
Monaco,5,0,0,152.89
Mongolia,2,0,0,0
Montenegro,3,0,0,299.334
Morocco,4,0,0,41.099
Mozambique,2,0,0,6.815
Myanmar,2,0,0,3.308
Namibia,4,0,0,38.962
Nepal,4,0,0,40.155
Netherlands,4,0,4.26,76.919
New Zealand,2,0,0,0.622
Nicaragua,2,0,0,0
Niger,2,0,0,0
Nigeria,2,0,0,0.64
North Macedonia,0,0,0,17.28
Norway,0,3.874,0,22.504
Oman,4,0,0,93.212
Pakistan,2,0,0,1.829
Palestine,5,0,0,154.467
Panama,5,0,0,106.379
Papua New Guinea,2,0,0,0.112
Paraguay,4,0,0,77.111
Peru,5,0,0,205.842
Philippines,4,0,0,42.635
Poland,0,52.105,0,9.961
Portugal,4,46.78,5.982,60.117
Qatar,4,0,0,81.567
Romania,4,0,23.703,35.971
Russia,4,0,0,37.099
Rwanda,2,0,0,0.849
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,2,0,0,0
Sao Tome and Principe,2,0,0,0
Saudi Arabia,0,0,0,17.436
Senegal,2,0,0,1.553
Serbia,2,0,0,4.262
Seychelles,2,0,0,10.169
Sierra Leone,2,0,0,0.251
Singapore,2,0,0,8.205
Slovakia,0,17.034,0,8.792
Slovenia,0,20.203,4.329,22.608
Solomon Islands,2,0,0,0
Somalia,2,0,0,0
South Africa,2,0,0,16.119
South Korea,2,0,0,2.068
South Sudan,2,0,0,0.804
Spain,1,193.435,24.746,586.122
Sri Lanka,2,0,0,1.308
Sudan,2,0,0,0.433
Suriname,4,0,0,49.435
Sweden,2,0,0,0
Switzerland,0,0,0,29.695
Syria,2,0,0,2.057
Taiwan,2,0,0,0.042
Tajikistan,2,0,0,4.089
Tanzania,2,0,0,0
Thailand,2,0,0,0
Timor,2,0,0,0
Togo,2,0,0,0.725
Trinidad and Tobago,4,0,0,70.74
Tunisia,4,0,0,63.205
Turkey,0,0,0,20.346
Uganda,2,0,0,3.913
Ukraine,4,0,0,58.467
United Arab Emirates,4,0,0,78.561
United Kingdom,0,13.906,1.547,38.668
United States,5,90.77,18.846,102.241
Uruguay,2,0,0,1.152
Uzbekistan,2,0,0,16.403
Vanuatu,2,0,0,0
Vatican,2,0,0,0
Venezuela,4,0,0,36.187
Vietnam,2,0,0,0
Yemen,2,0,0,0.067
Zambia,2,0,0,9.846
Zimbabwe,2,0,0,0.336
