country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,0,0,0,2.903
Albania,5,0,0,108.069
Algeria,0,0,0,7.297
Andorra,3,0,0,1384.844
Angola,0,0,0,6.177
Antigua and Barbuda,0,0,0,0
Argentina,4,0,0,308.082
Armenia,1,0,0,756.268
Australia,0,0,0,0.471
Austria,2,149.338,24.871,376.843
Azerbaijan,5,0,0,97.444
Bahamas,5,0,0,119.517
Bahrain,5,0,0,151.036
Bangladesh,0,0,0,9.066
Barbados,0,0,0,3.48
Belarus,5,0,0,99.055
Belgium,3,511.147,85.766,1816.108
Belize,5,0,0,153.412
Benin,0,0,0,7.094
Bhutan,0,0,0,1.296
Bolivia,0,0,0,16.877
Bosnia and Herzegovina,1,0,0,483.416
Botswana,0,0,0,0
Brazil,5,0,0,134.687
Brunei,0,0,0,0
Bulgaria,2,333.312,23.315,397.211
Burkina Faso,0,0,0,0
Burundi,0,0,0,0.084
Cambodia,0,0,0,0
Cameroon,0,0,0,0
Canada,5,0,0,70.558
Cape Verde,5,0,0,136.694
Central African Republic,0,0,0,0
Chad,0,0,0,0.487
Chile,0,0,0,52.573
China,0,0,0,0.034
Colombia,4,0,0,171.315
Comoros,0,0,0,0
Congo,0,0,0,0
Costa Rica,4,0,0,241.651
Cote d'Ivoire,0,0,0,2.54
Croatia,2,227.025,0,579.256
Cuba,0,0,0,4.326
Cyprus,5,0,0,129.01
Czechia,3,616.679,96.274,1212.067
Democratic Republic of Congo,0,0,0,0.223
Denmark,4,23.48,3.108,175.581
Djibouti,0,0,0,11.134
Dominica,0,0,0,0
Dominican Republic,0,0,0,51.807
Ecuador,5,0,0,97.262
Egypt,0,0,0,1.495
El Salvador,0,0,0,0
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,0
Estonia,5,26.384,3.015,94.23
Eswatini,0,0,0,9.481
Ethiopia,0,0,0,5.236
Fiji,0,0,0,0
Finland,0,11.731,1.805,38.804
France,2,309.222,46.512,551.112
Gabon,0,0,0,8.986
Gambia,0,0,0,0
Georgia,1,0,0,433.924
Germany,4,0,0,193.378
Ghana,0,0,0,0
Greece,5,0,0,148.421
Grenada,0,0,0,0
Guatemala,0,0,0,41.807
Guinea,0,0,0,0
Guinea-Bissau,0,0,0,0
Guyana,0,0,0,16.528
Haiti,0,0,0,0.526
Honduras,5,0,0,58.155
Hong Kong,0,0,0,0
Hungary,2,327.731,0,237.155
Iceland,2,181.685,0,284.249
India,0,0,0,36.146
Indonesia,0,0,0,14.73
International,0,0,0,0
Iran,5,0,0,81.245
Iraq,5,0,0,100.516
Ireland,5,66.224,8.101,135.081
Israel,5,0,0,83.53
Italy,2,273.181,25.404,413.286
Jamaica,0,0,0,21.613
Japan,0,0,0,5.78
Jordan,4,0,0,302.554
Kazakhstan,0,0,0,22.475
Kenya,0,0,0,18.932
Kosovo,1,0,0,353.378
Kuwait,4,0,0,190.607
Kyrgyzstan,5,0,0,82.462
Laos,0,0,0,0
Latvia,5,96.49,0,133.072
Lebanon,4,0,0,271.045
Lesotho,0,0,0,0
Liberia,0,0,0,0
Libya,5,0,0,130.834
Liechtenstein,1,0,0,576.868
Lithuania,4,127.834,0,285.054
Luxembourg,3,223.651,33.548,1238.067
Madagascar,0,0,0,0
Malawi,0,0,0,0.366
Malaysia,0,0,0,24.748
Maldives,0,0,0,44.4
Mali,0,0,0,0.741
Malta,4,0,0,169.86
Marshall Islands,0,0,0,33.787
Mauritania,0,0,0,1.721
Mauritius,0,0,0,0
Mexico,0,0,0,43.395
Moldova,4,0,0,213.438
Monaco,1,0,0,433.187
Mongolia,0,0,0,0
Montenegro,1,0,0,479.252
Morocco,5,0,0,107.964
Mozambique,0,0,0,4.543
Myanmar,0,0,0,25.841
Namibia,0,0,0,30.304
Nepal,5,0,0,67.063
Netherlands,1,0,34.958,475.988
New Zealand,0,0,0,1.244
Nicaragua,0,0,0,0
Niger,0,0,0,0
Nigeria,0,0,0,0.713
North Macedonia,1,0,0,417.591
Norway,5,9.039,0,74.337
Oman,5,0,0,120.236
Pakistan,0,0,0,4.111
Palestine,5,0,0,82.33
Panama,4,0,0,191.204
Papua New Guinea,0,0,0,0
Paraguay,5,0,0,102.769
Peru,5,0,0,58.322
Philippines,0,0,0,18.58
Poland,2,368.091,0,497.27
Portugal,2,175.939,25.695,388.361
Qatar,5,0,0,86.774
Romania,4,0,44.756,277.736
Russia,5,0,0,108.857
Rwanda,0,0,0,3.474
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,10.892
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,0,0,0,0
Sao Tome and Principe,0,0,0,9.126
Saudi Arabia,0,0,0,11.949
Senegal,0,0,0,0.657
Serbia,4,0,0,195.162
Seychelles,0,0,0,0
Sierra Leone,0,0,0,0.501
Singapore,0,0,0,1.197
Slovakia,1,0,0,528.789
Slovenia,3,294.382,49.064,1256.414
Solomon Islands,0,0,0,0
Somalia,0,0,0,0
South Africa,0,0,0,31.412
South Korea,0,0,0,2.438
South Sudan,0,0,0,0
Spain,2,365.161,50.647,422.737
Sri Lanka,0,0,0,15.645
Sudan,0,0,0,0.41
Suriname,0,0,0,8.523
Sweden,4,0,0,210.708
Switzerland,3,0,0,995.538
Syria,0,0,0,2.971
Taiwan,0,0,0,0
Tajikistan,0,0,0,4.194
Tanzania,0,0,0,0
Thailand,0,0,0,0.057
Timor,0,0,0,0
Togo,0,0,0,1.087
Trinidad and Tobago,0,0,0,18.578
Tunisia,5,0,0,158.986
Turkey,0,0,0,27.33
Uganda,0,0,0,3.192
Ukraine,4,0,0,178.123
United Arab Emirates,5,0,0,141.551
United Kingdom,2,160.283,14.097,364.051
United States,4,136.57,27.595,237.714
Uruguay,0,0,0,18.712
Uzbekistan,0,0,0,7.768
Vanuatu,0,0,0,0
Vatican,0,0,0,0
Venezuela,0,0,0,16.739
Vietnam,0,0,0,0.01
Yemen,0,0,0,0.034
Zambia,0,0,0,2.285
Zimbabwe,0,0,0,0.336
