country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,0,0,0,7.963
Albania,0,0,0,11.467
Algeria,0,0,0,3.398
Andorra,0,0,0,0
Angola,0,0,0,0.091
Antigua and Barbuda,0,0,0,0
Argentina,5,0,0,47.482
Armenia,4,0,0,107.99
Australia,0,0,0,0.706
Austria,0,6.551,1.11,4.33
Azerbaijan,5,0,0,47.144
Bahamas,0,0,0,0
Bahrain,2,0,0,377.883
Bangladesh,0,0,0,21.131
Barbados,0,0,0,0
Belarus,5,0,0,54.819
Belgium,1,25.281,3.624,0
Belize,0,0,0,2.515
Benin,0,0,0,3.464
Bhutan,0,0,0,0
Bolivia,4,0,0,94.663
Bosnia and Herzegovina,4,0,0,76.81
Botswana,0,0,0,0
Brazil,4,0,0,108.812
Brunei,0,0,0,0
Bulgaria,3,46.341,1.871,11.369
Burkina Faso,0,0,0,0
Burundi,0,0,0,0
Cambodia,0,0,0,0.06
Cameroon,0,0,0,5.613
Canada,0,0,0,9.008
Cape Verde,4,0,0,97.124
Central African Republic,5,0,0,32.093
Chad,0,0,0,0
Chile,2,0,0,241.052
China,0,0,0,0.036
Colombia,5,0,0,49.742
Comoros,0,0,0,0
Congo,5,0,0,36.969
Costa Rica,0,0,0,12.564
Cote d'Ivoire,0,0,0,7.013
Croatia,0,2.192,0,4.628
Cuba,0,0,0,0.265
Cyprus,0,0,0,2.283
Czechia,0,7.003,0.84,2.334
Democratic Republic of Congo,0,0,0,1.094
Denmark,5,6.388,1.209,23.48
Djibouti,0,0,0,17.206
Dominica,0,0,0,0
Dominican Republic,5,0,0,63.883
Ecuador,0,0,0,0
Egypt,0,0,0,15.4
El Salvador,5,0,0,28.06
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,0
Estonia,0,4.523,0.754,0
Eswatini,0,0,0,6.896
Ethiopia,0,0,0,1.139
Fiji,0,0,0,0
Finland,0,3.79,0.361,0.18
France,3,147.809,10.31,5.714
Gabon,4,0,0,139.73
Gambia,0,0,0,1.655
Georgia,0,0,0,0.501
Germany,0,0,0,5.92
Ghana,0,0,0,0
Greece,0,0,0,2.015
Grenada,0,0,0,0
Guatemala,5,0,0,34.83
Guinea,0,0,0,0
Guinea-Bissau,0,0,0,7.622
Guyana,5,0,0,26.699
Haiti,0,0,0,11.752
Honduras,5,0,0,59.265
Hungary,1,19.047,0,0.828
Iceland,0,0,0,0
India,0,0,0,10.821
Indonesia,0,0,0,3.488
International,0,0,0,0
Iran,5,0,0,30.634
Iraq,5,0,0,44.95
Ireland,0,8.708,3.24,0.81
Israel,5,0,0,39.859
Italy,1,35.808,2.1,3.655
Jamaica,0,0,0,2.026
Japan,0,0,0,0.316
Jordan,0,0,0,0.882
Kazakhstan,5,0,0,26.575
Kenya,0,0,0,1.097
Kosovo,5,0,0,49.67
Kuwait,4,0,0,150.097
Kyrgyzstan,0,0,0,0
Laos,0,0,0,0
Latvia,0,4.771,0,0
Lebanon,0,0,0,2.344
Lesotho,0,0,0,3.734
Liberia,0,0,0,4.745
Libya,0,0,0,3.493
Liechtenstein,0,0,0,0
Lithuania,0,0,0,1.102
Luxembourg,1,23.963,1.598,1.598
Madagascar,0,0,0,1.589
Malawi,0,0,0,0.993
Malaysia,0,0,0,0.463
Maldives,5,0,0,25.9
Mali,0,0,0,1.383
Malta,0,2.265,2.265,0
Marshall Islands,0,0,0,0
Mauritania,5,0,0,29.465
Mauritius,0,0,0,2.359
Mexico,5,0,0,35.499
Moldova,5,0,0,40.407
Monaco,5,0,0,25.482
Mongolia,0,0,0,0.61
Montenegro,0,0,0,7.961
Morocco,0,0,0,5.283
Mozambique,0,0,0,0.128
Myanmar,0,0,0,0.018
Namibia,0,0,0,3.148
Nepal,0,0,0,18.362
Netherlands,0,0,4.027,3.793
New Zealand,0,0,0,0.415
Nicaragua,0,0,0,0
Niger,0,0,0,0.413
Nigeria,0,0,0,3.274
North Macedonia,5,0,0,43.199
Norway,0,2.398,0,1.107
Oman,2,0,0,314.298
Pakistan,0,0,0,17.864
Palestine,5,0,0,32.932
Panama,4,0,0,167.332
Papua New Guinea,0,0,0,0.112
Paraguay,0,0,0,1.823
Peru,4,0,0,76.156
Philippines,0,0,0,5.749
Poland,3,50.176,0,7.821
Portugal,3,41.582,7.061,25.4
Qatar,2,0,0,358.896
Romania,0,0,10.136,12.787
Russia,5,0,0,51.982
Rwanda,0,0,0,4.555
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,5,0,0,29.465
Sao Tome and Principe,0,0,0,18.251
Saudi Arabia,4,0,0,97.461
Senegal,0,0,0,4.897
Serbia,0,0,0,14.108
Seychelles,0,0,0,0
Sierra Leone,0,0,0,1.63
Singapore,5,0,0,37.263
Slovakia,0,0.549,0,0.183
Slovenia,0,2.886,0.481,0.481
Solomon Islands,0,0,0,0
Somalia,0,0,0,2.076
South Africa,5,0,0,72.3
South Korea,0,0,0,0.897
South Sudan,0,0,0,2.144
Spain,0,0,0,4.962
Sri Lanka,0,0,0,0.047
Sudan,0,0,0,2.691
Suriname,0,0,0,8.523
Sweden,4,0,0,79.214
Switzerland,0,0,0,2.08
Syria,0,0,0,0.857
Taiwan,0,0,0,0
Tajikistan,0,0,0,5.871
Tanzania,0,0,0,0
Thailand,0,0,0,0.043
Timor,0,0,0,0
Togo,0,0,0,0
Trinidad and Tobago,0,0,0,0
Tunisia,0,0,0,0.169
Turkey,0,0,0,14.371
Uganda,0,0,0,0.087
Ukraine,0,0,0,15.892
United Arab Emirates,5,0,0,38.219
United Kingdom,3,58.451,5.008,13.14
United States,3,87.474,16.081,92.676
Uruguay,0,0,0,1.727
Uzbekistan,0,0,0,4.362
Vanuatu,0,0,0,0
Vatican,0,0,0,0
Venezuela,0,0,0,4.607
Vietnam,0,0,0,0
Yemen,0,0,0,0.872
Zambia,0,0,0,0
Zimbabwe,0,0,0,1.547
