country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,5,0,0,4.804
Albania,5,0,0,2.432
Algeria,5,0,0,3.603
Andorra,4,0,0,25.885
Angola,5,0,0,0
Antigua and Barbuda,5,0,0,0
Argentina,5,0,0,3.164
Armenia,4,0,0,45.221
Australia,5,0,0,0.549
Austria,2,41.304,14.212,5.552
Azerbaijan,5,0,0,3.748
Bahamas,5,0,0,2.543
Bahrain,3,0,0,69.935
Bangladesh,5,0,0,3.425
Barbados,5,0,0,3.48
Belarus,3,0,0,89.53
Belgium,0,292.158,64.627,56.948
Belize,5,0,0,0
Benin,5,0,0,0
Bhutan,5,0,0,0
Bolivia,5,0,0,4.883
Bosnia and Herzegovina,4,0,0,24.384
Botswana,5,0,0,0
Brazil,4,0,0,35.294
Brunei,5,0,0,0
Bulgaria,2,45.622,5.757,8.491
Burkina Faso,5,0,0,0.191
Burundi,5,0,0,0
Cambodia,5,0,0,0
Cameroon,5,0,0,0
Canada,4,0,0,42.181
Cape Verde,5,0,0,12.59
Central African Republic,5,0,0,0
Chad,5,0,0,1.278
Chile,4,0,0,59.531
China,5,0,0,0.008
Colombia,5,0,0,5.896
Comoros,5,0,0,1.15
Congo,5,0,0,2.356
Costa Rica,5,0,0,1.178
Cote d'Ivoire,5,0,0,1.403
Croatia,2,63.577,0,3.41
Cuba,5,0,0,3.002
Cyprus,5,0,0,7.992
Czechia,5,25.493,5.603,9.618
Democratic Republic of Congo,5,0,0,0.904
Denmark,2,44.025,10.704,25.897
Djibouti,5,0,0,12.146
Dominica,5,0,0,0
Dominican Republic,4,0,0,29.499
Ecuador,5,0,0,14.68
Egypt,5,0,0,2.629
El Salvador,5,0,0,2.775
Equatorial Guinea,5,0,0,0
Eritrea,5,0,0,0
Estonia,2,54.277,6.785,17.338
Eswatini,5,0,0,7.758
Ethiopia,5,0,0,0.009
Fiji,5,0,0,0
Finland,2,33.75,8.663,16.063
France,0,401.265,60.469,11.582
Gabon,5,0,0,0
Gambia,5,0,0,0.414
Georgia,5,0,0,5.515
Germany,5,0,0,17.545
Ghana,5,0,0,12.969
Greece,5,0,0,1.439
Grenada,5,0,0,0
Guatemala,5,0,0,2.344
Guinea,5,0,0,10.965
Guinea-Bissau,5,0,0,0
Guyana,5,0,0,5.085
Haiti,5,0,0,0.438
Honduras,5,0,0,3.332
Hong Kong,5,0,0,0
Hungary,2,103.309,0,4.969
Iceland,5,14.652,0,0
India,5,0,0,1.305
Indonesia,5,0,0,1.269
International,5,0,0,0
Iran,5,0,0,11.703
Iraq,5,0,0,2.039
Ireland,0,149.054,21.467,72.705
Israel,5,0,0,16.406
Italy,0,328.191,28.018,30.962
Jamaica,5,0,0,8.78
Japan,5,0,0,1.645
Jordan,5,0,0,0.196
Kazakhstan,5,0,0,14.06
Kenya,5,0,0,0.223
Kosovo,5,0,0,4.657
Kuwait,3,0,0,66.502
Kyrgyzstan,5,0,0,2.606
Laos,5,0,0,0
Latvia,5,22.267,0,4.771
Lebanon,5,0,0,0.586
Lesotho,5,0,0,0
Liberia,5,0,0,0
Libya,5,0,0,0
Liechtenstein,5,0,0,0
Lithuania,5,0,0,3.673
Luxembourg,0,145.373,38.34,23.963
Madagascar,5,0,0,0
Malawi,5,0,0,0.052
Malaysia,5,0,0,1.761
Maldives,1,0,0,351.499
Mali,5,0,0,0.395
Malta,5,9.059,4.53,4.53
Marshall Islands,5,0,0,0
Mauritania,5,0,0,0
Mauritius,5,0,0,0
Mexico,5,0,0,11.052
Moldova,4,0,0,31.235
Monaco,5,0,0,0
Mongolia,5,0,0,0
Montenegro,5,0,0,0
Morocco,5,0,0,2.763
Mozambique,5,0,0,0
Myanmar,5,0,0,0.018
Namibia,5,0,0,0
Nepal,5,0,0,0
Netherlands,4,0,41.494,29.997
New Zealand,5,0,0,0.622
Nicaragua,5,0,0,0.151
Niger,5,0,0,0.248
Nigeria,5,0,0,0.99
North Macedonia,5,0,0,11.04
Norway,5,18.077,0,5.165
Oman,5,0,0,14.491
Pakistan,5,0,0,5.872
Palestine,5,0,0,0
Panama,4,0,0,35.691
Papua New Guinea,5,0,0,0
Paraguay,5,0,0,3.785
Peru,3,0,0,92.352
Philippines,5,0,0,2.519
Poland,2,79.584,0,6.262
Portugal,2,94.933,16.868,52.958
Qatar,1,0,0,293.295
Romania,5,0,11.488,13.619
Russia,4,0,0,48.645
Rwanda,5,0,0,1.39
Saint Kitts and Nevis,5,0,0,0
Saint Lucia,5,0,0,0
Saint Vincent and the Grenadines,5,0,0,0
