country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,1,0.128,0,1.11
Albania,3,55.251,0.347,1.08
Algeria,1,3.58,0.182,0.85
Andorra,0,776.548,0,1.46
Angola,1,2.951,0.122,1.12
Antigua and Barbuda,1,51.058,0,0.26
Argentina,0,324.964,6.881,1.05
Armenia,3,179.534,1.012,1.38
Australia,2,0.471,0.118,0.74
Austria,3,76.39,0.111,1.15
Azerbaijan,1,14.202,0.099,1.07
Bahamas,0,246.664,0,1.23
Bahrain,0,252.118,0.588,0.93
Bangladesh,1,8.477,0.2,0.93
Barbados,1,0,0,0.77
Belarus,3,42.543,0.529,1.25
Belgium,0,273.952,1.208,1.45
Belize,0,221.316,2.515,1.16
Benin,1,0,0,0.94
Bhutan,1,1.296,0,0.78
Bolivia,1,43.091,3.769,0.8
Bosnia and Herzegovina,3,68.885,3.048,1.16
Botswana,1,0,0,0.75
Brazil,1,0,0,0.97
Brunei,1,0,0,0
Bulgaria,3,72.39,1.871,1.38
Burkina Faso,1,1.674,0.048,0.99
Burundi,1,0.252,0,0.74
Cambodia,1,0,0,0.41
Cameroon,1,3.24,0.075,0.93
Canada,3,56.277,2.597,1.27
Cape Verde,3,142.089,1.799,1.07
Central African Republic,1,0,0,0.56
Chad,1,0.487,0,1.01
Chile,3,96.253,2.354,0.99
China,1,0.012,0,1.03
Colombia,3,121.711,3.95,0.99
Comoros,1,0,0,0.65
Congo,1,0,0,0.56
Costa Rica,0,196.501,2.552,1.02
Cote d'Ivoire,1,1.441,0,0.92
Croatia,3,81.115,1.705,1.26
Cuba,3,4.238,0,0.93
Cyprus,3,19.409,0,1.41
Czechia,0,354.469,1.961,1.37
Democratic Republic of Congo,1,0.491,0,1.08
Denmark,3,92.538,0.173,1.14
Djibouti,1,0,0,0.85
Dominica,1,0,0,0
Dominican Republic,3,57.338,0.83,0.97
Ecuador,3,53.846,3.514,0.96
Egypt,1,1.456,0.098,0.96
El Salvador,1,0,0.771,1.08
Equatorial Guinea,1,0,0,0.49
Eritrea,1,0,0,0.34
Estonia,3,42.969,0.754,1.14
Eswatini,1,18.101,0,0.85
Ethiopia,1,7.742,0.026,1.14
Fiji,1,0,0,0
Finland,3,25.448,0.18,1.33
France,3,190.659,2.099,1.27
Gabon,1,13.928,0,1.06
Gambia,1,0.414,0.828,0.65
Georgia,3,113.557,1.253,1.51
Germany,1,33.837,0.107,1.26
Ghana,1,1.223,0,1.04
Greece,3,44.133,0.48,1.15
Grenada,1,0,0,0
Guatemala,1,38.012,0.335,0.99
Guinea,1,6.32,0,1.08
Guinea-Bissau,1,19.309,0,0.45
Guyana,1,49.583,3.814,1.04
Haiti,1,0.965,0,0.9
Honduras,3,67.746,0.606,1.04
Hong Kong,1,0,0,0
Hungary,3,136.848,1.76,1.15
Iceland,3,117.216,0,1.41
India,3,57.591,0.775,0.94
Indonesia,1,15.783,0.424,1.02
International,1,0,0,0
Iran,1,42.289,2.226,1.06
Iraq,3,118.963,1.666,0.97
Ireland,3,94.374,-1.013,1.31
Israel,0,815.431,2.888,1
Italy,3,41.332,0.38,1.33
Jamaica,3,50.318,1.689,0.99
Japan,1,4.143,0.087,1.04
Jordan,3,53.807,0.98,1.6
Kazakhstan,3,15.871,0.107,1.02
Kenya,1,3.905,0.26,1.21
Kosovo,1,21.73,0,1.01
Kuwait,3,96.24,0.702,0.89
Kyrgyzstan,1,32.954,0,1.28
Laos,1,0,0,0
Latvia,3,40.823,0.53,1.57
Lebanon,3,189.145,1.758,1.15
Lesotho,1,19.139,0.467,0.91
Liberia,1,0.593,0,0.99
Libya,3,74.076,1.601,1.09
Liechtenstein,1,26.221,0,1.46
Lithuania,3,63.182,0.367,1.32
Luxembourg,3,182.116,0,1.25
Madagascar,1,1.408,0,0.75
Malawi,3,0.209,0,0.86
Malaysia,3,8.867,0,1.77
Maldives,3,81.4,0,0.92
Mali,1,1.235,0,1.11
Malta,3,99.651,4.53,1.18
Marshall Islands,1,0,0,0
Mauritania,1,1.29,0.215,0.8
Mauritius,1,3.145,0,0.59
Mexico,1,37.035,3.211,1.11
Moldova,0,235.996,1.983,1.14
Monaco,1,50.963,0,0.91
Mongolia,1,0,0,0.3
Montenegro,0,1119.316,3.184,1.29
Morocco,3,68.3,0.921,1.08
Mozambique,1,2.911,0.064,1.08
Myanmar,1,20.989,0.588,1.4
Namibia,1,42.111,0,0.86
Nepal,3,93.421,0.378,1.26
Netherlands,0,226.614,0.7,1.37
New Zealand,2,0.207,0,0.74
Nicaragua,1,0,0,0.48
Niger,1,0.041,0,0.96
Nigeria,1,0.611,0,0.94
North Macedonia,3,107.998,2.88,1.29
Norway,3,24.902,0.184,1.1
Oman,1,0,0,1.14
Pakistan,1,2.503,0.036,1.03
Palestine,3,87.035,0.588,0.88
Panama,3,143.693,4.403,1.01
Papua New Guinea,1,0,0,0.71
Paraguay,3,124.079,2.944,1.05
Peru,3,105.181,2.184,0.9
Philippines,1,23.718,0.493,0.93
Poland,3,60.56,0.713,1.52
Portugal,3,87.087,0.588,1.19
Qatar,3,71.154,0.347,0.88
Romania,3,121.792,2.755,1.24
Russia,3,63.686,1.268,1.25
Rwanda,3,0.309,0,0.68
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,1,0,0,0.42
Sao Tome and Principe,1,0,0,0.57
Saudi Arabia,3,13.816,0.833,0.88
Senegal,1,1.911,0.06,0.83
Serbia,3,10.728,0.147,1.17
Seychelles,1,10.169,0,0.26
Sierra Leone,1,1.755,0,0.95
Singapore,2,1.709,0,0.66
Slovakia,3,124.367,1.099,1.48
Slovenia,3,114.482,0.962,1.42
Solomon Islands,1,0,0,0
Somalia,1,0,0,0.7
South Africa,1,29.49,0.725,1.08
South Korea,3,1.463,0.078,0.83
South Sudan,1,0.983,0.089,1.04
Spain,0,242.221,2.417,1.14
Sri Lanka,3,0.28,0,0.97
Sudan,1,0,0,1.05
Suriname,1,13.637,0,0.82
Sweden,3,66.143,0.198,1.39
Switzerland,3,63.781,0.116,1.43
Syria,1,2.4,0.057,1.02
Taiwan,3,0.084,0,1.18
Tajikistan,1,4.299,0,0.99
