country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,0,1.516,0,0.92
Albania,0,54.208,1.737,1.07
Algeria,0,9.145,0.137,0.88
Andorra,0,0,0,1.4
Angola,0,2.008,0,1.12
Antigua and Barbuda,0,0,0,0
Argentina,2,171.675,2.611,1.12
Armenia,0,46.908,2.7,0.89
Australia,1,8.196,0.667,0.66
Austria,0,33.31,0.222,1.26
Azerbaijan,0,18.147,0.296,1.06
Bahamas,2,157.661,0,1.07
Bahrain,2,221.558,1.175,1.02
Bangladesh,0,13.753,0.279,0.94
Barbados,0,3.48,0,0.79
Belarus,0,18.414,0.529,1.14
Belgium,0,49.527,0.259,1
Belize,0,50.299,2.515,1.18
Benin,0,1.65,0,0.94
Bhutan,0,1.296,0,0.74
Bolivia,2,84.982,6.511,0.9
Bosnia and Herzegovina,2,97.232,1.829,1.16
Botswana,0,0,0,0.77
Brazil,2,235.379,4.196,0.97
Brunei,0,0,0,0
Bulgaria,0,0,0,0.92
Burkina Faso,0,0,0,1
Burundi,0,0.252,0,0.72
Cambodia,0,0,0,0.24
Cameroon,0,0,0,1.01
Canada,0,6.385,0.185,1.09
Cape Verde,0,77.34,0,1.08
Central African Republic,0,0,0,0.59
Chad,0,0.061,0,0.97
Chile,2,101.432,3.61,0.97
China,0,0.026,0.001,0.59
Colombia,2,215.495,7.861,0.98
Comoros,0,0,0,0.65
Congo,0,0,0,0.58
Costa Rica,2,186.49,1.57,1.13
Cote d'Ivoire,0,2.426,0.038,0.93
Croatia,0,74.538,0.244,1.51
Cuba,0,3.09,0,1.01
Cyprus,1,12.559,0,1
Czechia,0,22.318,0,1.18
Democratic Republic of Congo,0,0.1,0.033,1.05
Denmark,1,19.336,0.173,1.17
Djibouti,0,0,0,0.39
Dominica,0,13.891,0,0
Dominican Republic,0,63.975,1.936,0.85
Ecuador,0,34.461,1.644,0.96
Egypt,0,0.87,0.117,0.88
El Salvador,0,33.918,1.233,1.03
Equatorial Guinea,0,0,0,0.41
Eritrea,0,0,0,0.25
Estonia,0,15.831,0,1.37
Eswatini,0,52.579,1.724,0.88
Ethiopia,0,11.899,0.217,1.27
Fiji,0,0,0,0
Finland,1,6.317,0,1.21
France,0,55.183,0.138,1.23
Gabon,0,0,0,1.04
Gambia,0,0,0,1.09
Georgia,0,2.256,0,1.03
Germany,0,9.93,0.072,1.12
Ghana,0,0,0,0.97
Greece,0,23.314,0.192,1.21
Grenada,0,0,0,0
Guatemala,0,51.073,2.679,1
Guinea,0,0,0,1.08
Guinea-Bissau,0,0,0,0.6
Guyana,0,55.94,1.271,1.29
Haiti,0,2.982,0,0.94
Honduras,0,60.78,1.111,1.05
Hungary,0,3.623,0,1.42
Iceland,0,23.443,0,1.01
India,0,50.173,0.661,1.09
Indonesia,0,7.641,0.344,1.08
International,0,0,0,0
Iran,0,24.145,1.5,0.9
Iraq,2,98.577,1.74,1.05
Ireland,0,30.985,0.203,1.25
Israel,0,82.144,1.155,1.01
Italy,0,17.714,0.05,1.58
Jamaica,0,0,0,1.62
Japan,0,7.646,0.032,0.86
Jordan,0,4.312,0,1.59
Kazakhstan,0,48.358,0.266,0.55
Kenya,0,6.602,0.186,0.76
Kosovo,2,87.439,4.657,0.9
Kuwait,2,161.103,0.468,0.99
Kyrgyzstan,0,28.509,0,0.65
Laos,0,0,0,0
Latvia,1,1.59,0,1.06
Lebanon,2,89.518,0.733,1.23
Lesotho,0,0,0,0.98
Liberia,0,0.198,0,0.89
Libya,0,45.988,1.164,1.22
Liechtenstein,0,0,0,0
Lithuania,0,11.02,0.367,1.21
Luxembourg,2,92.655,0,0.97
Madagascar,0,2.131,0,0.73
Malawi,0,3.136,0.105,0.86
Malaysia,1,0.247,0,0.97
Maldives,2,177.6,0,1.06
Mali,0,0.543,0,1.08
Malta,0,70.209,0,1.04
Marshall Islands,0,0,0,0
Mauritania,0,1.936,0,0.87
Mauritius,0,0,0,0.24
Mexico,0,50.274,4.995,0.97
Moldova,2,145.762,1.487,1.12
Monaco,0,0,0,0.68
Mongolia,0,0,0,0.26
Montenegro,0,57.319,3.184,0.91
Morocco,0,42.4,1.111,1.12
Mozambique,0,3.487,0,1.11
Myanmar,0,0.11,0,1.89
Namibia,2,122.397,1.574,1.17
Nepal,0,21.759,0.309,1.28
Netherlands,0,34.725,0.35,1.03
New Zealand,3,0.622,0,1.1
Nicaragua,0,0,0,0.36
Niger,0,0,0,0.75
Nigeria,0,2.916,0.005,0.89
North Macedonia,0,71.998,2.88,0.97
Norway,1,4.427,0,1.13
Oman,0,0,0,1.01
Pakistan,0,2.653,0.054,0.87
Palestine,0,31.952,0.588,0.98
Panama,2,252.157,4.403,0.94
Papua New Guinea,0,0,0,0.79
Paraguay,0,61.409,1.402,1.24
Peru,2,273.203,6.399,1.06
Philippines,0,44.57,0.237,1
Poland,0,23.78,0.343,1.05
Portugal,0,23.635,0.196,1.11
Qatar,2,98.575,0,0.94
Romania,0,61.806,1.923,1
Russia,0,33.303,0.822,0.97
Rwanda,0,8.416,0,1.46
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,0,0,0,0.25
Sao Tome and Principe,0,4.563,0,0.58
Saudi Arabia,0,34.009,1.12,0.86
Senegal,0,9.615,0.239,0.92
Serbia,0,24.983,0.441,0.72
Seychelles,0,0,0,0.18
Sierra Leone,0,1.003,0,0.96
Singapore,1,8.547,0,0.6
Slovakia,0,16.668,0,1.33
Slovenia,0,20.684,0.481,1.28
Solomon Islands,0,0,0,0
Somalia,0,0.252,0,0.71
South Africa,0,62.503,2.428,0.71
South Korea,0,7.743,0,1.66
South Sudan,0,0,0,0.93
Spain,0,0,0,1.37
Sri Lanka,1,0.28,0.047,1.18
Sudan,0,1.346,0.068,1.03
Suriname,2,185.806,1.705,0.97
Sweden,0,15.843,0,1.1
Switzerland,0,34.086,0,1.19
Syria,0,4,0.114,1.12
Taiwan,1,0,0,0.79
Tajikistan,0,3.775,0,0.94
Tanzania,0,0,0,0
Thailand,3,0,0,1.02
Timor,0,0.758,0,0
Togo,0,4.348,0,1.05
Trinidad and Tobago,0,47.16,0.715,1.67
Tunisia,0,11.084,0.338,1.48
Turkey,0,15.521,0.261,1.05
Uganda,0,6.952,0.022,1.71
Ukraine,0,54.626,0.869,1.19
United Arab Emirates,1,42.87,0.202,1.2
United Kingdom,0,19.621,0.265,1.19
United States,2,131.881,2.973,0.9
Uruguay,1,1.439,0,1.07
Uzbekistan,0,13.684,0.209,0.86
Vanuatu,0,0,0,0
Vatican,0,0,0,0
Venezuela,0,25.953,0.211,0.99
Vietnam,3,0.051,0.01,0.54
Yemen,0,0.034,0.134,0.83
Zambia,0,11.097,0.109,0.9
Zimbabwe,0,5.248,0.067,1.02
