country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,2,2.081,0.103,1.17
Albania,2,50.038,1.39,1.09
Algeria,2,3.056,0.182,0.83
Andorra,3,3365.042,0,1.47
Angola,2,3.895,0.122,1.12
Antigua and Barbuda,2,0,0,0.26
Argentina,0,248.74,9.957,1.05
Armenia,2,61.082,2.362,1.36
Australia,1,0.98,0.039,0.86
Austria,2,83.274,0.555,1.19
Azerbaijan,2,9.567,0.197,1.2
Bahamas,0,109.346,0,1.17
Bahrain,0,266.81,0.588,0.92
Bangladesh,2,8.756,0.164,0.96
Barbados,2,3.48,0,0.85
Belarus,2,89.319,1.164,1.28
Belgium,0,169.807,1.208,1.48
Belize,0,163.472,2.515,1.16
Benin,2,0,0,0.93
Bhutan,2,1.296,0,0.78
Bolivia,2,20.475,2.399,0.78
Bosnia and Herzegovina,2,28.956,2.743,1.16
Botswana,2,0,0,0.75
Brazil,2,56.201,1.52,0.97
Brunei,2,0,0,0
Bulgaria,2,40.729,1.439,1.43
Burkina Faso,2,0.813,0,0.99
Burundi,2,0.084,0,0.74
Cambodia,2,0.12,0,0.48
Cameroon,2,0,0,0.92
Canada,2,76.387,0.715,1.25
Cape Verde,0,131.298,5.396,1.07
Central African Republic,2,0,0,0.56
Chad,2,0.365,0,1.02
Chile,2,81.972,3.034,0.97
China,2,0.016,0,1.07
Colombia,0,139.654,2.594,1.02
Comoros,2,0,0,0.65
Congo,2,0,0,0.57
Costa Rica,0,382.206,7.263,1.03
Cote d'Ivoire,2,0.114,0,0.92
Croatia,2,33.615,0.487,1.28
Cuba,2,3.178,0.088,0.78
Cyprus,2,26.259,0,1.46
Czechia,0,291.344,2.895,1.43
Democratic Republic of Congo,2,0.201,0,1.08
Denmark,2,65.26,0.173,1.12
Djibouti,2,2.024,0,0.98
Dominica,2,0,0,0
Dominican Republic,2,52.913,0.922,0.99
Ecuador,2,17.287,1.927,0.95
Egypt,2,0.958,0.088,0.97
El Salvador,2,13.721,0.308,1.09
Equatorial Guinea,2,0,0,0.51
Eritrea,2,0,0,0.37
Estonia,2,7.538,0,1.05
Eswatini,2,8.619,0.862,0.86
Ethiopia,2,5.376,0.07,1.04
