country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,2,4.881,0.128,1.41
Albania,2,2.78,0,0.76
Algeria,2,3.968,0.046,1.22
Andorra,2,25.885,0,0.52
Angola,2,0,0,0
Antigua and Barbuda,0,0,0,0
Argentina,2,2.301,0.31,1.25
Armenia,0,40.834,1.35,1.37
Australia,1,0.98,0.039,0.76
Austria,2,2.665,0.222,0.61
Azerbaijan,2,5.129,0.099,1.3
Bahamas,0,0,0,0
Bahrain,3,88.153,0,1.29
Bangladesh,2,4.178,0.03,1.35
Barbados,2,0,0,0
Belarus,3,82.969,0.423,1.24
Belgium,2,31.149,6.903,0.7
Belize,2,0,0,0
Benin,2,0.495,0,0
Bhutan,2,0,0,0
Bolivia,2,7.453,0.514,1.46
Bosnia and Herzegovina,2,21.031,0.305,1.16
Botswana,2,0,0,0
Brazil,2,31.963,1.487,1.44
Brunei,2,0,0,0.03
Bulgaria,2,4.893,0.72,1.03
Burkina Faso,2,0.478,0.048,0.95
Burundi,0,0,0,0
Cambodia,2,0,0,0.04
Cameroon,2,1.017,0,1.24
Canada,3,38.498,5.511,0.98
Cape Verde,2,17.986,0,1.07
Central African Republic,2,2.692,0,0
Chad,2,0,0,0.97
Chile,3,51.265,0.523,1.48
China,2,0.001,0,0.36
Colombia,2,5.994,0.354,1.35
Comoros,0,0,0,0
Congo,2,1.269,0.181,0.81
Costa Rica,2,0.589,0,1.01
Cote d'Ivoire,2,1.289,0,1.18
Croatia,2,1.218,0.244,0.59
Cuba,2,1.677,0.177,0.73
Cyprus,2,2.283,0,0.63
Czechia,2,3.548,0.374,0.73
Democratic Republic of Congo,2,0.089,0.011,1.14
Denmark,2,25.379,1.554,0.88
Djibouti,2,4.049,0,0.83
Dominica,2,0,0,0
Dominican Republic,2,25.904,1.198,1.17
Ecuador,3,132.8,0.283,0.91
Egypt,2,3.401,0.068,1.32
El Salvador,2,10.021,0.308,1.2
Equatorial Guinea,0,0,1.426,0.54
Eritrea,2,0,0,0
Estonia,2,2.262,0,0.61
Eswatini,2,3.448,0,0.78
Ethiopia,1,0.043,0,1.57
Fiji,2,0,0,0
Finland,2,13.175,1.805,0.9
France,2,10.081,4.657,0.95
Gabon,2,14.377,0.449,1.16
Gambia,2,0,0,0
Georgia,2,1.003,0,0.71
Germany,2,5.825,1.516,0.67
Ghana,2,17.7,0,1.38
Greece,2,0.576,0.192,0.79
Grenada,0,0,0,0
Guatemala,2,1.507,0.112,1.33
Guinea,2,9.442,0.152,1.13
Guinea-Bissau,0,79.268,0,0.87
Guyana,2,12.714,0,0
Haiti,2,1.052,0.175,0
Honduras,2,12.418,0.101,1.38
Hungary,2,3.83,1.139,0.75
Iceland,1,0,0,0.19
India,2,2.849,0.127,1.42
Indonesia,2,1.444,0.069,1.12
International,0,0,0,0
Iran,2,14.561,0.881,1.08
Iraq,2,1.243,0.025,1.2
Ireland,3,53.87,3.24,0.7
Israel,2,6.123,0.347,0.36
Italy,2,20.195,3.225,0.66
Jamaica,2,0.675,0,0.79
Japan,2,1.328,0.174,0.6
Jordan,2,0.392,0,1.08
Kazakhstan,2,6.87,0.107,1.2
Kenya,2,0.465,0,1.41
Kosovo,2,14.487,0,0.85
Kuwait,3,69.078,0.468,1.55
Kyrgyzstan,2,5.365,0,1.12
Laos,2,0,0,0
Latvia,2,9.013,0,0.88
Lebanon,2,0.44,0,1.17
Lesotho,2,0,0,0
Liberia,2,1.582,0,0.95
Libya,2,0,0,0
Liechtenstein,0,0,0,0
Lithuania,2,3.306,0,0.74
Luxembourg,2,6.39,0,0.59
Madagascar,2,0,0,1.37
Malawi,2,0.105,0,0
Malaysia,2,1.699,0,0.88
Maldives,0,25.9,0,1.31
Mali,2,0.839,0.099,1.07
Malta,2,6.794,0,0.87
Marshall Islands,0,0,0,0
Mauritania,2,0,0,0
Mauritius,2,0,0,0.16
Mexico,2,11.122,0.907,1.37
Moldova,2,31.483,1.735,1.05
Monaco,2,0,0,0
Mongolia,2,0.305,0,0
