country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,1,2.338,0.077,1.2
Albania,1,83.745,2.432,1.12
Algeria,1,6.636,0.182,1.21
Andorra,2,1177.765,0,1.14
Angola,1,7.515,0.152,1.08
Antigua and Barbuda,1,10.212,0,0.32
Argentina,3,215.617,4.646,0.93
Armenia,2,803.514,13.836,1.19
Australia,0,0.392,0,0.77
Austria,2,593.911,2.998,1.56
Azerbaijan,1,107.997,1.184,1.36
Bahamas,3,178.005,5.086,0.68
Bahrain,1,105.196,1.175,0.88
Bangladesh,1,8.015,0.109,1.04
Barbados,1,3.48,0,0.8
Belarus,1,104.029,0.317,1.18
Belgium,2,1459.496,14.927,1.06
Belize,1,62.874,2.515,1.16
Benin,1,0,0,0.95
Bhutan,1,1.296,0,0.88
Bolivia,1,10.794,0.857,0.83
Bosnia and Herzegovina,2,595.279,6.706,1.17
Botswana,1,0,0,0.73
Brazil,1,89.137,1.915,1
Brunei,1,0,0,0
Bulgaria,3,259.483,3.598,1.44
Burkina Faso,1,1.1,0,1
Burundi,1,0.252,0,0.79
Cambodia,1,0,0,0.85
Cameroon,1,0,0,0.91
Canada,1,62.9,0.636,1.15
Cape Verde,3,178.061,0,1.06
Central African Republic,1,0,0,0.57
Chad,1,0,0,0.96
Chile,1,88.145,2.563,0.98
China,1,0.019,0,1.14
Colombia,3,216.831,3.518,1.05
Comoros,1,9.2,0,0.64
Congo,1,0,0,0.58
Costa Rica,3,216.917,2.748,0.99
Cote d'Ivoire,1,0.91,0.076,0.95
Croatia,2,674.499,3.654,1.37
Cuba,1,7.593,0,1.14
Cyprus,3,170.111,1.142,1.31
Czechia,2,1067.235,16.155,1.04
Democratic Republic of Congo,1,0,0,1.11
Denmark,3,194.572,0.345,1.19
Djibouti,1,2.024,0,0.99
Dominica,1,111.125,0,0
Dominican Republic,1,63.238,0.83,1.02
Ecuador,1,59.23,2.154,0.97
Egypt,1,1.749,0.078,1.13
El Salvador,1,0,0.617,1.12
Equatorial Guinea,1,3.564,0,0.48
Eritrea,1,0,0,0.4
Estonia,1,101.015,0,1.47
Eswatini,1,6.896,0,0.96
Ethiopia,1,3.305,0.043,0.81
Fiji,0,0,0,0
Finland,1,36.638,0,1.11
France,2,541.751,3.386,1.19
Gabon,1,0,0,1.09
Gambia,1,0.828,0,0.73
Georgia,3,419.385,5.515,1.21
Germany,3,167.741,1.098,1.38
Ghana,1,0,0,1.16
Greece,3,197.159,0.576,1.39
Grenada,1,0,0,0
Guatemala,1,33.49,0.837,1
Guinea,1,0,0,1.09
Guinea-Bissau,1,5.081,0,0.38
Guyana,1,24.156,0,1.02
Haiti,1,0,0,0.83
Honduras,1,0,0,1
Hong Kong,1,0,0,0
Hungary,2,404.54,5.279,1.45
Iceland,3,199.267,0,0.81
India,1,34.031,0.341,0.91
Indonesia,1,11.491,0.318,0.92
International,1,0,0,0
Iran,1,93.103,4.596,1.25
Iraq,1,49.649,1.193,0.92
Ireland,1,80.4,1.013,0.84
Israel,1,26.342,2.888,0.66
Italy,2,525.224,4.912,1.46
Jamaica,1,30.056,0.338,0.93
Japan,1,6.934,0.103,1.19
Jordan,3,323.528,5.587,1.35
Kazakhstan,1,33.712,0.107,1.51
Kenya,1,25.943,0,1.27
Kosovo,1,0,0,1.64
Kuwait,1,137.921,1.405,0.96
Kyrgyzstan,1,74.185,0.307,1.12
Laos,1,0,0,0
Latvia,1,113.986,1.06,1.34
Lebanon,3,248.922,1.758,1.11
Lesotho,1,0,0,0.8
Liberia,1,0,0,1.02
Libya,1,67.964,1.455,1.03
Liechtenstein,3,524.425,26.221,1.34
Lithuania,3,367.705,2.939,1.5
Luxembourg,1,0,0,1.46
Madagascar,1,5.164,0,0.27
Malawi,1,0.366,0,0.89
Malaysia,1,20.361,0,1.15
Maldives,1,29.6,1.85,0.98
Mali,1,0.444,0,1.13
Malta,3,226.481,2.265,1.07
Marshall Islands,1,0,0,0
Mauritania,1,0.645,0,1.23
Mauritius,1,0,0,0.8
Mexico,1,47.707,3.599,1.02
Moldova,3,207.984,4.71,1.08
Monaco,1,101.926,0,1.37
Mongolia,1,0,0,0.87
Montenegro,3,437.855,11.145,1.46
Morocco,1,102.681,1.896,1.12
Mozambique,1,2.943,0.032,1.06
Myanmar,1,22.239,0.331,1.03
Namibia,1,11.02,0,0.95
Nepal,1,86.077,0.583,0.96
Netherlands,2,574.209,2.976,1.02
New Zealand,0,0.415,0,0.85
Nicaragua,1,0,0,0.51
Niger,1,0,0,1.24
Nigeria,1,0.786,0,1.06
North Macedonia,3,520.308,5.76,1.38
Norway,1,49.62,0,1.4
Oman,1,0,0,1.03
Pakistan,1,4.423,0.077,1.25
Palestine,1,87.231,0.392,1.1
Panama,3,169.418,2.781,1.07
Papua New Guinea,1,0,0,0.7
Paraguay,1,82.579,2.383,0.98
Peru,1,78.431,1.486,0.95
Philippines,1,16.39,0.329,0.95
Poland,2,578.572,7.398,1.42
Portugal,3,392.97,3.825,1.31
Qatar,1,73.931,0,0.88
Romania,3,299.049,5.25,1.26
Russia,1,122.206,2.227,1.11
Rwanda,1,0.232,0,1.12
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,1,0,0,1.21
Sao Tome and Principe,1,0,0,0.84
Saudi Arabia,1,11.547,0.546,0.98
Senegal,1,0.657,0.06,0.78
Serbia,3,267.025,0.882,1.82
Seychelles,1,0,0,0.17
Sierra Leone,1,0.125,0,0.94
Singapore,0,2.051,0,0.98
Slovakia,3,471.276,1.282,1.18
Slovenia,2,867.753,11.063,1.25
Solomon Islands,1,0,0,0
Somalia,1,0,0,0.71
South Africa,1,29.844,0.776,0.98
South Korea,1,2.419,0.039,1.13
South Sudan,1,0.179,0,1.07
Spain,1,0,0,1.16
Sri Lanka,1,11.161,0.047,1.22
Sudan,1,0,0,1.34
Suriname,1,3.409,0,0.8
Sweden,1,0,0.495,1.51
Switzerland,1,0,2.311,1.47
Syria,1,2.571,0.171,1.07
Taiwan,1,0.042,0,1.22
Tajikistan,1,4.194,0,0.99
Tanzania,1,0,0,0
Thailand,1,0.057,0,1.01
Timor,1,0,0,0
Togo,1,2.295,0.242,1.05
Trinidad and Tobago,1,17.149,0.715,0.88
Tunisia,3,150.948,5.415,1.15
Turkey,1,26.239,0.889,1.06
Uganda,1,1.858,0.022,1.19
Ukraine,3,207.117,3.75,1.18
United Arab Emirates,1,113.342,0.506,0.97
United Kingdom,3,322.88,4.802,1.04
United States,3,268.69,2.674,1.22
Uruguay,1,12.091,0,1.18
Uzbekistan,1,9.083,0.09,0.88
Vanuatu,1,0,0,0
Vatican,1,0,0,0
Venezuela,1,14.911,0.176,0.89
Vietnam,1,0.031,0,1.21
Yemen,1,0.034,0,0.73
Zambia,1,0.925,0,0.9
Zimbabwe,1,0.336,0.067,1.13
