country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,2,0.411,0.206,0.9
Albania,2,53.513,1.737,1.03
Algeria,2,8.438,0.228,0.89
Andorra,2,0,0,1.43
Angola,2,1.856,0.061,1.12
Antigua and Barbuda,2,0,0,0
Argentina,3,194.067,4.359,1.13
Armenia,2,37.459,1.35,0.9
Australia,0,5.922,0.941,0.63
Austria,2,23.428,0,1.17
Azerbaijan,2,13.117,0.197,1.01
Bahamas,2,38.144,5.086,1
Bahrain,3,209.805,0.588,1.02
Bangladesh,2,15.453,0.273,0.94
Barbados,2,10.439,0,0.81
Belarus,2,8.678,0.635,1.14
Belgium,2,30.631,0,0.99
Belize,2,42.754,0,1.17
Benin,2,0,0,0.94
Bhutan,2,22.032,0,0.76
Bolivia,3,72.903,7.367,0.89
Bosnia and Herzegovina,3,90.526,3.962,1.16
Botswana,2,0,0,0.77
Brazil,3,221.745,5.98,0.97
Brunei,2,2.286,0,0
Bulgaria,2,29.215,1.295,0.96
Burkina Faso,2,0,0,1
Burundi,2,0,0,0.72
Cambodia,2,0,0,0.24
Cameroon,2,7.949,0.075,1.01
Canada,2,8.187,0.185,1.12
Cape Verde,2,64.75,0,1.08
Central African Republic,2,2.485,0,0.6
Chad,2,0.487,0.061,0.98
Chile,3,74.126,2.197,0.97
China,2,0.024,0.001,0.59
Colombia,3,204.882,5.444,0.96
Comoros,2,0,0,0.66
Congo,2,0,0,0.58
Costa Rica,3,165.289,2.748,1.13
Cote d'Ivoire,2,2.123,0,0.94
Croatia,2,53.346,0.487,1.34
Cuba,2,2.384,0,0.95
Cyprus,0,26.259,0,0.97
Czechia,2,34.27,0.093,1.23
Democratic Republic of Congo,2,0.547,0,1.06
Denmark,0,14.502,0,1.16
Djibouti,2,0,0,0.37
Dominica,2,0,0,0
Dominican Republic,2,56.14,1.106,0.84
Ecuador,2,42,2.607,0.97
Egypt,2,1.378,0.176,0.99
El Salvador,2,26.98,1.388,1.02
Equatorial Guinea,2,0,0,0.42
Eritrea,2,2.538,0,0.25
Estonia,2,14.323,0,1.34
Eswatini,2,19.825,0.862,0.86
Ethiopia,2,13.439,0.148,1.13
Fiji,2,0,0,0
Finland,0,7.761,0,1.19
France,2,53.437,0.245,1.25
Gabon,2,0,0,1.03
Gambia,2,41.793,1.241,1.02
Georgia,2,2.005,0.251,0.97
Germany,2,17.438,0.06,1.1
Ghana,2,3.057,0.225,0.97
Greece,2,16.118,0.096,1.17
Grenada,2,0,0,0
Guatemala,2,62.404,1.061,1
Guinea,2,3.96,0.152,1.08
Guinea-Bissau,2,0,0,0.58
Guyana,2,39.412,0,1.26
Haiti,2,0.175,0,0.93
Honduras,2,40.183,2.019,1.05
Hungary,2,2.484,0.104,1.67
Iceland,2,11.722,0,0.94
India,2,41.467,0.701,1.09
Indonesia,2,8.946,0.362,1.13
International,2,0,0,0
Iran,2,26.347,1.488,0.98
Iraq,3,98.502,1.914,1.03
Ireland,2,17.214,0,1.22
Israel,3,225.982,2.195,1.14
Italy,2,14.488,0.066,1.48
Jamaica,2,40.525,1.013,1.58
Japan,2,5.772,0.142,0.82
Jordan,2,7.547,0,1.57
Kazakhstan,2,0,0,0.54
Kenya,2,4.575,0.093,0.74
Kosovo,2,70.365,4.139,0.89
Kuwait,3,143.541,0.234,1
Kyrgyzstan,2,18.24,0,0.66
Laos,2,0,0,0
Latvia,0,2.651,0,1.09
Lebanon,3,77.944,1.758,1.21
Lesotho,2,15.871,0,0.98
Liberia,2,0.989,0,0.9
Libya,2,39.585,0.582,1.21
Liechtenstein,2,52.443,0,0.14
Lithuania,2,7.714,0,1.18
Luxembourg,2,70.29,0,0.99
Madagascar,2,2.636,0,0.76
Malawi,2,0.209,0.052,0.84
