country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,2,0.899,0.026,0.81
Albania,2,41.699,1.39,1.11
Algeria,2,12.679,0.296,0.95
Andorra,2,0,0,1.13
Angola,2,0.487,0.061,1.14
Antigua and Barbuda,2,0,0,0
Argentina,1,115.962,1.173,1.15
Armenia,1,98.204,3.712,0.8
Australia,3,24.118,0.275,1.16
Austria,2,9.105,0,0.99
Azerbaijan,2,27.517,0.592,0.75
Bahamas,2,63.573,0,1.43
Bahrain,1,122.239,0,0.99
Bangladesh,2,13.352,0.128,0.86
Barbados,2,41.758,0,0.58
Belarus,2,14.604,0.423,0.87
Belgium,2,56.171,0.345,1.38
Belize,2,20.12,0,0
Benin,2,0,0,0.95
Bhutan,2,1.296,0,0.65
Bolivia,1,171.678,7.453,1.02
Bosnia and Herzegovina,2,0,0,1.17
Botswana,2,0,0,0.82
Brazil,1,213.55,5.119,1.04
Brunei,2,0,0,0
Bulgaria,2,21.012,0.288,0.98
Burkina Faso,2,1.77,0,0.99
Burundi,2,0.673,0,0.68
Cambodia,2,0.06,0,0.38
Cameroon,2,0,0,1
Canada,2,6.412,0.159,0.99
Cape Verde,2,52.159,1.799,1.08
Central African Republic,2,1.242,0,0.6
Chad,2,0,0,0.85
Chile,1,104.152,3.976,0.91
China,2,0.12,0.004,1.14
Colombia,1,209.756,4.422,1.16
Comoros,2,9.2,0,0.67
Congo,2,0,0,0.65
Costa Rica,1,72.044,0.785,1.15
Cote d'Ivoire,2,2.35,0,0.88
Croatia,2,20.705,0,0.89
Cuba,3,2.207,0,1.64
Cyprus,3,11.417,0,1.73
Czechia,2,11.672,0.093,1.09
Democratic Republic of Congo,2,0.156,0,1.05
Denmark,3,0,0,1.35
Djibouti,2,0,0,0.92
Dominica,2,0,0,0
Dominican Republic,1,162.796,0.922,1
Ecuador,2,49.708,1.927,1.02
Egypt,2,2.326,0.283,0.58
El Salvador,1,64.445,1.696,1.08
Equatorial Guinea,2,0,0,0.29
Eritrea,2,0,0,0.28
Estonia,2,6.031,0,1.69
Eswatini,2,49.993,1.724,1.07
Ethiopia,2,4.08,0.087,1.12
Fiji,2,0,0,0
Finland,3,1.985,0,1.26
France,2,0.015,0,1.31
Gabon,1,80.423,0.449,1.06
Gambia,2,0,0,1.48
Georgia,2,0.752,0,0.77
Germany,2,7.233,0.084,1.22
Ghana,2,48.692,0,1.04
Greece,3,10.554,0,1.44
Grenada,2,0,0,0
Guatemala,1,66.423,1.954,1.05
Guinea,2,0,0,1.09
Guinea-Bissau,2,0,0.508,0.68
Guyana,2,21.613,0,1.32
Haiti,2,3.859,0.351,0.91
Honduras,1,67.746,3.13,1.05
Hungary,3,2.174,0.104,1.17
Iceland,2,23.443,0,1.75
India,2,39.663,0.618,1.17
Indonesia,2,5.703,0.227,1.04
International,2,0,0,0
Iran,2,30.336,2.572,1.03
Iraq,2,52.085,1.591,1.07
Ireland,3,8.911,0,1.52
Israel,1,72.208,1.617,0.91
Italy,3,4.879,0.083,1.15
Jamaica,2,1.689,0,1.37
Japan,2,12.413,0.032,1.4
Jordan,2,1.47,0,1.14
Kazakhstan,2,0,0,0.79
Kenya,2,13.52,0.428,1.1
Kosovo,1,115.896,4.657,1.07
Kuwait,1,114.973,1.405,0.87
Kyrgyzstan,1,75.718,2.912,0.69
Laos,2,0,0,0
Latvia,3,3.711,0,1.17
Lebanon,2,25.639,0,1.28
Lesotho,2,45.746,0.467,1.02
Liberia,2,0.593,0,0.91
Libya,2,10.187,0.873,1.29
Liechtenstein,2,0,0,0
Lithuania,3,6.612,0,1.3
Luxembourg,1,156.556,3.195,0.94
Madagascar,2,14.626,0.036,0.94
Malawi,2,5.646,0.314,1
Malaysia,3,0.278,0,1.02
