country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,1,0.411,0,0.9
Albania,1,54.208,1.042,0.96
Algeria,1,9.053,0.228,0.91
Andorra,1,0,0,1.44
Angola,1,2.525,0.061,1.13
Antigua and Barbuda,1,0,0,0
Argentina,2,223.561,4.669,1.14
Armenia,1,68.506,1.012,0.93
Australia,3,4.941,0.431,0.62
Austria,1,36.419,0,1.17
Azerbaijan,1,13.512,0.197,1
Bahamas,2,246.664,0,1.08
Bahrain,2,213.331,1.175,1.03
Bangladesh,1,14.791,0.273,0.93
Barbados,1,0,0,0.81
Belarus,1,20.213,0.529,1.14
Belgium,1,40.554,0.431,1
Belize,2,145.868,2.515,1.17
Benin,1,0,0,0.94
Bhutan,1,14.256,0,0.77
Bolivia,2,88.666,5.568,0.88
Bosnia and Herzegovina,2,94.794,3.353,1.16
Botswana,1,0,0,0.77
Brazil,2,208.107,4.629,0.97
Brunei,1,0,0,0
Bulgaria,1,22.595,1.151,0.96
Burkina Faso,1,0,0,1
Burundi,1,0.084,0,0.72
Cambodia,1,0,0,0.25
Cameroon,1,6.366,0.038,1.01
Canada,1,12.082,0.185,1.13
Cape Verde,2,124.103,0,1.08
Central African Republic,1,0,0,0.61
Chad,1,0.365,0,0.99
Chile,2,90.865,4.29,0.98
China,1,0.021,0.001,0.6
Colombia,2,191.656,5.562,0.95
Comoros,1,5.75,0,0.66
Congo,1,0,0,0.57
Costa Rica,2,193.36,2.159,1.14
Cote d'Ivoire,1,3.753,0.038,0.95
Croatia,1,74.051,0.487,1.33
Cuba,1,4.15,0,1.03
Cyprus,3,-19.409,0,0.87
Czechia,1,20.357,0,1.27
Democratic Republic of Congo,1,0.033,0.011,1.06
Denmark,3,15.538,0.173,1.17
Djibouti,1,0,0,0.39
Dominica,1,0,0,0
Dominican Republic,1,37.519,1.567,0.86
Ecuador,1,37.975,3.457,0.98
Egypt,1,2.316,0.244,1.05
El Salvador,1,22.201,1.079,1.02
Equatorial Guinea,1,0,0,0.43
Eritrea,1,0.564,0,0.25
Estonia,1,10.554,0,1.32
Eswatini,1,39.65,0.862,0.86
Ethiopia,1,10.316,0.174,1.05
Fiji,1,0,1.116,0
Finland,3,3.068,0,1.18
France,2,93.621,0.49,1.26
Gabon,1,0,0,1.03
Gambia,1,14.483,0,0.96
Georgia,1,2.757,0,1.03
Germany,1,18.631,0.06,1.08
Ghana,1,2.317,0,0.97
Greece,1,24.081,0.576,1.15
Grenada,1,0,0,0
