country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,0,0.437,0,1.02
Albania,0,45.868,1.39,0.98
Algeria,0,5.199,0.205,0.83
Andorra,0,0,0,1.5
Angola,0,3.469,0.03,1.13
Antigua and Barbuda,0,0,0,0
Argentina,1,281.022,7.611,1.06
Armenia,0,99.553,0.675,1.22
Australia,3,1.882,0.196,0.57
Austria,0,86.605,0,1.31
Azerbaijan,0,11.737,0.197,0.93
Bahamas,1,228.863,0,1.08
Bahrain,1,414.32,0.588,1.01
Bangladesh,0,9.673,0.219,0.9
Barbados,0,0,0,0.68
Belarus,0,23.705,0.423,1.15
Belgium,1,174.984,0.086,1.42
Belize,0,77.964,0,1.15
Benin,0,0,0,0.94
Bhutan,0,0,0,0.78
Bolivia,0,46.86,2.827,0.83
Bosnia and Herzegovina,1,120.092,3.353,1.16
Botswana,0,44.225,0.85,0.77
Brazil,1,170.79,3.9,0.96
Brunei,0,0,0,0
Bulgaria,0,22.163,1.439,1.12
Burkina Faso,0,0.909,0,0.99
Burundi,0,0.084,0,0.72
Cambodia,0,0,0,0.23
Cameroon,0,0,0,0.97
Canada,2,27.211,0.132,1.29
Cape Verde,1,152.881,3.597,1.07
Central African Republic,0,0,0,0.58
Chad,0,1.522,0,1.02
Chile,0,97.457,4.394,0.98
China,0,0.028,0,0.96
Colombia,1,148.734,3.675,0.94
Comoros,0,3.45,0,0.65
Congo,0,0,0,0.56
Costa Rica,1,255.589,3.337,1.07
Cote d'Ivoire,0,0.986,0,0.91
Croatia,0,60.897,0.487,0.96
Cuba,2,5.032,0,1.08
Cyprus,2,11.417,0,1.43
Czechia,1,291.624,0.654,1.57
Democratic Republic of Congo,0,0.313,0,1.06
Denmark,2,142.088,0.345,1.31
Djibouti,0,0,0,1.14
Dominica,0,0,0,0
Dominican Republic,0,56.693,1.198,0.96
Ecuador,0,41.489,1.87,1.15
Egypt,0,1.378,0.186,0.91
El Salvador,0,13.259,0.771,1.05
Equatorial Guinea,0,1.426,0,0.46
Eritrea,0,0,0,0.26
Estonia,2,16.585,0,1.28
Eswatini,0,31.03,1.724,0.84
Ethiopia,0,5.993,0.13,0.82
Fiji,0,0,0,0
