country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,3,10.506,0.9,0
Albania,3,24.672,1.25,0
Algeria,3,3.193,1.18,0
Andorra,3,0,0.35,0
Angola,3,0.213,1.11,0
Antigua and Barbuda,1,0,0,0
Argentina,2,34.981,1.3,0
Armenia,0,188.983,1.06,0
Australia,3,0.51,1.61,0
Austria,3,1.999,1.14,0.888
Azerbaijan,2,48.426,1.25,0
Bahamas,1,0,0.1,0
Bahrain,0,254.469,1.09,0
Bangladesh,3,21.44,1.08,0
Barbados,3,0,0,0
Belarus,1,60.216,0.8,0
Belgium,3,0,0.89,4.314
Belize,3,0,0,0
Benin,3,9.486,0.97,0
Bhutan,3,0,0,0
Bolivia,2,75.045,1.21,0
Bosnia and Herzegovina,3,0,1.18,0
Botswana,3,0,0,0
Brazil,2,74.153,1.14,0
Brunei,3,0,0,0
Bulgaria,1,4.749,1.3,1.871
Burkina Faso,3,0.096,0.96,0
Burundi,1,3.364,0.65,0
Cambodia,3,0,0.13,0
Cameroon,3,10.623,1.07,0
Canada,3,8.373,0.81,0
Cape Verde,2,48.562,1.1,0
Central African Republic,3,25.26,0.92,0
Chad,3,0,0.75,0
Chile,0,293.311,0.93,0
China,3,0.013,1.31,0
Colombia,2,59.332,1.28,0
Comoros,1,0,0.72,0
Congo,3,0,0.72,0
Costa Rica,3,16.882,1.47,0
Cote d'Ivoire,3,8.189,1.15,0
Croatia,3,4.385,3.14,0
Cuba,3,0.265,0.58,0
Cyprus,3,1.142,0.84,0
Czechia,1,4.669,1.29,0.84
Democratic Republic of Congo,3,1.719,1.09,0
Denmark,3,0,0.99,1.036
Djibouti,3,17.206,0.55,0
Dominica,3,0,0,0
Dominican Republic,2,82.873,1.21,0
Ecuador,2,51.522,1.13,0
Egypt,3,14.414,1.03,0
El Salvador,3,23.28,1.16,0
Equatorial Guinea,1,0,0.27,0
Eritrea,3,0,0.42,0
Estonia,3,0,0.53,0.754
Eswatini,3,6.896,1.22,0
Ethiopia,3,0.548,1.03,0
Fiji,3,0,0,0
Finland,1,0.18,0.74,0
France,3,4.351,1.07,10.525
Gabon,3,0,1.08,0
Gambia,3,0,0,0
Georgia,3,2.005,0.75,0
Germany,3,7.185,1.15,0
Ghana,3,14.064,1.19,0
Greece,3,0.959,1.15,0
Grenada,1,0,0,0
Guatemala,3,21.769,1.23,0
Guinea,3,2.132,1.1,0
Guinea-Bissau,1,0,0.79,0
Guyana,3,1.271,0.76,0
Haiti,3,0,1.03,0
Honduras,2,46.746,1.23,0
Hungary,3,0.828,0.76,0
Iceland,1,0,1.03,0
India,3,10.747,1.23,0
Indonesia,3,3.151,1.11,0
International,1,0,0,0
Iran,3,28.193,0.98,0
Iraq,2,40.922,1.33,0
Ireland,3,1.013,0.66,3.24
Israel,3,19.987,1.43,0
Italy,3,3.705,0.95,2.448
Jamaica,3,0.675,1.15,0
Japan,1,0.435,1.18,0
Jordan,3,1.764,0.94,0
Kazakhstan,3,27.002,1.16,0
Kenya,3,4.835,1.22,0
Kosovo,2,38.804,1.43,0
Kuwait,2,118.251,1.03,0
Kyrgyzstan,2,57.478,1.61,0
Laos,1,0,0,0
Latvia,3,0,0.94,0
Lebanon,3,7.472,1.2,0
Lesotho,3,0,0,0
Liberia,3,4.943,1.02,0
Libya,3,3.929,1.23,0
Liechtenstein,1,0,0,0
Lithuania,1,1.102,0.84,0
Luxembourg,3,23.963,1.54,3.195
Madagascar,3,3.358,1.34,0
Malawi,3,5.75,1.3,0
Malaysia,3,0.494,0.58,0
Maldives,1,29.6,1.01,0
Mali,3,0,1.03,0
Malta,1,2.265,0.58,2.265
Marshall Islands,1,0,0,0
Mauritania,2,36.777,1.21,0
Mauritius,1,0,0.1,0
Mexico,2,41.44,1.13,0
