country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,2,0,0,0
Albania,2,0,0,0
Algeria,3,0,0,0
Andorra,3,0,0,0
Angola,2,0,0,0
Antigua and Barbuda,3,0,0,0
Argentina,2,0,0,0
Armenia,3,0,0,0
Australia,0,0,0,0
Austria,2,0,0,0
Azerbaijan,0,0,0,0
Bahamas,3,0,0,0
Bahrain,0,1.763,0,0
Bangladesh,0,0,0,0
Barbados,0,0,0,0
Belarus,3,0.106,0,0
Belgium,2,0,0,0
Belize,2,0,0,0
Benin,2,0,0,0
Bhutan,0,0,0,0
Bolivia,1,0,0,0
Bosnia and Herzegovina,2,0,0,0
Botswana,0,0,0,0
Brazil,2,0,0,0
Brunei,0,0,0,0
Bulgaria,0,0,0,0
Burkina Faso,3,0,0,0
Burundi,2,0,0,0
Cambodia,3,0,0,0
Cameroon,3,0,0,0
Canada,3,0.026,0,0
Cape Verde,0,0,0,0
Central African Republic,3,0,0,0
Chad,3,0,0,0
Chile,3,0,0,0
China,1,0.228,0.34,0
Colombia,2,0,0,0
Comoros,3,0,0,0
Congo,3,0,0,0
Costa Rica,2,0,0,0
Cote d'Ivoire,3,0,0,0
Croatia,0,0.487,0,0
Cuba,0,0,0,0
Cyprus,3,0,0,0
Czechia,0,0,0,0
Democratic Republic of Congo,3,0,0,0
Denmark,2,0,0,0
Djibouti,3,0,0,0
Dominica,3,0,0,0
Dominican Republic,3,0,0,0
Ecuador,2,0,0,0
Egypt,3,0,0,0
El Salvador,0,0,0,0
Equatorial Guinea,3,0,0,0
Eritrea,3,0,0,0
Estonia,3,0,0,0
Eswatini,2,0,0,0
Ethiopia,3,0,0,0
Fiji,0,0,0,0
Finland,0,0,0,0
France,0,0.291,0,0
Gabon,0,0,0,0
Gambia,2,0,0,0
Georgia,0,0,0,0
Germany,0,0.024,0,0
Ghana,3,0,0,0
Greece,2,0.096,0,0
Grenada,3,0,0,0
Guatemala,2,0,0,0
Guinea,2,0,0,0
Guinea-Bissau,3,0,0,0
Guyana,0,0,0,0
Haiti,3,0,0,0
Honduras,3,0,0,0
Hungary,2,0,0,0
Iceland,0,2.93,0,0
India,2,0,0,0
Indonesia,0,0,0,0
International,3,0,0,0
Iran,0,1.703,4.64,0
Iraq,1,0,0,0
Ireland,2,0,0,0
Israel,0,0.347,0,0
Italy,1,3.854,3.17,1.059
Jamaica,0,0,0,0
Japan,0,0.142,1.13,0
Jordan,3,0,0,0
Kazakhstan,2,0,0,0
Kenya,0,0,0,0
Kosovo,3,0,0,0
Kuwait,0,0.468,0,0
Kyrgyzstan,0,0,0,0
Laos,3,0,0,0
Latvia,2,0,0,0
Lebanon,0,0,0,0
Lesotho,3,0,0,0
Liberia,2,0,0,0
Libya,2,0,0,0
Liechtenstein,3,0,0,0
Lithuania,2,0.367,0,0
Luxembourg,3,0,0,0
Madagascar,3,0,0,0
Malawi,2,0,0,0
Malaysia,0,0,0,0
Maldives,3,0,0,0
Mali,3,0,0,0
Malta,3,0,0,0
Marshall Islands,3,0,0,0
Mauritania,2,0,0,0
Mauritius,3,0,0,0
Mexico,3,0.008,0,0
Moldova,2,0,0,0
Monaco,0,0,0,0
Mongolia,1,0,0,0
Montenegro,3,0,0,0
Morocco,3,0,0,0
Mozambique,2,0,0,0
Myanmar,3,0,0,0
Namibia,3,0,0,0
Nepal,0,0,0,0
Netherlands,3,0,0,0.642
New Zealand,0,0.207,0,0
Nicaragua,2,0,0,0
Niger,3,0,0,0
Nigeria,2,0.005,0,0
North Macedonia,3,0,0,0
Norway,2,0.922,0,0
Oman,0,0,0,0
Pakistan,0,0.009,0,0
Palestine,2,0,0,0
Panama,2,0,0,0
Papua New Guinea,0,0,0,0
Paraguay,2,0,0,0
Peru,3,0,0,0
Philippines,0,0,0,0
Poland,2,0,0,0
Portugal,2,0,0,0
Qatar,0,0,0,0
Romania,0,0.104,0,0
Russia,2,0,0,0
Rwanda,0,0,0,0
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,0,0,0,0
Sao Tome and Principe,3,0,0,0
Saudi Arabia,2,0,0,0
Senegal,3,0,0,0
Serbia,0,0,0,0
Seychelles,0,0,0,0
Sierra Leone,3,0,0,0
Singapore,0,0,0,0
Slovakia,3,0,0,0
Slovenia,3,0,0,0
Solomon Islands,2,0,0,0
Somalia,3,0,0,0
South Africa,3,0,0,0
South Korea,1,11.137,3.17,0
South Sudan,2,0,0,0
Spain,2,0.364,0,0
Sri Lanka,2,0,0,0
Sudan,2,0,0,0
Suriname,3,0,0,0
Sweden,3,0.792,0,0
Switzerland,0,0,0,0
Syria,3,0,0,0
Taiwan,0,0.084,0,0
Tajikistan,2,0,0,0
Tanzania,3,0,0,0
Thailand,3,0.014,0,0
Timor,2,0,0,0
Togo,3,0,0,0
Trinidad and Tobago,2,0,0,0
Tunisia,3,0,0,0
Turkey,0,0,0,0
Uganda,0,0,0,0
Ukraine,3,0,0,0
United Arab Emirates,2,0.607,0,0
United Kingdom,2,0.177,0,0
United States,2,0,0,0
Uruguay,3,0,0,0
Uzbekistan,2,0,0,0
Vanuatu,3,0,0,0
Vatican,3,0,0,0
Venezuela,2,0,0,0
Vietnam,1,0,0,0
Yemen,3,0,0,0
Zambia,0,0,0,0
Zimbabwe,2,0,0,0
