country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,3,1.49,1.2,0
Albania,0,63.243,1.22,0
Algeria,0,1.688,1.03,0
Andorra,0,0,1.38,0
Angola,0,5.842,1.12,0
Antigua and Barbuda,3,0,0.28,0
Argentina,2,294.386,1.03,0
Armenia,1,251.415,1.46,0
Australia,0,1.059,0.97,0
Austria,1,114.141,1.25,11.88
Azerbaijan,0,27.32,1.65,0
Bahamas,3,0,1.09,0
Bahrain,1,190.411,0.9,0
Bangladesh,0,9.333,1.04,0
Barbados,3,6.96,0.95,0
Belarus,3,55.665,1.26,0
Belgium,2,635.051,1.56,24.246
Belize,0,40.239,1.15,0
Benin,0,0,0.94,0
Bhutan,0,5.184,0.81,0
Bolivia,0,19.447,0.77,0
Bosnia and Herzegovina,1,102.414,1.17,0
Botswana,0,0,0.76,0
Brazil,0,48.081,0.95,0
Brunei,3,0,0,0
Bulgaria,1,112.975,1.54,9.211
Burkina Faso,3,0.526,0.99,0
Burundi,3,0.336,0.76,0
Cambodia,3,0,0.58,0
Cameroon,0,0,0.92,0
Canada,1,108.923,1.18,0
Cape Verde,1,178.061,1.06,0
Central African Republic,0,0,0.55,0
Chad,0,0.791,1.01,0
Chile,0,75.747,0.96,0
China,0,0.019,1.06,0
Colombia,1,98.54,1.02,0
Comoros,3,1.15,0.64,0
Congo,0,0,0.59,0
Costa Rica,1,199.25,1.02,0
Cote d'Ivoire,3,1.061,0.92,0
Croatia,1,90.615,1.53,0
Cuba,0,1.501,0.88,0
Cyprus,1,94.76,1.73,0
Czechia,2,777.478,1.53,48.371
Democratic Republic of Congo,0,0.045,1.09,0
Denmark,0,50.067,1.13,3.28
Djibouti,0,2.024,1.45,0
Dominica,3,0,0,0
Dominican Republic,0,15.21,0.95,0
Ecuador,0,48.518,0.98,0
Egypt,0,1.358,1.05,0
El Salvador,0,43.785,1.1,0
Equatorial Guinea,3,0,0.51,0
Eritrea,0,0,0.42,0
Estonia,3,18.846,1,2.262
Eswatini,0,11.205,0.87,0
Ethiopia,0,5.062,0.94,0
