country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,3,4.47,0.79,0
Albania,3,28.494,1.07,0
Algeria,3,12.2,1.15,0
Andorra,0,0,0.83,0
Angola,3,0.548,1.15,0
Antigua and Barbuda,1,0,0,0
Argentina,2,93.615,1.2,0
Armenia,2,140.05,0.86,0
Australia,3,10.471,1.39,0
Austria,0,9.105,1.13,1.554
Azerbaijan,3,38.267,0.85,0
Bahamas,1,38.144,3.04,0
Bahrain,2,245.654,1,0
Bangladesh,3,14.931,0.92,0
Barbados,0,3.48,0.37,0
Belarus,1,15.028,0.78,0
Belgium,0,0,1.44,2.675
Belize,3,0,0,0
Benin,0,0,0.96,0
Bhutan,0,2.592,0,0
Bolivia,2,123.704,1.09,0
Bosnia and Herzegovina,3,54.56,1.17,0
Botswana,0,0,0.86,0
Brazil,2,110.694,1.05,0
Brunei,0,0,0,0
Bulgaria,0,13.672,1.11,4.893
Burkina Faso,0,0.239,0.98,0
Burundi,1,0,0.66,0
Cambodia,0,0,0.36,0
Cameroon,0,0,1,0
Canada,3,7.763,1.11,0
Cape Verde,3,55.757,1.09,0
Central African Republic,0,0,0.68,0
Chad,3,0,0.8,0
Chile,2,109.017,0.86,0
China,3,0.059,1.7,0
Colombia,2,129.277,1.24,0
Comoros,1,6.9,0.69,0
Congo,3,0,0.71,0
Costa Rica,2,110.52,1.28,0
Cote d'Ivoire,0,7.847,0.95,0
Croatia,0,22.41,1.03,0
Cuba,0,0.088,0.94,0
Cyprus,0,1.142,1.32,0
Czechia,0,8.404,1.22,1.774
Democratic Republic of Congo,3,0.882,1.06,0
Denmark,0,0.518,1.25,0.518
Djibouti,0,8.097,0.67,0
Dominica,0,0,0,0
Dominican Republic,2,123.157,1.13,0
Ecuador,3,35.765,1.06,0
Egypt,0,5.892,0.75,0
El Salvador,3,52.111,1.11,0
Equatorial Guinea,1,0,0.26,0
Eritrea,3,0,0.29,0
Estonia,1,0,1.06,1.508
Eswatini,3,55.165,1.21,0
Ethiopia,3,3.097,1.7,0
Fiji,0,1.116,0,0
Finland,0,3.068,1.21,0
France,0,0,1.23,6.863
Gabon,0,0,1.08,0
Gambia,3,0,0,0
Georgia,0,2.507,1.55,0
Germany,0,3.688,1.14,0
Ghana,0,19.535,1.1,0
Greece,0,2.303,1.17,0
Grenada,1,0,0,0
Guatemala,3,35.444,1.13,0
Guinea,3,4.036,1.09,0
Guinea-Bissau,1,0,0.72,0
Guyana,3,11.442,1.15,0
Haiti,3,0,0.91,0
Honduras,2,105.204,1.1,0
Hungary,0,1.863,1.34,0
Iceland,0,2.93,1.27,0
India,3,29.293,1.23,0
Indonesia,0,5.992,1.06,0
International,1,0,0,0
Iran,3,25.978,0.94,0
Iraq,3,57.431,1.03,0
