country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,0,1.49,1.41,0
Albania,0,7.297,1.01,0
Algeria,0,1.574,0.98,0
Andorra,3,103.54,0.73,0
Angola,0,0,0,0
Antigua and Barbuda,2,20.423,0,0
Argentina,0,1.46,1.28,0
Armenia,2,8.774,1.11,0
Australia,1,1.412,0.45,0
Austria,0,10.659,0.53,26.537
Azerbaijan,0,4.931,0.96,0
Bahamas,2,2.543,0,0
Bahrain,3,132.23,1.37,0
Bangladesh,0,1.105,2.53,0
Barbados,0,3.48,0,0
Belarus,2,36.087,1.95,0
Belgium,3,81.28,1.11,105.784
Belize,1,10.06,0,0
Benin,1,0,0,0
Bhutan,0,0,0,0
Bolivia,0,2.57,1.38,0
Bosnia and Herzegovina,0,8.534,1.17,0
Botswana,0,0,0,0
Brazil,1,5.824,1.62,0
Brunei,1,0,0.15,0
Bulgaria,1,1.439,1.15,5.181
Burkina Faso,0,0,0.95,0
Burundi,2,0,0,0
Cambodia,1,0,0.1,0
Cameroon,1,0,1.27,0
Canada,1,36.59,1.32,0
Cape Verde,0,3.597,0,0
Central African Republic,1,0.621,0,0
Chad,0,0.304,0,0
Chile,1,16.321,1.38,0
China,1,0.055,1.03,0
Colombia,0,1.494,1.32,0
Comoros,2,0,0,0
Congo,0,0,0,0
Costa Rica,1,3.337,0.85,0
Cote d'Ivoire,0,1.971,1.26,0
Croatia,0,12.179,0.87,0
Cuba,1,5.032,1.29,0
Cyprus,0,33.109,0.88,0
Czechia,1,6.35,0.73,8.684
Democratic Republic of Congo,0,0.011,1.12,0
Denmark,1,24.861,1.05,17.265
Djibouti,3,85.02,1.7,0
Dominica,1,0,0,0
Dominican Republic,0,18.437,1.39,0
Ecuador,0,3.571,1.35,0
Egypt,0,1.221,1.37,0
El Salvador,0,1.85,1.16,0
Equatorial Guinea,2,0,0,0
Eritrea,0,0,0,0
Estonia,0,17.338,0.85,8.292
Eswatini,0,0.862,0,0
Ethiopia,0,0.026,0,0
Fiji,0,0,0,0
Finland,1,16.243,1.12,13.356
France,3,56.409,1.35,102.492
Gabon,1,3.594,0,0
Gambia,1,0,0,0
Georgia,0,3.76,1.23,0
Germany,0,26.473,0.82,0
Ghana,0,0,1.43,0
Greece,0,2.974,0.87,0
Grenada,2,0,0,0
Guatemala,0,0.056,1.25,0
Guinea,1,5.254,1.14,0
Guinea-Bissau,2,0,0,0
Guyana,0,0,0,0
Haiti,0,0.614,0,0
Honduras,0,0.404,1.26,0
Hungary,1,4.969,1.26,0
Iceland,1,29.304,0.46,23.443
India,0,0.904,1.69,0
Indonesia,1,1.155,1.39,0
International,2,0,0,0
Iran,1,19.252,0.78,0
Iraq,0,0.646,0.77,0
Ireland,3,200.899,1.41,28.96
Israel,3,50.603,0.9,0
Italy,3,52.149,0.86,53.918
Jamaica,1,1.351,0,0
Japan,1,2.372,1.29,0
Jordan,0,0.196,0.66,0
Kazakhstan,0,7.456,1.49,0
Kenya,0,0.205,0.91,0
Kosovo,3,40.874,1.27,0
Kuwait,0,15.455,1.29,0
Kyrgyzstan,0,6.438,1.18,0
Laos,0,0,0,0
Latvia,1,2.121,0.9,0
Lebanon,0,0.293,0.98,0
Lesotho,0,0,0,0
Liberia,0,1.779,0,0
Libya,0,0.146,0,0
Liechtenstein,2,0,0,0
Lithuania,0,3.306,0.92,0
Luxembourg,0,17.573,0.7,52.718
Madagascar,0,0,0.53,0
Malawi,1,0.157,0,0
Malaysia,1,4.14,0.9,0
Maldives,2,0,0,0
Mali,1,0.889,1.09,0
Malta,2,13.589,0.81,6.794
Marshall Islands,2,0,0,0
Mauritania,1,0,0,0
Mauritius,0,0,0.46,0
Mexico,0,2.738,1.6,0
Moldova,0,12.395,1.33,0
Monaco,0,0,0,0
Mongolia,1,0.305,0,0
Montenegro,2,3.184,0.57,0
Morocco,0,2.763,1.39,0
Mozambique,1,0,0,0
Myanmar,0,0.386,0,0
Namibia,1,0,0,0
Nepal,0,0.069,0,0
Netherlands,3,56.26,1.03,71.141
New Zealand,0,3.94,0.6,0
Nicaragua,2,0,0,0
Niger,1,0,0.95,0
Nigeria,0,0.097,1.45,0
North Macedonia,2,12.48,1.2,0
Norway,0,14.388,0.73,0
Oman,0,25.065,1.31,0
Pakistan,0,1.544,1.45,0
Palestine,0,0.392,0.55,0
Panama,3,38.473,1.27,0
Papua New Guinea,0,0,0,0
Paraguay,0,1.823,1.01,0
Peru,3,68.695,1.77,0
Philippines,0,2.592,1.13,0
Poland,0,6.87,1.13,0
Portugal,0,34.227,0.98,18.437
Qatar,3,87.468,1.45,0
Romania,0,17.31,1.19,12.008
Russia,0,17.528,2.02,0
Rwanda,0,0.077,0.58,0
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,0,0,1.12,0
Sao Tome and Principe,2,0,0,0
Saudi Arabia,0,13.558,1.67,0
Senegal,1,0.657,1.14,0
Serbia,3,62.311,1.44,0
Seychelles,0,0,0,0
Sierra Leone,1,0,0,0
Singapore,3,65.979,2.11,0
Slovakia,0,4.945,1.12,0
Slovenia,0,3.367,0.73,15.874
Solomon Islands,1,0,0,0
Somalia,1,2.202,0,0
South Africa,0,1.669,1.38,0
South Korea,0,0.488,0.46,0
South Sudan,0,0,0,0
Spain,3,69.897,1.06,0
Sri Lanka,0,0.327,1.17,0
Sudan,1,0.228,0,0
