country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,1,1.156,0.9,0
Albania,0,49.691,1.08,0
Algeria,1,10.695,0.9,0
Andorra,1,0,1.32,0
Angola,1,0.822,1.12,0
Antigua and Barbuda,3,0,0,0
Argentina,2,147.425,1.11,0
Armenia,3,66.144,0.87,0
Australia,1,9.882,0.76,0
Austria,3,33.643,1.45,2.332
Azerbaijan,1,8.778,0.72,0
Bahamas,2,338.209,1.43,0
Bahrain,2,222.146,1.01,0
Bangladesh,1,16.054,1.01,0
Barbados,1,6.96,0.75,0
Belarus,3,0,0.99,0
Belgium,0,65.231,1.07,7.075
Belize,0,80.479,1.19,0
Benin,3,4.042,0.94,0
Bhutan,1,0,0.7,0
Bolivia,0,102.458,0.95,0
Bosnia and Herzegovina,0,81.077,1.16,0
Botswana,1,0,0.79,0
Brazil,2,195.597,0.98,0
Brunei,3,0,0,0
Bulgaria,3,12.953,0.89,7.915
Burkina Faso,1,0.096,1,0
Burundi,3,0,0.7,0
Cambodia,1,0,0.29,0
Cameroon,1,0,1,0
Canada,1,5.829,1.02,0
Cape Verde,0,48.562,1.08,0
Central African Republic,1,0,0.59,0
Chad,1,0.061,0.94,0
Chile,0,93.69,0.95,0
China,1,0.045,0.69,0
Colombia,2,227.542,1.05,0
Comoros,3,0,0.66,0
Congo,1,0,0.61,0
Costa Rica,2,158.222,1.14,0
Cote d'Ivoire,3,2.199,0.9,0
Croatia,3,39.461,1.65,0
Cuba,1,5.562,1.21,0
Cyprus,1,15.984,1.1,0
Czechia,3,18.489,1.09,2.521
Democratic Republic of Congo,3,0.368,1.05,0
Denmark,1,18.818,1.25,0
Djibouti,1,0,0.44,0
Dominica,3,0,0,0
Dominican Republic,0,97.438,0.87,0
Ecuador,0,72.493,1.02,0
Egypt,1,1.134,0.72,0
El Salvador,0,47.023,1.04,0
Equatorial Guinea,3,0,0.36,0
Eritrea,1,0,0.25,0
Estonia,3,5.277,1.19,0.754
Eswatini,0,64.646,0.99,0
Ethiopia,1,14.37,1.53,0
Fiji,1,0,0,0
Finland,3,3.61,1.24,0
France,0,50.71,1.29,5.408
Gabon,1,0,1.04,0
Gambia,1,27.31,1.24,0
Georgia,1,3.76,1.22,0
Germany,1,8.319,1.2,0
Ghana,1,11.682,0.98,0
Greece,1,21.683,1.32,0
Grenada,3,0,0,0
Guatemala,0,49.398,1.02,0
Guinea,1,6.32,1.09,0
Guinea-Bissau,3,14.736,0.64,0
Guyana,1,31.784,1.3,0
Haiti,3,1.842,0.96,0
Honduras,0,51.693,1.04,0
Hungary,1,2.484,1.31,0
Iceland,0,46.886,1.21,0
India,0,46.398,1.1,0
Indonesia,1,8.573,1.06,0
International,3,0,0,0
Iran,1,26.728,0.94,0
Iraq,0,106.731,1.16,0
Ireland,0,39.694,1.37,1.62
Israel,0,87.458,0.95,0
Italy,1,10.403,1.32,0.91
Jamaica,1,0,1.48,0
Japan,3,9.749,0.94,0
Jordan,1,0.98,1.63,0
