country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,2,5.266,1.24,0
Albania,3,207.45,1.24,0
Algeria,1,19.612,1.33,0
Andorra,0,1902.543,1.06,0
Angola,1,2.343,1.05,0
Antigua and Barbuda,2,0,0.32,0
Argentina,3,124.901,0.91,0
Armenia,0,500.129,0.9,0
Australia,1,1.49,1.43,0
Austria,0,628.997,1.07,66.508
Azerbaijan,3,222.799,1.37,0
Bahamas,2,58.487,0.86,0
Bahrain,3,105.784,0.88,0
Bangladesh,1,11.154,1.13,0
Barbados,1,3.48,0.93,0
Belarus,3,139.163,1.16,0
Belgium,0,401.998,0.66,124.163
Belize,3,196.167,1.14,0
Benin,1,0,0.95,0
Bhutan,1,0,0.95,0
Bolivia,1,5.568,0.9,0
Bosnia and Herzegovina,3,321.871,1.16,0
Botswana,1,0,0.73,0
Brazil,1,66.494,1.12,0
Brunei,2,0,0,0
Bulgaria,3,117.436,1.16,42.168
Burkina Faso,2,0.287,1.01,0
Burundi,2,0.084,0.82,0
Cambodia,1,0,0.87,0
Cameroon,1,0,0.94,0
Canada,3,113.957,1.16,0
Cape Verde,1,75.541,1.05,0
Central African Republic,2,0.828,0.69,0
Chad,1,0.365,0.94,0
Chile,1,83.542,0.99,0
China,1,0.015,1.02,0
Colombia,3,139.772,0.98,0
Comoros,2,0,0.64,0
Congo,1,0,0.53,0
Costa Rica,1,0,1.05,0
Cote d'Ivoire,2,1.175,0.98,0
Croatia,0,575.358,1.08,0
Cuba,1,1.942,0.86,0
Cyprus,3,144.994,1.12,0
Czechia,3,176.207,0.7,98.142
Democratic Republic of Congo,2,0,1.11,0
Denmark,3,182.832,1.11,7.769
Djibouti,1,4.049,0.79,0
Dominica,2,0,0,0
Dominican Republic,1,46,1.16,0
Ecuador,1,37.862,0.95,0
Egypt,1,2.15,1.18,0
El Salvador,1,0,1.13,0
Equatorial Guinea,2,0,0.51,0
Eritrea,1,0,0.41,0
Estonia,3,169.614,1.38,9.046
Eswatini,1,1.724,1.16,0
Ethiopia,1,3.471,0.98,0
Fiji,1,0,0,0
Finland,1,38.443,1.18,0
France,0,417.137,0.94,74.762
Gabon,1,0,1.1,0
Gambia,2,0,0.61,0
Georgia,0,757.049,1.19,0
Germany,1,38.349,1.07,0
Ghana,1,3.379,1.14,0
Greece,3,162.62,1.18,0
Grenada,2,0,0,0
Guatemala,1,9.266,1.02,0
Guinea,1,1.98,1.09,0
Guinea-Bissau,2,0,0.38,0
Guyana,1,36.869,1.04,0
Haiti,1,0,0.91,0
Honduras,1,55.227,1.01,0
Hungary,0,438.7,1.14,0
Iceland,1,8.791,0.6,8.791
India,1,22.136,0.94,0
Indonesia,1,15.012,1.09,0
International,2,0,0,0
Iran,3,149.334,1.23,0
Iraq,1,55.616,0.86,0
Ireland,1,76.35,0.81,6.076
Israel,1,72.208,0.99,0
Italy,0,561.958,1.06,56.598
Jamaica,1,35.121,1.01,0
Japan,1,11.844,1.33,0
Jordan,3,232.575,1.11,0
Kazakhstan,1,45.588,1.27,0
Kenya,1,18.077,1.07,0
Kosovo,0,655.017,1.37,0
Kuwait,3,116.846,0.82,0
Kyrgyzstan,3,157.874,1,0
Laos,2,0,0,0
Latvia,3,167.532,1.29,0
Lebanon,3,170.392,1.08,0
Lesotho,1,0,0.81,0
Liberia,1,1.779,1.05,0
Libya,3,141.749,1,0
Liechtenstein,0,393.319,0.94,0
Lithuania,0,503.62,1.3,0
Luxembourg,1,0,1.12,73.485
Madagascar,1,3.142,0.67,0
Malawi,1,0.052,0.84,0
Malaysia,1,37.323,1.1,0
Maldives,2,92.5,1.1,0
Mali,1,1.58,1.16,0
Malta,3,264.982,1,0
Marshall Islands,2,0,0,0
Mauritania,2,0.86,1.42,0
Mauritius,2,6.29,0.8,0
Mexico,1,25.354,1.02,0
Moldova,3,125.683,1.15,0
Monaco,2,76.445,0.76,0
Mongolia,1,0.915,1.46,0
Montenegro,0,781.77,1.07,0
Morocco,3,134.541,1.05,0
Mozambique,1,3.455,1.06,0
Myanmar,1,18.067,1.07,0
Namibia,1,23.22,1.08,0
Nepal,1,50.692,0.82,0
Netherlands,3,318.648,0.85,36.475
New Zealand,2,0,0.99,0
Nicaragua,2,0,0.6,0
Niger,2,0.248,1.43,0
Nigeria,1,0.737,1.07,0
North Macedonia,0,474.229,1.09,0
Norway,1,0,1.12,0
Oman,3,185.445,0.99,0
Pakistan,1,9.634,1.3,0
Palestine,3,169.365,1.32,0
Panama,3,311.488,1.18,0
Papua New Guinea,1,0.224,0.71,0
Paraguay,1,71.363,1.06,0
Peru,1,68.21,0.95,0
Philippines,1,13.698,0.91,0
Poland,0,577.436,1.03,0
Portugal,0,591.858,1.17,40.699
Qatar,1,74.625,0.99,0
Romania,3,368.859,1.11,60.766
Russia,3,152.897,1.09,0
Rwanda,1,4.71,1.43,0
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,10.892,0.8,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,1,0,1.26,0
Sao Tome and Principe,2,4.563,0.81,0
Saudi Arabia,1,8.761,0.91,0
Senegal,1,0.836,1.07,0
Serbia,0,511.713,1.51,0
Seychelles,2,0,0.16,0
Sierra Leone,2,0,0.94,0
Singapore,1,0.513,0.87,0
Slovakia,3,219.795,0.98,0
Slovenia,0,442.535,1.03,97.165
Solomon Islands,1,0,0,0
Somalia,1,0,0.73,0
South Africa,1,31.058,1.12,0
South Korea,1,4.35,1.49,0
South Sudan,2,0,1.09,0
Spain,1,0,1.01,0
Sri Lanka,1,32.877,1.11,0
Sudan,2,5.131,1.42,0
Suriname,1,0,0.83,0
Sweden,1,0,1.5,0
Switzerland,1,0,1,0
Syria,1,4.057,1.11,0
Taiwan,2,0.084,1.16,0
Tajikistan,2,3.879,0.99,0
Tanzania,2,0,0,0
Thailand,1,0.014,1.05,0
Timor,2,0,0,0
Togo,1,2.899,1.05,0
Trinidad and Tobago,1,2.144,1.23,0
Tunisia,1,90.112,1.04,0
Turkey,1,38.215,1.23,0
Uganda,1,5.05,1.16,0
Ukraine,3,250.15,1.16,0
United Arab Emirates,3,122.341,1,0
United Kingdom,3,367.926,1.01,20.579
United States,0,410.695,1.21,41.84
Uruguay,1,21.015,1.21,0
Uzbekistan,1,7.649,0.92,0
Vanuatu,2,0,0,0
Vatican,2,0,0,0
Venezuela,1,14.735,0.98,0
Vietnam,1,0.164,1.27,0
Yemen,2,0,1.14,0
Zambia,1,1.414,0.9,0
Zimbabwe,1,2.893,1.26,0
