country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,3,1.439,1.02,0
Albania,0,58.03,1.05,0
Algeria,0,5.519,0.83,0
Andorra,1,1216.592,1.51,0
Angola,0,1.552,1.13,0
Antigua and Barbuda,3,0,0,0
Argentina,2,219.246,1.07,0
Armenia,3,36.109,1.15,0
Australia,0,1.843,0.58,0
Austria,0,42.414,1.33,5.219
Azerbaijan,0,7.496,0.9,0
Bahamas,2,203.434,1.06,0
Bahrain,1,386.699,1.02,0
Bangladesh,0,11.003,0.88,0
Barbados,3,6.96,0.74,0
Belarus,3,19.79,1.13,0
Belgium,2,73.428,1.36,6.212
Belize,0,52.814,1.15,0
Benin,3,0,0.94,0
Bhutan,0,0,0.77,0
Bolivia,2,70.933,0.85,0
Bosnia and Herzegovina,0,51.816,1.16,0
Botswana,2,89.725,0.78,0
Brazil,2,71.298,0.95,0
Brunei,3,0,0,0
Bulgaria,0,20.58,1.08,7.052
Burkina Faso,3,0.478,0.99,0
Burundi,3,0,0.72,0
Cambodia,3,0,0.22,0
Cameroon,0,2.298,0.98,0
Canada,0,38.631,1.29,0
Cape Verde,0,46.764,1.07,0
Central African Republic,0,4.762,0.59,0
Chad,0,0.061,1.03,0
Chile,2,88.145,0.98,0
China,0,0.015,0.91,0
Colombia,2,109.526,0.93,0
Comoros,3,1.15,0.65,0
Congo,0,1.087,0.56,0
Costa Rica,1,374.354,1.08,0
Cote d'Ivoire,3,2.009,0.92,0
Croatia,3,15.833,0.82,0
Cuba,0,3.708,1.07,0
Cyprus,0,9.133,1.25,0
Czechia,2,96.554,1.54,7.284
Democratic Republic of Congo,0,0,1.06,0
Denmark,0,59.908,1.31,0.691
Djibouti,0,1.012,1.07,0
Dominica,3,0,0,0
Dominican Republic,0,41.483,0.98,0
Ecuador,0,17.967,1.19,0
Egypt,0,1.642,0.94,0
El Salvador,0,12.488,1.04,0
Equatorial Guinea,3,2.851,0.46,0
Eritrea,0,0,0.26,0
Estonia,3,16.585,1.25,0.754
Eswatini,0,24.996,0.83,0
Ethiopia,0,4.219,0.68,0
Fiji,0,0,0,0
Finland,3,8.483,1.31,0.541
France,1,352.011,1.3,10.801
Gabon,0,4.942,1.04,0
Gambia,0,0,0.72,0
Georgia,0,41.362,2.2,0
Germany,0,17.724,1.13,0
Ghana,0,5.374,1,0
Greece,0,17.269,1.14,0
Grenada,3,0,0,0
Guatemala,0,14.68,0.98,0
Guinea,0,1.218,1.08,0
Guinea-Bissau,3,0,0.5,0
Guyana,0,39.412,1.15,0
Haiti,3,0.526,0.93,0
Honduras,2,83.9,1.03,0
Hong Kong,0,0,0,0
Hungary,2,87.367,1.5,0
Iceland,3,8.791,1.6,0
India,0,60.731,1.04,0
Indonesia,0,11.483,1.11,0
International,3,0,0,0
Iran,0,31.181,1.19,0
Iraq,2,103.648,1,0
Ireland,0,41.922,1.31,2.228
Israel,1,555.136,1.34,0
Italy,0,16.672,1.02,3.258
Jamaica,0,54.708,1.21,0
Japan,3,2.119,0.85,0
Jordan,0,20.974,1.68,0
Kazakhstan,0,6.87,0.75,0
Kenya,0,0.893,0.86,0
Kosovo,0,28.457,0.84,0
Kuwait,2,165.786,0.99,0
Kyrgyzstan,0,7.204,0.92,0
Laos,3,0,0,0
Latvia,3,1.59,1.3,0
Lebanon,2,159.843,1.16,0
Lesotho,0,0,0.97,0
Liberia,0,0.395,0.96,0
Libya,2,106.821,1.14,0
Liechtenstein,3,0,0.47,0
Lithuania,3,18.734,1.26,0
Luxembourg,2,135.788,1.33,0
Madagascar,0,0.433,0.79,0
Malawi,0,0.366,0.81,0
Malaysia,0,0.958,1.59,0
Maldives,2,129.5,0.92,0
Mali,3,0.543,1.09,0
Malta,2,120.035,1.27,0
Marshall Islands,3,0,0,0
Mauritania,3,4.086,0.91,0
Mauritius,3,0,0.31,0
Mexico,0,25.866,0.98,0
Moldova,0,56.768,1.07,0
Monaco,2,152.89,1.16,0
Mongolia,0,0,0.3,0
Montenegro,2,299.334,1.34,0
Morocco,0,41.099,1.13,0
Mozambique,0,6.815,1.11,0
Myanmar,0,3.308,1.72,0
Namibia,0,38.962,0.88,0
Nepal,0,40.155,1.15,0
Netherlands,2,76.919,1.38,4.26
New Zealand,3,0.622,0.71,0
Nicaragua,3,0,0.45,0
Niger,3,0,0.86,0
Nigeria,0,0.64,0.86,0
North Macedonia,3,17.28,1.06,0
Norway,0,22.504,1.14,0
Oman,2,93.212,1.15,0
Pakistan,0,1.829,1.07,0
Palestine,2,154.467,1.2,0
Panama,2,106.379,0.95,0
Papua New Guinea,0,0.112,0.71,0
Paraguay,2,77.111,1.09,0
Peru,2,205.842,0.95,0
Philippines,0,42.635,1.04,0
Poland,3,9.961,1.08,0
Portugal,0,60.117,1.27,5.982
Qatar,2,81.567,1.01,0
Romania,0,35.971,1.04,23.703
Russia,0,37.099,1.06,0
Rwanda,0,0.849,0.65,0
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,3,0,0.31,0
Sao Tome and Principe,3,0,0.52,0
Saudi Arabia,0,17.436,0.83,0
Senegal,3,1.553,0.95,0
Serbia,0,4.262,0.9,0
Seychelles,3,10.169,0.26,0
Sierra Leone,3,0.251,0.97,0
Singapore,0,8.205,0.79,0
Slovakia,3,8.792,1.35,0
Slovenia,0,22.608,1.39,4.329
Solomon Islands,3,0,0,0
Somalia,3,0,0.71,0
South Africa,0,16.119,0.81,0
South Korea,0,2.068,0.68,0
South Sudan,0,0.804,1.03,0
Spain,1,586.122,1.23,24.746
Sri Lanka,3,1.308,1.09,0
Sudan,0,0.433,0.98,0
Suriname,0,49.435,0.82,0
Sweden,0,0,1.28,0
Switzerland,0,29.695,1.15,0
Syria,0,2.057,0.84,0
Taiwan,3,0.042,1.11,0
Tajikistan,3,4.089,1.07,0
Tanzania,3,0,0,0
Thailand,3,0,1.08,0
Timor,3,0,0,0
Togo,0,0.725,1.04,0
Trinidad and Tobago,2,70.74,1.1,0
Tunisia,0,63.205,1.49,0
Turkey,0,20.346,1.05,0
Uganda,0,3.913,1.23,0
Ukraine,0,58.467,1.12,0
United Arab Emirates,2,78.561,1.17,0
United Kingdom,0,38.668,1.11,1.547
United States,2,102.241,1.01,18.846
Uruguay,3,1.152,1.11,0
Uzbekistan,0,16.403,1.12,0
Vanuatu,3,0,0,0
Vatican,3,0,0,0
Venezuela,0,36.187,0.96,0
Vietnam,0,0,0.55,0
Yemen,3,0.067,0.7,0
Zambia,0,9.846,0.89,0
Zimbabwe,0,0.336,0.92,0
