country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,2,2.44,1.2,0
Albania,0,132.393,1.23,0
Algeria,3,9.236,1.44,0
Andorra,0,284.734,1.12,0
Angola,3,10.619,1.07,0
Antigua and Barbuda,2,0,0.33,0
Argentina,0,268.72,0.92,0
Armenia,1,448.159,1.1,0
Australia,3,0.471,0.81,0
Austria,1,464.336,1.45,40.638
Azerbaijan,0,122.495,1.32,0
Bahamas,0,139.861,0.7,0
Bahrain,0,135.168,0.88,0
Bangladesh,3,10.074,1.06,0
Barbados,2,0,0.82,0
Belarus,0,98.314,1.16,0
Belgium,1,447.47,0.91,116.742
Belize,1,417.483,1.16,0
Benin,2,0,0.95,0
Bhutan,3,2.592,0.89,0
Bolivia,3,5.911,0.84,0
Bosnia and Herzegovina,1,473.358,1.16,0
Botswana,3,0,0.73,0
Brazil,3,55.716,1.01,0
Brunei,2,0,0,0
Bulgaria,1,581.569,1.41,30.223
Burkina Faso,2,0.622,1,0
Burundi,2,0.673,0.79,0
Cambodia,2,0,0.86,0
Cameroon,3,0,0.92,0
Canada,0,125.536,1.18,0
Cape Verde,0,111.513,1.06,0
Central African Republic,2,0,0.58,0
Chad,3,0.852,0.96,0
Chile,3,55.555,0.97,0
China,3,0.018,1.1,0
Colombia,0,120.591,1.02,0
Comoros,2,0,0.64,0
Congo,3,10.511,0.58,0
Costa Rica,0,169.411,1,0
Cote d'Ivoire,2,0.455,0.94,0
Croatia,0,347.602,1.16,0
Cuba,3,5.739,1.11,0
Cyprus,0,198.653,1.28,0
Czechia,1,1128.865,1,116.164
Democratic Republic of Congo,2,0.357,1.11,0
Denmark,0,233.59,1.17,3.798
Djibouti,3,2.024,1.06,0
Dominica,2,0,0,0
Dominican Republic,3,23.691,1.03,0
Ecuador,3,31.06,0.93,0
Egypt,3,1.925,1.14,0
El Salvador,3,0,1.13,0
Equatorial Guinea,2,0,0.48,0
Eritrea,3,0,0.41,0
Estonia,3,59.553,1.49,3.015
Eswatini,3,11.205,1.01,0
Ethiopia,3,4.871,0.88,0
Fiji,3,0,0,0
Finland,3,42.774,1.11,0
France,1,561.223,1.14,59.274
Gabon,3,0,1.1,0
Gambia,3,2.897,0.74,0
Georgia,1,487.068,1.26,0
Germany,3,89.91,1.32,0
Ghana,2,0,1.17,0
Greece,0,207.809,1.37,0
Grenada,2,0,0,0
Guatemala,3,21.155,1.01,0
Guinea,2,0,1.09,0
Guinea-Bissau,2,0,0.38,0
Guyana,3,8.9,1.03,0
Haiti,3,0,0.84,0
Honduras,3,28.573,0.99,0
