country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,0,7.347,0.81,0
Albania,0,31.274,1.17,0
Algeria,0,9.897,1.2,0
Andorra,2,0,0.57,0
Angola,0,1.886,1.16,0
Antigua and Barbuda,3,10.212,0,0
Argentina,0,74.498,1.21,0
Armenia,1,187.97,0.92,0
Australia,0,7.02,1.64,0
Austria,2,10.437,1.19,0.999
Azerbaijan,0,51.878,1,0
Bahamas,3,2.543,1.72,0
Bahrain,1,300.309,1.02,0
Bangladesh,0,17.906,0.92,0
Barbados,2,0,0,0
Belarus,3,20.425,0.71,0
Belgium,2,12.684,1.22,2.761
Belize,0,17.605,0,0
Benin,2,0,0.96,0
Bhutan,0,0,0,0
Bolivia,1,124.389,1.13,0
Bosnia and Herzegovina,1,96.318,1.18,0
Botswana,2,0,0.87,0
Brazil,1,211.931,1.06,0
Brunei,2,0,0,0
Bulgaria,2,42.024,1.24,4.605
Burkina Faso,2,0.718,0.98,0
Burundi,3,0,0.64,0
Cambodia,2,0,0.31,0
Cameroon,2,0,0.99,0
Canada,0,8.691,1.01,0
Cape Verde,0,70.145,1.09,0
Central African Republic,0,12.216,0.75,0
Chad,2,0.061,0.79,0
Chile,1,159.969,0.84,0
China,0,0,1.45,0
Colombia,1,133.699,1.25,0
Comoros,3,0,0.69,0
Congo,0,37.513,0.74,0
Costa Rica,0,70.67,1.4,0
Cote d'Ivoire,2,11.449,1.01,0
Croatia,2,28.256,1.34,0
Cuba,2,0.883,1.03,0
Cyprus,2,3.425,1.4,0
Czechia,2,7.657,0.93,1.401
Democratic Republic of Congo,0,0.659,1.07,0
Denmark,2,5.179,1.11,0.691
Djibouti,2,13.158,0.88,0
Dominica,2,0,0,0
Dominican Republic,1,103.707,1.19,0
Ecuador,0,45.174,1.13,0
Egypt,2,9.586,0.82,0
El Salvador,0,45.944,1.13,0
Equatorial Guinea,3,0,0.25,0
Eritrea,0,0,0.32,0
Estonia,3,1.508,0.93,1.508
Eswatini,0,37.926,1.31,0
Ethiopia,0,1.279,0.91,0
Fiji,2,0,0,0
Finland,2,1.083,1,0
France,2,10.096,1.15,7.216
Gabon,0,31.9,1.07,0
Gambia,2,0.414,0,0
Georgia,2,1.253,1.26,0
Germany,2,3.951,0.96,0
Ghana,2,11.94,1.13,0
Greece,2,5.756,1.25,0
Grenada,3,0,0,0
Guatemala,0,53.641,1.17,0
Guinea,0,6.701,1.1,0
Guinea-Bissau,3,26.423,0.74,0
Guyana,0,5.085,1.02,0
Haiti,0,11.489,0.93,0
Honduras,0,67.544,1.12,0
Hungary,2,0.311,1.12,0
Iceland,2,0,0.75,0
India,0,19.648,1.22,0
Indonesia,2,5.89,1.14,0
International,3,0,0,0
Iran,2,26.931,0.91,0
