country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,1,0.026,0,0
Albania,0,3.822,0,0
Algeria,1,0.091,0,0
Andorra,2,0,0,0
Angola,3,0,0,0
Antigua and Barbuda,2,0,0,0
Argentina,1,0,0,0
Armenia,2,1.012,0,0
Australia,3,0,2.16,0
Austria,1,6.218,2.94,0
Azerbaijan,1,0,0,0
Bahamas,2,0,0,0
Bahrain,1,0,1.3,0
Bangladesh,3,0,0,0
Barbados,3,0,0,0
Belarus,2,0.317,0,0
Belgium,3,0,2.5,0
Belize,3,0,0,0
Benin,3,0,0,0
Bhutan,1,0,0,0
Bolivia,0,0,0,0
Bosnia and Herzegovina,1,1.219,0,0
Botswana,3,0,0,0
Brazil,1,0.066,0,0
Brunei,1,0,0,0
Bulgaria,1,0,0,0
Burkina Faso,3,0,0,0
Burundi,3,0,0,0
Cambodia,3,0,0,0
Cameroon,2,0,0,0
Canada,3,0.238,2.56,0
Cape Verde,3,0,0,0
Central African Republic,2,0,0,0
Chad,3,0,0,0
Chile,2,0,0,0
China,0,0.008,0.23,0
Colombia,1,0,0,0
Comoros,2,0,0,0
Congo,2,0,0,0
Costa Rica,1,1.767,0,0
Cote d'Ivoire,3,0,0,0
Croatia,3,0,0,0
Cuba,3,0.265,0,0
Cyprus,3,0,0,0
Czechia,0,0.28,0,0
Democratic Republic of Congo,3,0,0,0
Denmark,0,29.868,1.57,0
Djibouti,2,0,0,0
Dominica,2,0,0,0
Dominican Republic,3,0,0,0
Ecuador,3,0,0,0
Egypt,2,0.068,0,0
El Salvador,1,0,0,0
Equatorial Guinea,2,0,0,0
Eritrea,3,0,0,0
Estonia,1,0,0,0
Eswatini,3,0,0,0
Ethiopia,2,0,0,0
Fiji,3,0,0,0
Finland,1,0,0,0
France,1,0,2.42,1.976
Gabon,3,0,0,0
Gambia,3,0,0,0
Georgia,0,0,0,0
Germany,1,2.029,2.93,0
Ghana,3,0,0,0
Greece,1,0,0,0
Grenada,2,0,0,0
Guatemala,1,0,0,0
Guinea,3,0,0,0
Guinea-Bissau,2,0,0,0
Guyana,1,1.271,0,0
Haiti,3,0,0,0
Honduras,3,0,0,0
Hungary,0,0,0,0
Iceland,0,52.747,0,0
India,1,0.008,0,0
Indonesia,1,0,0,0
International,2,0,0,0
Iran,0,12.799,1.59,0
Iraq,0,0,0,0
Ireland,1,0,0,0
Israel,1,2.426,0,0
Italy,0,43.846,2.23,19.07
Jamaica,1,0.338,0,0
Japan,1,0.443,1.36,0
Jordan,3,0,0,0
Kazakhstan,3,0,0,0
Kenya,3,0,0,0
Kosovo,1,0,0,0
Kuwait,0,1.873,0,0
Kyrgyzstan,1,0,0,0
Laos,3,0,0,0
Latvia,3,0,0,0
Lebanon,1,0,0,0
Lesotho,3,0,0,0
Liberia,3,0,0,0
Libya,2,0,0,0
Liechtenstein,2,0,0,0
Lithuania,1,0,0,0
Luxembourg,0,19.17,0,0
