country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,3,0.745,1.43,0
Albania,3,6.95,1.08,0
Algeria,3,3.01,2.17,0
Andorra,1,77.655,0.92,0
Angola,3,0,0,0
Antigua and Barbuda,2,0,0,0
Argentina,3,5.177,1.57,0
Armenia,2,16.873,1.36,0
Australia,3,7.765,1.2,0
Austria,1,62.4,1.09,0
Azerbaijan,3,2.466,1.67,0
Bahamas,2,0,0,0
Bahrain,3,30.56,1.33,0
Bangladesh,3,0.012,0,0
Barbados,3,3.48,0,0
Belarus,2,0,2.26,0
Belgium,1,75.585,1.68,93.877
Belize,3,0,0,0
Benin,3,0.247,0,0
Bhutan,3,0,0,0
Bolivia,3,0.857,0,0
Bosnia and Herzegovina,3,15.85,1.17,0
Botswana,3,0.425,0,0
Brazil,3,5.354,2,0
Brunei,3,4.572,0.22,0
Bulgaria,3,5.757,1.14,0
Burkina Faso,3,0.718,0.96,0
Burundi,2,0.168,0,0
Cambodia,3,0.12,0.13,0
Cameroon,3,2.034,1.31,0
Canada,3,29.913,1.92,0
Cape Verde,3,0,0,0
Central African Republic,3,0,0,0
Chad,2,0.122,0,0
Chile,3,15.118,1.81,0
China,3,0.056,0.88,0
Colombia,3,2.123,1.67,0
Comoros,2,0,0,0
Congo,3,0,0,0
Costa Rica,3,3.337,1.01,0
Cote d'Ivoire,3,0.417,1.29,0
Croatia,3,18.756,1.33,0
Cuba,3,1.413,1.32,0
Cyprus,3,36.534,1.27,0
Czechia,3,28.668,1.38,6.723
Democratic Republic of Congo,3,0.19,0,0
Denmark,1,49.031,1.32,25.034
Djibouti,3,12.146,0,0
Dominica,2,13.891,0,0
Dominican Republic,3,19.174,1.79,0
Ecuador,3,15.757,1.86,0
Egypt,3,0.528,1.52,0
El Salvador,3,0.308,0,0
Equatorial Guinea,2,0,0,0
Eritrea,3,0.846,0,0
Estonia,3,22.615,1.26,11.308
Eswatini,3,0,0,0
Ethiopia,3,0.026,0,0
Fiji,3,0,0,0
Finland,3,11.912,1.34,10.107
France,1,117.306,1.69,84.2
Gabon,3,4.044,0,0
Gambia,3,0,0,0
Georgia,3,1.755,0.83,0
Germany,1,58.758,1.42,0
Ghana,3,0.29,1.38,0
Greece,3,9.786,1.15,0
Grenada,2,0,0,0
Guatemala,3,0.112,0,0
Guinea,3,0,0,0
Guinea-Bissau,2,0,0,0
Guyana,3,5.085,0,0
Haiti,3,0,0,0
Honduras,3,0.202,1.26,0
Hong Kong,3,0,0,0
Hungary,3,4.658,1.45,0
Iceland,0,143.59,1.12,38.095
India,3,0.106,2.1,0
Indonesia,3,0.417,1.53,0
International,2,0,0,0
Iran,3,37.027,1.42,0
Iraq,3,1.591,1.46,0
Ireland,1,65.819,1.71,24.302
Israel,1,85.263,1.56,0
Italy,1,67.034,1,66.538
Jamaica,3,0,0,0
Japan,2,2.008,1.97,0
Jordan,3,0.588,0.81,0
Kazakhstan,3,2.184,1.62,0
Kenya,3,0.167,0,0
Kosovo,3,6.209,0,0
Kuwait,3,5.386,1.84,0
Kyrgyzstan,3,1.993,0,0
Laos,3,0.137,0,0
Latvia,3,11.664,1.05,0
Lebanon,3,3.516,1.04,0
Lesotho,3,0,0,0
Liberia,3,0,0,0
Libya,3,0.291,0,0
Liechtenstein,0,157.328,0,0
Lithuania,3,16.898,1.22,0
Luxembourg,0,303.526,1.29,41.535
Madagascar,3,0.506,0,0
Malawi,3,0,0,0
Malaysia,3,4.326,1.25,0
Maldives,2,1.85,0,0
Mali,3,0.148,0,0
Malta,2,29.442,0.98,6.794
Marshall Islands,2,0,0,0
Mauritania,3,0.215,0,0
Mauritius,3,11.795,0.71,0
Mexico,3,0.938,1.77,0
Moldova,3,13.634,1.71,0
Monaco,1,76.445,0,0
Mongolia,3,0,0,0
Montenegro,2,28.66,0,0
Morocco,3,1.653,1.61,0
Mozambique,3,0,0,0
Myanmar,3,0.018,0,0
Namibia,3,0,0,0
Nepal,3,0,0,0
Netherlands,1,49.606,1.43,69.682
New Zealand,3,12.028,1.55,0
Nicaragua,2,0.151,0,0
Niger,3,0,0,0
Nigeria,3,0.019,1.22,0
North Macedonia,2,21.12,1.36,0
Norway,3,36.154,1.11,0
Oman,3,2.546,1.28,0
Pakistan,3,0.815,1.67,0
Palestine,3,0.588,0.87,0
Panama,1,44.498,1.71,0
Papua New Guinea,3,0,0,0
Paraguay,3,0.14,0,0
Peru,3,3.488,1.9,0
Philippines,3,4.91,2.02,0
Poland,3,6.764,1.73,0
Portugal,1,101.503,1.71,18.437
Qatar,3,30.544,2.59,0
Romania,3,7.069,1.75,3.223
Russia,3,3.433,2.45,0
Rwanda,3,0.386,0,0
Saint Kitts and Nevis,2,18.8,0,0
Saint Lucia,2,21.783,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,0,176.793,1,0
Sao Tome and Principe,2,0,0,0
Saudi Arabia,3,3.16,1.68,0
Senegal,3,0.776,0.9,0
Serbia,3,16.9,1.95,0
Seychelles,3,20.338,0,0
Sierra Leone,3,0.125,0,0
Singapore,2,8.034,1.35,0
Slovakia,3,4.945,1.21,0
Slovenia,3,22.127,1.08,13.468
Solomon Islands,3,0,0,0
Somalia,3,0.126,0,0
South Africa,3,0.455,0.82,0
South Korea,3,2.438,0.97,0
South Sudan,3,0,0,0
Spain,0,170.4,1.52,0
Sri Lanka,3,0.981,0.92,0
Sudan,3,0.023,0,0
Suriname,3,1.705,0,0
Sweden,1,47.033,1.4,0
Switzerland,1,78.917,1.29,0
Syria,3,0,0,0
Taiwan,2,0.672,0.65,0
Tajikistan,2,0,0,0
Tanzania,3,0,0,0
Thailand,3,1.819,1.22,0
Timor,3,0,0,0
Togo,3,0.483,0,0
Trinidad and Tobago,3,3.573,0,0
Tunisia,3,6.938,1.13,0
Turkey,3,32.061,2.28,0
Uganda,3,0.24,0,0
Ukraine,3,2.218,2.04,0
United Arab Emirates,3,5.359,2.05,0
United Kingdom,1,66.788,1.81,0
United States,1,79.504,1.89,10.535
Uruguay,3,5.182,0.99,0
Uzbekistan,3,0.687,1.57,0
Vanuatu,3,0,0,0
Vatican,2,0,0,0
Venezuela,3,0,0.59,0
Vietnam,3,0.092,0.65,0
Yemen,2,0,0,0
Zambia,3,0,0,0
Zimbabwe,3,0.067,0,0
