country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,0,0.103,0.93,0
Albania,3,46.216,0.91,0
Algeria,1,7.936,0.88,0
Andorra,2,673.008,1.46,0
Angola,1,0.913,1.13,0
Antigua and Barbuda,0,0,0,0
Argentina,2,205.971,1.12,0
Armenia,0,10.462,0.95,0
Australia,1,2.863,0.61,0
Austria,1,30.201,1.13,3.442
Azerbaijan,1,12.427,0.98,0
Bahamas,3,127.146,0.96,0
Bahrain,2,233.9,1.04,0
Bangladesh,1,13.201,0.91,0
Barbados,1,3.48,0.79,0
Belarus,0,16.509,1.11,0
Belgium,1,16.739,1.03,6.385
Belize,1,35.209,1.16,0
Benin,1,0,0.94,0
Bhutan,1,1.296,0.77,0
Bolivia,3,53.971,0.87,0
Bosnia and Herzegovina,3,52.121,1.16,0
Botswana,1,0,0.78,0
Brazil,2,216.227,0.96,0
Brunei,1,0,0,0
Bulgaria,1,10.938,0.97,9.355
Burkina Faso,1,0.526,1,0
Burundi,0,0,0.72,0
Cambodia,1,0.06,0.27,0
Cameroon,1,0,1.01,0
Canada,1,27.29,1.18,0
Cape Verde,3,57.555,1.08,0
Central African Republic,1,2.278,0.62,0
Chad,1,0.061,1,0
Chile,3,91.65,0.99,0
China,1,0.013,0.64,0
Colombia,3,141.305,0.93,0
Comoros,0,0,0.66,0
Congo,1,0,0.57,0
Costa Rica,2,311.732,1.14,0
Cote d'Ivoire,1,4.511,0.96,0
Croatia,1,35.564,1.06,0
Cuba,1,5.209,1.09,0
Cyprus,1,1.142,0.74,0
Czechia,1,23.438,1.34,3.268
Democratic Republic of Congo,1,0.581,1.06,0
Denmark,1,16.229,1.22,0.691
Djibouti,1,2.024,0.51,0
Dominica,0,0,0,0
Dominican Republic,3,43.695,0.93,0
Ecuador,1,6.745,0.98,0
Egypt,1,2.072,1.03,0
El Salvador,1,14.492,1.02,0
Equatorial Guinea,0,0,0.45,0
Eritrea,1,0.282,0.25,0
Estonia,0,1.508,1.28,0
Eswatini,1,13.791,0.85,0
Ethiopia,1,8.777,0.89,0
Fiji,1,0,0,0
Finland,0,1.624,1.21,0.18
France,3,48.611,1.27,6.174
Gabon,1,12.58,1.03,0
Gambia,1,0,0.89,0
Georgia,1,4.512,1.52,0
Germany,1,17.867,1.04,0
Ghana,1,2.993,0.97,0
Greece,1,17.557,1.11,0
Grenada,0,0,0,0
Guatemala,1,9.042,0.98,0
Guinea,1,2.894,1.08,0
Guinea-Bissau,0,0,0.55,0
Guyana,3,91.538,1.21,0
Haiti,0,1.315,0.93,0
Honduras,3,84.809,1.04,0
Hong Kong,1,0,0,0
Hungary,1,18.426,2.15,0
Iceland,1,5.861,0.94,0
India,3,50.667,1.09,0
Indonesia,1,10.028,1.17,0
International,0,0,0,0
Iran,1,19.549,0.8,0
Iraq,3,93.405,1.03,0
Ireland,1,10.328,1.19,1.215
Israel,2,251.631,1.24,0
Italy,1,16.473,1.22,1.555
Jamaica,1,34.446,1.43,0
Japan,0,3.463,0.77,0
Jordan,1,6.665,1.46,0
Kazakhstan,1,0,0.55,0
Kenya,1,2.678,0.72,0
Kosovo,3,62.087,0.87,0
Kuwait,3,110.758,1.02,0
Kyrgyzstan,1,11.956,0.7,0
Laos,0,0,0,0
Latvia,1,1.59,1.13,0
Lebanon,3,64.172,1.17,0
Lesotho,1,0,0.98,0
Liberia,1,0,0.91,0
Libya,3,79.024,1.2,0
Liechtenstein,0,0,0.12,0
Lithuania,0,11.755,1.13,0
Luxembourg,1,0,1.07,3.195
Madagascar,1,0.722,0.81,0
Malawi,1,1.568,0.81,0
Malaysia,1,0.185,1.28,0
Maldives,2,253.449,1,0
Mali,1,0.148,1.09,0
Malta,0,47.561,0.85,0
Marshall Islands,0,0,0,0
Mauritania,0,6.882,0.89,0
Mauritius,0,0.786,0.27,0
Mexico,1,28.844,0.98,0
Moldova,3,54.537,1.03,0
Monaco,0,0,0.46,0
Mongolia,1,0.915,0.36,0
Montenegro,3,71.649,1.29,0
Morocco,1,32.267,1.09,0
Mozambique,1,3.039,1.11,0
Myanmar,1,1.967,1.93,0
Namibia,3,72.808,1.03,0
Nepal,1,30.854,1.22,0
Netherlands,1,32.273,1.1,2.801
New Zealand,1,2.903,0.96,0
Nicaragua,0,0,0.39,0
Niger,0,0.041,0.76,0
Nigeria,1,0.694,0.79,0
North Macedonia,0,5.28,0.93,0
Norway,1,25.64,1.35,0
Oman,1,34.857,1.08,0
