country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,0,13.923,1.05,0
Albania,0,12.51,1.57,0
Algeria,5,2.668,0.89,0
Andorra,6,0,0.38,0
Angola,5,0.122,0,0
Antigua and Barbuda,7,0,0,0
Argentina,2,25.246,1.31,0
Armenia,1,118.114,1.16,0
Australia,6,0.275,1.02,0
Austria,6,1.221,0.97,2.11
Azerbaijan,2,31.068,1.26,0
Bahamas,7,0,0.08,0
Bahrain,4,184.534,1.14,0
Bangladesh,0,19.254,1.22,0
Barbados,5,0,0,0
Belarus,1,85.932,0.91,0
Belgium,6,7.679,0.78,8.801
Belize,5,2.515,0,0
Benin,6,1.402,0.97,0
Bhutan,3,0,0,0
Bolivia,2,59.539,1.25,0
Bosnia and Herzegovina,6,7.315,1.18,0
Botswana,6,0,0,0
Brazil,4,150.974,1.18,0
Brunei,6,0,0,0
Bulgaria,6,11.369,1.48,2.159
Burkina Faso,6,0.048,0.94,0
Burundi,7,0,0,0
Cambodia,6,0,0.07,0
Cameroon,6,9.493,1.13,0
Canada,0,12.241,0.76,0
Cape Verde,2,32.375,1.1,0
Central African Republic,5,0,0.98,0
Chad,5,0.304,0.76,0
Chile,4,204.695,1.09,0
China,5,0.002,1.49,0
Colombia,2,26.708,1.24,0
Comoros,7,0,0.72,0
Congo,0,8.155,0.76,0
Costa Rica,5,6.478,1.47,0
Cote d'Ivoire,5,4.322,1.23,0
Croatia,6,0,0.93,0
Cuba,3,0.441,0.78,0
Cyprus,6,2.283,0.95,0
Czechia,6,5.042,1.08,0.84
Democratic Republic of Congo,3,1.708,1.1,0
Denmark,6,6.733,0.9,2.59
Djibouti,2,53.644,0.68,0
Dominica,5,0,0,0
Dominican Republic,2,26.641,1.14,0
Ecuador,2,30.55,1.1,0
Egypt,0,13.534,1.18,0
El Salvador,3,13.413,1.16,0
Equatorial Guinea,7,0,0.33,0
Eritrea,3,0,0,0
Estonia,6,5.277,0.88,0
Eswatini,2,26.72,1.52,0
Ethiopia,3,1.566,1.41,0
Fiji,5,0,0,0
Finland,6,4.332,0.71,0.722
France,5,6.189,1.06,14.186
Gabon,2,65.597,1.1,0
Gambia,5,0,0,0
Georgia,5,1.504,1.06,0
Germany,6,4.738,0.89,0
Ghana,6,9.365,1.22,0
Greece,6,0.863,1.25,0
Grenada,7,0,0,0
Guatemala,3,20.318,1.27,0
Guinea,3,3.198,1.1,0
Guinea-Bissau,7,0,0.8,0
Guyana,3,2.543,0.64,0
Haiti,3,10.875,1.18,0
Honduras,2,48.967,1.27,0
Hungary,6,0.311,0.6,0
Iceland,6,0,0.44,0
India,5,7.404,1.22,0
Indonesia,5,3.813,1.24,0
International,7,0,0,0
Iran,6,24.943,0.83,0
Iraq,3,19.566,1.59,0
Ireland,5,1.62,0.52,7.088
Israel,0,19.987,1.59,0
Italy,6,4.681,0.75,4.35
Jamaica,5,2.026,1.01,0
Japan,7,0.403,1.01,0
Jordan,6,1.372,1.37,0
Kazakhstan,3,11.45,1.08,0
Kenya,3,2.176,1.24,0
Kosovo,0,15.004,1.51,0
Kuwait,4,147.522,0.87,0
Kyrgyzstan,5,3.525,1.29,0
Laos,6,0,0,0
Latvia,6,0.53,0.83,0
Lebanon,5,2.637,1.13,0
Lesotho,6,0,0,0
Liberia,3,2.57,1.04,0
Libya,3,3.929,1.22,0
Liechtenstein,7,0,0,0
Lithuania,6,2.571,0.93,0
Luxembourg,6,9.585,1.06,1.598
Madagascar,5,1.589,1.2,0
Malawi,6,0.627,1.25,0
Malaysia,5,0.216,0.7,0
Maldives,7,48.1,0.95,0
Mali,6,1.926,1.05,0
Malta,7,4.53,0.99,0
Marshall Islands,7,0,0,0
Mauritania,0,12.474,1.41,0
Mauritius,5,0,0.06,0
Mexico,2,32.567,1.16,0
Moldova,2,54.041,1.2,0
Monaco,7,0,0,0
Mongolia,5,0,0.57,0
Montenegro,7,0,0.11,0
Morocco,3,3.657,1.2,0
Mozambique,6,0.64,1.13,0
Myanmar,3,0.037,0.79,0
Namibia,6,0,0,0
Nepal,3,11.12,1.48,0
