country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,5,1.952,0.79,0
Albania,4,34.401,1.09,0
Algeria,5,13.341,1.23,0
Andorra,1,194.137,0.75,0
Angola,5,0.943,1.15,0
Antigua and Barbuda,3,0,0,0
Argentina,7,80.472,1.2,0
Armenia,1,186.958,0.89,0
Australia,2,16.588,1.48,0
Austria,0,12.88,1.23,1.221
Azerbaijan,7,48.623,0.93,0
Bahamas,3,12.715,2.72,0
Bahrain,1,307.949,1.01,0
Bangladesh,5,16.595,0.94,0
Barbados,2,0,0.34,0
Belarus,3,19.049,0.75,0
Belgium,4,31.58,1.45,2.416
Belize,2,2.515,0,0
Benin,0,7.011,0.96,0
Bhutan,2,2.592,0,0
Bolivia,1,166.024,1.11,0
Bosnia and Herzegovina,7,82.297,1.17,0
Botswana,4,52.304,0.87,0
Brazil,1,213.601,1.05,0
Brunei,0,0,0,0
Bulgaria,4,38.426,1.16,4.03
Burkina Faso,6,0,0.98,0
Burundi,3,2.859,0.66,0
Cambodia,6,0.299,0.37,0
Cameroon,4,37.068,1,0
Canada,2,11.95,1.1,0
Cape Verde,1,205.04,1.09,0
Central African Republic,0,2.278,0.7,0
Chad,2,0.061,0.8,0
Chile,7,130.413,0.85,0
China,5,0.056,1.66,0
Colombia,1,157.951,1.26,0
Comoros,3,8.05,0.69,0
Congo,5,24.646,0.73,0
Costa Rica,7,109.931,1.32,0
Cote d'Ivoire,2,5.724,0.97,0
Croatia,0,20.949,1.15,0
Cuba,2,0.177,0.83,0
Cyprus,0,6.85,1.38,0
Czechia,0,12.793,1.13,1.961
Democratic Republic of Congo,5,0.402,1.06,0
Denmark,2,5.525,1.22,0.863
Djibouti,2,8.097,0.66,0
Dominica,6,0,0,0
Dominican Republic,7,98.821,1.15,0
Ecuador,7,58.72,1.09,0
Egypt,2,9.068,0.78,0
El Salvador,7,48.102,1.12,0
Equatorial Guinea,3,0,0.25,0
Eritrea,5,5.358,0.29,0
Estonia,3,0,0.97,1.508
Eswatini,7,54.303,1.25,0
Ethiopia,5,2.557,1.4,0
Fiji,2,0,0,0
Finland,6,-0.541,1.14,0
France,0,8.181,1.2,6.986
Gabon,2,0,1.08,0
