country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,2,4.418,0.8,0
Albania,6,32.316,1.17,0
Algeria,2,10.718,1.2,0
Andorra,5,0,0.6,0
Angola,2,0.122,1.16,0
Antigua and Barbuda,1,0,0,0
Argentina,7,76.312,1.21,0
Armenia,4,165.022,0.91,0
Australia,2,9.569,1.6,0
Austria,0,8.216,1.17,0.999
Azerbaijan,7,52.371,1,0
Bahamas,1,7.629,1.83,0
Bahrain,4,253.294,1.02,0
Bangladesh,2,16.309,0.92,0
Barbados,3,17.399,0,0
Belarus,1,17.25,0.71,0
Belgium,5,9.664,1.25,2.416
Belize,3,0,0,0
Benin,0,7.671,0.96,0
Bhutan,3,2.592,0,0
Bolivia,4,140.066,1.12,0
Bosnia and Herzegovina,7,96.622,1.18,0
Botswana,3,0,0.87,0
Brazil,4,183.586,1.05,0
Brunei,5,0,0,0
Bulgaria,6,30.367,1.21,4.749
Burkina Faso,5,0.622,0.98,0
Burundi,1,0,0.64,0
Cambodia,5,0.897,0.33,0
Cameroon,3,9.681,0.99,0
Canada,3,4.398,1.02,0
Cape Verde,7,57.555,1.09,0
Central African Republic,3,6.004,0.74,0
Chad,3,0,0.79,0
Chile,4,144.119,0.84,0
China,2,0.055,1.57,0
Colombia,7,95.435,1.24,0
Comoros,1,3.45,0.69,0
Congo,2,0,0.73,0
Costa Rica,7,75.774,1.38,0
Cote d'Ivoire,3,14.823,1.01,0
Croatia,6,34.103,1.31,0
Cuba,3,0.618,0.98,0
Cyprus,5,1.142,1.41,0
Czechia,0,10.645,0.94,1.307
Democratic Republic of Congo,2,0.737,1.07,0
Denmark,5,0,1.13,0.863
Djibouti,3,0,0.8,0
Dominica,5,0,0,0
Dominican Republic,7,110.528,1.19,0
Ecuador,7,124.185,1.15,0
Egypt,3,9.019,0.81,0
El Salvador,2,38.389,1.13,0
Equatorial Guinea,1,0,0.25,0
Eritrea,2,0,0.31,0
Estonia,1,0.754,0.9,1.508
Eswatini,7,46.545,1.29,0
Ethiopia,2,2.453,1.05,0
Fiji,5,0,0,0
Finland,5,2.166,1.02,0
France,5,0,1.15,7.2
Gabon,3,0,1.07,0
Gambia,3,0,0,0
Georgia,3,2.005,1.3,0
Germany,5,4.5,0.97,0
Ghana,0,13.323,1.12,0
Greece,5,3.838,1.23,0
Grenada,1,0,0,0
Guatemala,7,54.645,1.16,0
Guinea,3,5.711,1.1,0
Guinea-Bissau,1,0,0.74,0
Guyana,2,1.271,1.03,0
Haiti,3,6.402,0.92,0
Honduras,7,53.51,1.12,0
Hungary,5,0.621,1.15,0
Iceland,5,0,0.8,0
India,2,20.729,1.22,0
Indonesia,3,6.109,1.12,0
International,1,0,0,0
Iran,6,28.538,0.94,0
Iraq,7,67.972,1.08,0
Ireland,5,4.455,1.22,2.025
Israel,4,134.942,1.4,0
Italy,3,3.109,0.98,1.108
Jamaica,3,1.689,1.09,0
Japan,1,3.052,1.62,0
Jordan,5,0.294,0.84,0
Kazakhstan,7,95.757,0.9,0
Kenya,2,5.17,1.27,0
Kosovo,7,106.065,1.26,0
