country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,7,4.778,0.84,0
Albania,7,28.494,1.15,0
Algeria,1,8.78,1.55,0
Andorra,3,0,0.42,0
Angola,7,0.73,1.14,0
Antigua and Barbuda,6,0,0,0
Argentina,5,60.714,1.23,0
Armenia,2,200.119,0.99,0
Australia,7,2.549,1.92,0
Austria,1,7.55,1.49,0.777
Azerbaijan,5,56.415,1.1,0
Bahamas,6,0,0.26,0
Bahrain,0,248.592,1.05,0
Bangladesh,7,24.404,0.99,0
Barbados,1,0,0,0
Belarus,6,28.997,0.71,0
Belgium,1,7.679,1.04,3.02
Belize,7,0,0,0
Benin,3,0,0.96,0
Bhutan,7,0,0,0
Bolivia,2,111.454,1.16,0
Bosnia and Herzegovina,4,55.474,1.18,0
Botswana,1,0,0.87,0
Brazil,2,226.313,1.1,0
Brunei,1,0,0,0
Bulgaria,3,23.171,1.28,4.461
Burkina Faso,1,0.239,0.98,0
Burundi,6,0,0.63,0
Cambodia,3,0,0.21,0
Cameroon,1,0,1,0
Canada,7,9.406,0.91,0
Cape Verde,5,61.152,1.09,0
Central African Republic,1,8.903,0.82,0
Chad,7,0.122,0.78,0
Chile,2,130.674,0.85,0
China,7,0.01,0.95,0
Colombia,5,80.597,1.23,0
Comoros,6,0,0.71,0
Congo,7,0,0.73,0
Costa Rica,5,53.002,1.49,0
Cote d'Ivoire,1,10.994,1.06,0
Croatia,1,19.731,1.64,0
Cuba,7,0.441,1.03,0
Cyprus,1,0,1.11,0
Czechia,3,12.326,1.11,1.027
Democratic Republic of Congo,7,0.748,1.07,0
Denmark,1,3.626,0.99,1.554
Djibouti,1,11.134,0.97,0
Dominica,1,0,0,0
Dominican Republic,5,74.669,1.2,0
Ecuador,5,68.639,1.21,0
Egypt,1,14.511,0.93,0
El Salvador,5,40.702,1.14,0
Equatorial Guinea,0,762.66,0.24,0
Eritrea,7,3.384,0.39,0
Estonia,3,0.754,0.76,0.754
Eswatini,7,28.444,1.3,0
Ethiopia,7,0,0.19,0
Fiji,1,0,0,0
Finland,3,0.902,0.89,0
France,1,10.096,1.1,8.349
Gabon,1,0,1.08,0
Gambia,7,2.483,0,0
Georgia,1,2.005,1.16,0
Germany,1,5.693,0.97,0
Ghana,1,0,1.16,0
Greece,1,2.494,1.21,0
Grenada,6,0,0,0
Guatemala,5,59.222,1.21,0
Guinea,7,3.503,1.1,0
Guinea-Bissau,6,0,0.76,0
Guyana,7,2.543,0.95,0
Haiti,7,5.35,0.95,0
Honduras,5,86.626,1.17,0
Hungary,1,0.932,1.01,0
Iceland,3,14.652,0.95,0
India,7,15.147,1.22,0
Indonesia,1,5.937,1.15,0
International,6,0,0,0
Iran,4,31.574,1.04,0
Iraq,5,54.298,1.15,0
Ireland,3,2.43,0.97,2.025
Israel,2,132.401,1.65,0
Italy,1,3.324,0.88,1.356
Jamaica,1,2.702,1.1,0
Japan,3,1.716,1.68,0
Jordan,1,0.294,0.72,0
Kazakhstan,5,80.366,0.96,0
Kenya,7,4.984,1.27,0
Kosovo,4,58.465,1.32,0
Kuwait,2,215.194,1.08,0
Kyrgyzstan,5,77.558,1.41,0
Laos,3,0,0,0
Latvia,1,0.53,1.18,0
Lebanon,7,1.172,1.23,0
Lesotho,1,0,0,0
Liberia,7,2.966,0.99,0
Libya,7,2.474,1.27,0
Liechtenstein,6,26.221,0,0
Lithuania,3,2.571,1.06,0
Luxembourg,4,79.875,1.71,4.793
Madagascar,7,3.611,1.46,0
Malawi,1,4.025,1.24,0
Malaysia,1,0.093,0.67,0
Maldives,6,33.3,1.1,0
Mali,1,2.864,1.03,0
Malta,6,0,0.47,0
Marshall Islands,6,0,0,0
Mauritania,7,28.819,0.91,0
Mauritius,3,0,0.07,0
Mexico,5,52.283,1.1,0
Moldova,5,62.47,0.95,0
Monaco,4,76.445,0.21,0
Mongolia,7,0,0.46,0
Montenegro,4,63.688,1.95,0
Morocco,1,9.022,1.23,0
Mozambique,7,0.48,1.11,0
Myanmar,7,0.018,0.9,0
Namibia,1,3.148,1.47,0
Nepal,7,16.234,0.92,0
Netherlands,3,4.552,0.8,2.334
New Zealand,3,0,1.04,0
Nicaragua,3,0,0.25,0
Niger,3,0.248,0.73,0
Nigeria,7,3.037,1.03,0
North Macedonia,4,82.078,1.03,0
Norway,3,1.107,0.89,0
Oman,0,266.517,1.1,0
Pakistan,7,18.502,0.88,0
Palestine,5,63.12,1.77,0
Panama,2,179.384,1.13,0
Papua New Guinea,1,0,0,0
Paraguay,7,6.029,1.23,0
Peru,2,106.97,1.03,0
Philippines,7,2.683,1.32,0
Poland,1,9.803,0.95,0
Portugal,7,32.167,1.01,7.551
Qatar,0,310.302,0.83,0
Romania,3,23.392,1.19,12.32
Russia,5,46.267,0.93,0
Rwanda,7,1.621,1.14,0
Saint Kitts and Nevis,6,0,0,0
Saint Lucia,6,0,0,0
Saint Vincent and the Grenadines,6,0,0,0
Samoa,6,0,0,0
San Marino,3,0,0.21,0
Sao Tome and Principe,6,9.126,0.51,0
Saudi Arabia,5,97.174,0.99,0
Senegal,1,7.704,1.02,0
Serbia,4,52.758,1.48,0
Seychelles,3,0,0,0
Sierra Leone,1,2.507,0.96,0
Singapore,4,32.135,0.87,0
Slovakia,3,2.381,1.42,0
Slovenia,3,10.101,1.63,0
Solomon Islands,3,0,0,0
Somalia,3,1.258,0.78,0
South Africa,2,147.162,1.39,0
South Korea,1,1.229,1.27,0
South Sudan,7,0,0.77,0
Spain,3,9.496,1.21,0
Sri Lanka,1,0.56,0.95,0
Sudan,7,0,1.03,0
Suriname,7,20.456,1.17,0
Sweden,5,68.223,0.99,0
Switzerland,3,13.403,1.44,0
Syria,7,1.086,1.32,0
Taiwan,3,0.042,0.34,0
Tajikistan,1,5.557,0.97,0
Tanzania,3,0,0,0
Thailand,1,0.086,1.03,0
Timor,3,0,0,0
Togo,1,0.725,1.04,0
Trinidad and Tobago,1,0,0.1,0
Tunisia,3,0.254,1.16,0
Turkey,1,14.062,0.91,0
Uganda,7,0.197,0.95,0
Ukraine,3,20.51,1.01,0
United Arab Emirates,5,40.443,1.08,0
United Kingdom,7,0.088,0.27,3.521
United States,2,167.938,1.27,16.997
Uruguay,1,1.152,1.07,0
Uzbekistan,1,8.874,1.29,0
Vanuatu,1,0,0,0
Vatican,6,0,0,0
Venezuela,7,7.42,1.29,0
Vietnam,1,0,0.35,0
Yemen,1,1.039,0.98,0
Zambia,1,0,0.89,0
Zimbabwe,7,0.807,1.29,0
