country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,0,0.026,0,0
Albania,1,1.39,0,0
Algeria,0,0.251,0,0
Andorra,4,0,0,0
Angola,2,0,0,0
Antigua and Barbuda,6,0,0,0
Argentina,4,0.243,0,0
Armenia,6,2.7,0,0
Australia,4,1.843,2.3,0
Austria,0,22.762,2.81,0
Azerbaijan,1,0.789,0,0
Bahamas,6,0,0,0
Bahrain,0,2.351,1.28,0
Bangladesh,2,0.012,0,0
Barbados,4,0,0,0
Belarus,2,0,0,0
Belgium,1,16.998,2.51,4.659
Belize,4,0,0,0
Benin,4,0,0,0
Bhutan,0,0,0,0
Bolivia,1,0,0,0
Bosnia and Herzegovina,0,1.829,0,0
Botswana,2,0,0,0
Brazil,0,0.052,2.31,0
Brunei,0,22.858,0,0
Bulgaria,1,1.439,0,0
Burkina Faso,2,0.048,0,0
Burundi,2,0,0,0
Cambodia,4,0,0,0
Cameroon,6,0,0,0
Canada,4,1.431,2.61,0
Cape Verde,4,0,0,0
Central African Republic,2,0.207,0,0
Chad,4,0,0,0
Chile,4,0.68,0,0
China,1,0.018,0.33,0
Colombia,0,0.236,0,0
Comoros,6,0,0,0
Congo,2,0.181,0,0
Costa Rica,0,0.196,0,0
Cote d'Ivoire,2,0,0,0
Croatia,0,2.679,0,0
Cuba,2,0,0,0
Cyprus,0,0,0,0
Czechia,1,5.976,2.33,0
Democratic Republic of Congo,2,0,0,0
Denmark,1,6.733,1.47,0
Djibouti,6,0,0,0
Dominica,6,0,0,0
Dominican Republic,2,0,0,0
Ecuador,1,0,0,0
Egypt,2,0.01,1.51,0
El Salvador,0,0,0,0
Equatorial Guinea,6,0.713,0,0
Eritrea,2,0,0,0
Estonia,0,42.215,1.51,0
Eswatini,4,0,0,0
Ethiopia,6,0,0,0
Fiji,4,0,0,0
Finland,0,3.429,1.51,0
France,1,0.552,2.32,0
Gabon,0,0,0,0
Gambia,2,0,0,0
Georgia,1,0.752,0,0
Germany,0,14.442,2.81,0
Ghana,2,0.097,0,0
Greece,1,9.882,1.35,0
Grenada,6,0,0,0
Guatemala,0,0,0,0
Guinea,2,0,0,0
Guinea-Bissau,6,0,0,0
Guyana,4,3.814,0,0
Haiti,2,0,0,0
Honduras,0,0.101,0,0
Hungary,1,0.207,0,0
Iceland,0,43.956,1.61,5.861
India,0,0.008,1.83,0
Indonesia,0,0.077,0,0
International,6,0,0,0
Iran,0,14.394,1.38,0
Iraq,1,0.149,1.06,0
Ireland,1,0,2.31,0
Israel,1,4.506,2.13,0
Italy,5,59.376,2,27.654
Jamaica,1,0.675,0,0
Japan,0,0.245,1.14,0
Jordan,0,0.686,0,0
Kazakhstan,4,0.16,0,0
Kenya,1,0.037,0,0
Kosovo,1,1.552,0,0
Kuwait,1,1.873,0.7,0
Kyrgyzstan,0,0,0,0
Laos,2,0,0,0
Latvia,1,2.121,0,0
Lebanon,0,2.491,0,0
Lesotho,2,0,0,0
Liberia,2,0,0,0
Libya,0,0,0,0
Liechtenstein,6,0,0,0
Lithuania,0,1.469,0,0
Luxembourg,1,12.78,0,0
Madagascar,2,0,0,0
Malawi,2,0,0,0
Malaysia,0,5.87,2.3,0
Maldives,3,5.55,0,0
Mali,6,0,0,0
Malta,3,6.794,0,0
Marshall Islands,6,0,0,0
Mauritania,4,0,0,0
Mauritius,6,0,0,0
