country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,4,0.539,1.41,0
Albania,4,5.907,0.88,0
Algeria,4,2.372,1.05,0
Andorra,6,245.907,0.81,0
Angola,5,0.061,0,0
Antigua and Barbuda,2,0,0,0
Argentina,5,1.925,1.34,0
Armenia,1,9.449,1.08,0
Australia,0,4.51,0.62,0
Austria,3,33.643,0.68,29.646
Azerbaijan,4,10.356,1.5,0
Bahamas,1,17.8,0,0
Bahrain,4,7.052,1.35,0
Bangladesh,4,0.328,2.7,0
Barbados,4,0,0,0
Belarus,1,21.695,2.26,0
Belgium,3,104.318,1.28,110.875
Belize,0,2.515,0,0
Benin,0,0,0,0
Bhutan,4,0,0,0
Bolivia,4,1.371,1.34,0
Bosnia and Herzegovina,4,12.192,1.17,0
Botswana,4,0,0,0
Brazil,0,10.049,1.75,0
Brunei,7,0,0.15,0
Bulgaria,0,2.303,1.08,3.886
Burkina Faso,4,1.435,0.96,0
Burundi,2,0,0,0
Cambodia,7,0.12,0.12,0
Cameroon,0,2.712,1.28,0
Canada,0,33.623,1.48,0
Cape Verde,4,0,0,0
Central African Republic,0,0,0,0
Chad,7,0,0,0
Chile,0,22.494,1.5,0
China,7,0.063,0.94,0
Colombia,4,5.385,1.5,0
Comoros,2,0,0,0
Congo,5,0,0,0
Costa Rica,4,3.73,0.93,0
Cote d'Ivoire,4,1.327,1.29,0
Croatia,5,14.859,1.01,0
Cuba,0,5.386,1.53,0
Cyprus,4,36.534,1.04,0
Czechia,0,27.547,0.97,8.778
Democratic Republic of Congo,4,0,1.12,0
Denmark,3,57.146,1.16,21.926
Djibouti,3,45.546,0,0
Dominica,4,0,0,0
Dominican Republic,4,14.288,1.5,0
Ecuador,4,39.846,1.72,0
Egypt,4,1.075,1.48,0
El Salvador,4,2.313,0,0
Equatorial Guinea,2,1.426,0,0
Eritrea,5,0.564,0,0
Estonia,0,27.138,0.96,6.785
Eswatini,5,1.724,0,0
Ethiopia,4,0.026,0,0
Fiji,4,0,0,0
Finland,0,32.306,1.24,14.8
France,3,59.657,1.46,107.532
Gabon,0,1.797,0,0
Gambia,4,0,0,0
