country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,0,19.549,0.98,0
Albania,5,23.977,1.66,0
Algeria,3,2.554,0.98,0
Andorra,1,0,0.35,0
Angola,0,0.061,1.09,0
Antigua and Barbuda,2,0,0,0
Argentina,5,26.728,1.3,0
Armenia,6,133.975,1.11,0
Australia,3,0.471,1.46,0
Austria,1,2.887,1.05,1.665
Azerbaijan,5,36.196,1.17,0
Bahamas,2,0,0.23,0
Bahrain,4,461.923,1.12,0
Bangladesh,3,18.817,1.16,0
Barbados,3,3.48,0,0
Belarus,6,74.82,0.86,0
Belgium,3,6.126,0.81,6.471
Belize,0,2.515,0,0
Benin,1,3.382,0.97,0
Bhutan,0,1.296,0,0
Bolivia,5,52.6,1.23,0
Bosnia and Herzegovina,5,44.806,1.18,0
Botswana,0,0,0,0
Brazil,5,97.135,1.15,0
Brunei,1,0,0,0
Bulgaria,1,7.34,1.36,2.159
Burkina Faso,1,0,0.95,0
Burundi,2,0,0,0
Cambodia,1,0,0.09,0
Cameroon,5,44.564,1.11,0
Canada,0,9.512,0.77,0
Cape Verde,0,17.986,1.1,0
Central African Republic,5,34.163,0.96,0
Chad,0,0,0.74,0
Chile,4,269.039,1,0
China,0,0.03,1.99,0
Colombia,5,41.743,1.28,0
Comoros,2,0,0.72,0
Congo,5,28.089,0.73,0
Costa Rica,0,5.693,1.44,0
Cote d'Ivoire,3,13.458,1.21,0
Croatia,3,0.487,2.19,0
Cuba,0,1.236,0.79,0
Cyprus,3,2.283,0.78,0
Czechia,1,3.735,1.11,0.84
Democratic Republic of Congo,0,0.659,1.09,0
Denmark,3,4.144,0.95,1.554
Djibouti,5,36.437,0.55,0
Dominica,0,0,0,0
Dominican Republic,5,28.485,1.15,0
Ecuador,5,32.364,1.11,0
Egypt,0,16.524,1.11,0
El Salvador,0,16.342,1.16,0
Equatorial Guinea,2,0,0.29,0
Eritrea,0,3.666,0,0
Estonia,1,0.754,0.59,0.754
Eswatini,0,13.791,1.34,0
Ethiopia,0,1.531,1.14,0
Fiji,0,0,0,0
Finland,7,0.722,0.69,0.541
France,0,2.329,1.05,12.532
Gabon,4,256.096,1.09,0
Gambia,0,0.828,0,0
Georgia,3,3.76,1.21,0
Germany,3,1.957,1.08,0
Ghana,3,0,1.2,0
Greece,1,1.247,1.2,0
Grenada,2,0,0,0
Guatemala,5,23.834,1.25,0
Guinea,0,3.046,1.1,0
Guinea-Bissau,2,16.26,0.8,0
Guyana,0,0,0.68,0
Haiti,5,24.205,1.1,0
Honduras,5,32.308,1.26,0
Hungary,3,0.725,0.54,0
Iceland,1,2.93,0.93,0
India,0,7.73,1.21,0
Indonesia,0,3.718,1.17,0
International,2,0,0,0
Iran,1,29.157,1.03,0
Iraq,5,27.497,1.37,0
Ireland,0,3.645,0.61,4.86
Israel,5,22.876,1.42,0
Italy,3,4.978,0.91,3.424
Jamaica,3,1.351,1.11,0
Japan,7,0.553,1.21,0
Jordan,1,1.764,1.06,0
Kazakhstan,5,37.067,1.17,0
Kenya,0,2.473,1.22,0
Kosovo,3,25.352,1.58,0
Kuwait,6,119.656,0.86,0
Kyrgyzstan,5,28.663,1.53,0
Laos,1,0,0,0
Latvia,1,0,0.89,0
Lebanon,0,2.637,1.15,0
Lesotho,3,0,0,0
Liberia,0,7.909,1.03,0
Libya,0,1.892,1.21,0
Liechtenstein,2,0,0,0
Lithuania,3,1.837,0.86,0
Luxembourg,1,3.195,1.29,3.195
Madagascar,0,0.65,1.21,0
Malawi,3,0.418,1.26,0
Malaysia,3,1.267,0.64,0
Maldives,6,55.5,0.99,0
Mali,3,2.518,1.04,0
Malta,2,2.265,1,0
Marshall Islands,2,0,0,0
Mauritania,5,22.367,1.34,0
Mauritius,7,0,0.07,0
Mexico,5,26.58,1.14,0
Moldova,5,34.457,1.17,0
Monaco,2,0,0,0
Mongolia,0,0,0.69,0
Montenegro,2,1.592,0.73,0
Morocco,0,2.493,1.38,0
Mozambique,3,0.832,1.12,0
Myanmar,0,0.018,0.68,0
Namibia,3,0,0,0
Nepal,0,15.479,1.37,0
Netherlands,3,9.629,0.85,5.953
New Zealand,7,0.415,0.8,0
Nicaragua,7,0,0.23,0
Niger,7,0,0.72,0
Nigeria,0,2.78,1.17,0
North Macedonia,6,47.999,1.26,0
Norway,1,2.951,1,0
Oman,4,204.245,1.17,0
Pakistan,3,20.114,1.16,0
Palestine,0,2.548,2.96,0
Panama,0,0.927,1.25,0
Papua New Guinea,3,0,0,0
Paraguay,0,0.981,1.14,0
Peru,5,98.751,1.04,0
Philippines,0,4.472,1.07,0
Poland,3,10.463,0.98,0
Portugal,5,33.933,1.05,7.159
Qatar,4,442.198,0.81,0
Romania,3,8.629,1.2,9.097
Russia,5,56.306,0.96,0
Rwanda,0,2.316,1.42,0
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,7,0,0.45,0
Sao Tome and Principe,2,4.563,0.47,0
Saudi Arabia,6,129.46,1.16,0
Senegal,3,4.957,1.04,0
Serbia,7,8.377,1.17,0
Seychelles,7,0,0,0
Sierra Leone,3,0.878,0.97,0
Singapore,5,36.579,0.73,0
Slovakia,1,0.733,1.26,0
Slovenia,1,0.481,1.58,0.481
Solomon Islands,7,0,0,0
Somalia,1,1.51,0.8,0
South Africa,5,58.929,1.32,0
South Korea,3,0.663,0.9,0
South Sudan,0,0,0.79,0
Spain,3,3.871,0.96,0
Sri Lanka,3,0.747,0.81,0
Sudan,0,4.903,1.1,0
Suriname,5,35.797,1.13,0
Sweden,5,67.728,1.07,0
Switzerland,1,1.618,1.14,0
Syria,0,0,0.94,0
Taiwan,7,0.084,0.26,0
Tajikistan,3,6.501,0.77,0
Tanzania,7,0,0.01,0
Thailand,3,0,0.85,0
Timor,7,0,0,0
Togo,3,0.121,1.03,0
Trinidad and Tobago,0,0,0.01,0
Tunisia,7,1.185,0.91,0
Turkey,3,18.876,1.35,0
Uganda,0,0.197,0.84,0
Ukraine,3,15.663,1.19,0
United Arab Emirates,5,34.579,0.8,0
United Kingdom,0,15.187,0.9,5.671
United States,5,58.779,1.09,17.229
Uruguay,3,0,0.99,0
Uzbekistan,0,5.468,1.32,0
Vanuatu,3,0,0,0
Vatican,2,0,0,0
Venezuela,0,2.954,1.19,0
Vietnam,0,0,0.71,0
Yemen,3,3.889,1.21,0
Zambia,1,1.305,0.9,0
Zimbabwe,0,0.269,1.14,0
