country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,0,1.439,1.42,0
Albania,0,2.085,0.89,0
Algeria,2,1.026,0.97,0
Andorra,6,258.849,0.82,0
Angola,2,0.03,0,0
Antigua and Barbuda,4,40.846,0,0
Argentina,2,1.637,1.36,0
Armenia,4,6.749,1.09,0
Australia,0,3.843,0.66,0
Austria,1,37.973,0.7,26.981
Azerbaijan,2,7.496,1.53,0
Bahamas,4,10.172,0,0
Bahrain,5,32.323,1.35,0
Bangladesh,2,0.249,2.66,0
Barbados,0,10.439,0,0
Belarus,4,17.038,2.29,0
Belgium,7,119.072,1.32,110.099
Belize,0,0,0,0
Benin,0,0,0,0
Bhutan,0,0,0,0
Bolivia,0,0.942,1.33,0
Bosnia and Herzegovina,5,27.432,1.17,0
Botswana,0,0,0,0
Brazil,0,8.812,1.78,0
Brunei,3,0,0.15,0
Bulgaria,0,4.03,1.09,3.742
Burkina Faso,0,0.957,0.96,0
Burundi,4,0,0,0
Cambodia,3,0.06,0.12,0
Cameroon,0,0,1.29,0
Canada,1,34.683,1.52,0
Cape Verde,0,0,0,0
Central African Republic,0,0,0,0
Chad,3,0.061,0,0
Chile,0,15.746,1.52,0
China,0,0.037,0.9,0
Colombia,2,3.95,1.51,0
Comoros,4,0,0,0
Congo,2,0,0,0
Costa Rica,0,3.141,0.93,0
Cote d'Ivoire,0,0.986,1.3,0
Croatia,5,14.615,0.99,0
Cuba,0,4.061,1.5,0
Cyprus,5,33.109,1.06,0
Czechia,5,18.209,1,9.338
Democratic Republic of Congo,0,0.212,1.12,0
Denmark,7,67.505,1.19,21.926
Djibouti,2,0,0,0
Dominica,0,0,0,0
Dominican Republic,2,11.8,1.52,0
Ecuador,2,0,1.66,0
Egypt,0,1.251,1.51,0
El Salvador,2,1.388,0,0
Equatorial Guinea,4,0,0,0
Eritrea,2,0,0,0
Estonia,5,30.907,1,8.292
Eswatini,2,0,0,0
Ethiopia,0,0.07,0,0
Fiji,2,1.116,0,0
Finland,5,23.824,1.26,14.98
France,7,58.523,1.48,107.302
Gabon,0,2.696,0,0
Gambia,0,0,0,0
Georgia,2,2.005,0.94,0
Germany,1,51.191,1.03,0
Ghana,2,2.349,1.42,0
Greece,0,7.387,0.98,0
Grenada,4,0,0,0
Guatemala,2,0.391,0,0
Guinea,0,1.218,1.14,0
Guinea-Bissau,4,7.622,0,0
Guyana,0,2.543,0,0
Haiti,2,0.088,0,0
Honduras,2,0.707,1.25,0
Hungary,0,7.557,1.49,0
Iceland,7,70.33,0.74,35.165
India,2,0.386,1.92,0
Indonesia,3,0.903,1.51,0
International,4,0,0,0
Iran,3,24.871,0.85,0
Iraq,2,2.262,1.19,0
Ireland,7,69.869,1.55,28.96
Israel,1,43.556,0.96,0
Italy,7,50.263,0.87,62.717
