country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,6,19.497,1.14,0
Albania,1,7.297,1.19,0
Algeria,1,2.577,0.75,0
Andorra,5,1022.455,0.46,0
Angola,1,0,0,0
Antigua and Barbuda,3,0,0,0
Argentina,6,20.002,1.32,0
Armenia,2,174.472,1.27,0
Australia,0,0.314,0.92,0
Austria,0,2.887,0.84,2.887
Azerbaijan,6,26.925,1.42,0
Bahamas,3,0,0.05,0
Bahrain,5,258.583,1.18,0
Bangladesh,0,17.676,1.32,0
Barbados,1,0,0,0
Belarus,2,90.165,0.96,0
Belgium,1,8.456,0.71,14.841
Belize,1,0,0,0
Benin,7,0.082,0.97,0
Bhutan,1,5.184,0,0
Bolivia,6,39.407,1.3,0
Bosnia and Herzegovina,0,3.353,1.17,0
Botswana,0,0.85,0,0
Brazil,2,136.131,1.24,0
Brunei,7,0,0,0
Bulgaria,7,2.734,1.16,2.878
Burkina Faso,7,1.627,0.94,0
Burundi,3,0,0,0
Cambodia,7,0,0.05,0
Cameroon,0,7.082,1.17,0
Canada,6,17.805,0.79,0
Cape Verde,1,14.389,1.1,0
Central African Republic,1,0,1.01,0
Chad,1,0.791,0.8,0
Chile,5,184.555,1.21,0
China,1,0.005,1.26,0
Colombia,6,26.335,1.28,0
Comoros,3,29.899,0.71,0
Congo,1,0,0.79,0
Costa Rica,1,4.122,1.45,0
Cote d'Ivoire,0,2.767,1.23,0
Croatia,0,0,0.21,0
Cuba,4,0.795,1.12,0
Cyprus,1,3.425,0.99,0
Czechia,7,5.79,1.01,1.027
Democratic Republic of Congo,1,1.463,1.11,0
Denmark,0,6.043,0.86,3.626
Djibouti,5,212.55,1.12,0
Dominica,6,27.781,0,0
Dominican Republic,6,16.593,1.07,0
Ecuador,2,74.59,1.11,0
Egypt,4,11.257,1.29,0
El Salvador,4,10.946,1.16,0
Equatorial Guinea,3,0,0.41,0
Eritrea,4,0,0,0
Estonia,7,0,1,0.754
Eswatini,1,0.862,1.18,0
Ethiopia,1,0.757,1.55,0
Fiji,1,0,0,0
Finland,7,0.361,0.71,1.624
France,1,-11.735,1.12,18.706
Gabon,2,66.495,1.11,0
Gambia,1,0,0,0
Georgia,1,0.501,1.05,0
Germany,0,3.402,0.79,0
Ghana,0,7.305,1.23,0
Greece,0,1.823,1.13,0
Grenada,3,0,0,0
Guatemala,4,13.954,1.3,0
Guinea,1,3.198,1.11,0
Guinea-Bissau,3,0,0.8,0
Guyana,4,0,0.59,0
Haiti,1,0,1.3,0
Honduras,4,16.659,1.27,0
Hungary,0,3.002,0.74,0
Iceland,7,0,0.46,0
India,1,6.392,1.25,0
Indonesia,1,2.226,1.1,0
International,3,0,0,0
Iran,6,37.11,1.32,0
Iraq,4,12.903,1.84,0
Ireland,1,0.81,0.54,7.291
Israel,1,13.979,1.79,0
Italy,0,5.26,0.64,6.748
Jamaica,1,0.675,0.9,0
Japan,7,0.395,0.91,0
Jordan,1,0.882,1.09,0
Kazakhstan,1,14.007,1.12,0
Kenya,4,1.339,1.34,0
Kosovo,1,13.97,1.35,0
Kuwait,5,207.701,0.93,0
Kyrgyzstan,1,4.292,1.2,0
Laos,7,0,0,0
Latvia,0,2.651,0.82,0
Lebanon,1,1.319,1.14,0
Lesotho,0,0,0,0
Liberia,4,2.966,1.03,0
Libya,4,2.037,1.21,0
Liechtenstein,3,0,0,0
Lithuania,0,1.469,0.84,0
Luxembourg,7,1.598,0.8,3.195
Madagascar,1,0.686,1.3,0
Malawi,0,1.15,1.28,0
Malaysia,1,0.618,1.01,0
Maldives,3,22.2,1,0
Mali,0,1.778,1.06,0
Malta,3,2.265,0.58,4.53
Marshall Islands,3,0,0,0
Mauritania,6,17.206,1.49,0
Mauritius,0,0,0.05,0
Mexico,6,30.179,1.19,0
Moldova,6,46.604,1.16,0
Monaco,3,0,0,0
Mongolia,1,0,0.57,0
Montenegro,3,0,0.01,0
Morocco,4,0.894,0.93,0
Mozambique,0,1.696,1.13,0
Myanmar,1,0.074,0.74,0
Namibia,0,0,0,0
Nepal,4,9.884,1.76,0
Netherlands,0,6.011,0.88,8.521
New Zealand,7,0,0.12,0
Nicaragua,3,54.192,0.23,0
Niger,7,0.083,0.7,0
Nigeria,1,1.169,1.17,0
North Macedonia,3,36.479,1.69,0
Norway,7,1.66,0.9,0
Oman,2,112.795,1.24,0
Pakistan,6,18.403,1.33,0
Palestine,1,0.392,0.91,0
Panama,6,59.795,1.29,0
Papua New Guinea,0,0,0,0
Paraguay,1,2.524,1.24,0
Peru,5,246.453,1.13,0
Philippines,1,3.276,1.3,0
Poland,0,6.077,0.99,0
Portugal,6,19.124,1.09,5.688
Qatar,5,633.795,1.02,0
Romania,0,6.186,0.96,8.629
Russia,2,60.698,0.98,0
Rwanda,1,0.54,1.38,0
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,6,29.465,0.61,0
