country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,5,2.183,0.8,0
Albania,4,28.841,1.17,0
Algeria,5,11.015,1.2,0
Andorra,0,0,0.63,0
Angola,5,1.339,1.16,0
Antigua and Barbuda,7,0,0,0
Argentina,4,58.789,1.2,0
Armenia,3,194.72,0.9,0
Australia,5,7.177,1.56,0
Austria,0,12.658,1.17,1.11
Azerbaijan,4,51.286,0.99,0
Bahamas,7,0,1.93,0
Bahrain,2,276.801,1.02,0
Bangladesh,5,16.188,0.92,0
Barbados,0,0,0.34,0
Belarus,7,17.462,0.72,0
Belgium,0,20.536,1.29,2.33
Belize,5,0,0,0
Benin,0,0,0.96,0
Bhutan,5,2.592,0,0
Bolivia,1,84.554,1.12,0
Bosnia and Herzegovina,6,48.159,1.18,0
Botswana,6,36.145,0.88,0
Brazil,1,116.819,1.05,0
Brunei,0,0,0,0
Bulgaria,0,11.082,1.19,4.749
Burkina Faso,0,0.144,0.98,0
Burundi,7,0,0.64,0
Cambodia,0,0,0.35,0
Cameroon,0,0,0.99,0
Canada,5,5.246,1.05,0
Cape Verde,5,0,1.09,0
Central African Republic,5,0,0.73,0
Chad,5,0.365,0.79,0
Chile,3,157.563,0.84,0
China,5,0.032,1.57,0
Colombia,1,94.59,1.24,0
Comoros,7,0,0.69,0
Congo,5,0,0.73,0
Costa Rica,4,71.651,1.37,0
Cote d'Ivoire,5,12.245,1,0
Croatia,0,12.179,1.18,0
Cuba,5,0.53,0.92,0
Cyprus,0,7.992,1.44,0
Czechia,0,5.509,0.95,1.401
Democratic Republic of Congo,5,0.692,1.07,0
Denmark,0,0,1.16,1.036
Djibouti,0,4.049,0.74,0
Dominica,0,0,0,0
Dominican Republic,1,130.716,1.18,0
Ecuador,4,37.465,1.12,0
Egypt,0,8.912,0.81,0
El Salvador,4,43.631,1.12,0
Equatorial Guinea,7,0,0.25,0
Eritrea,5,0,0.31,0
Estonia,7,0,0.88,1.508
