country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,0,14,1.16,0
Albania,6,2.085,1.16,0
Algeria,1,2.714,0.76,0
Andorra,2,12.942,0.47,0
Angola,1,0,0,0
Antigua and Barbuda,3,0,0,0
Argentina,0,12.479,1.32,0
Armenia,7,70.869,1.25,0
Australia,2,0.745,0.95,0
Austria,2,0.222,0.81,3.22
Azerbaijan,6,16.569,1.4,0
Bahamas,3,0,0.05,0
Bahrain,4,277.976,1.18,0
Bangladesh,2,14.458,1.32,0
Barbados,1,0,0,0
Belarus,7,89.636,0.96,0
Belgium,6,11.735,0.71,14.323
Belize,1,0,0,0
Benin,2,0.907,0.97,0
Bhutan,1,0,0,0
Bolivia,7,47.031,1.31,0
Bosnia and Herzegovina,2,4.267,1.17,0
Botswana,2,1.276,0,0
Brazil,7,54.564,1.24,0
Brunei,2,0,0,0
Bulgaria,5,0.864,1.1,2.303
Burkina Faso,5,0,0.94,0
Burundi,3,0,0,0
Cambodia,5,0,0.05,0
Cameroon,2,18.572,1.17,0
Canada,6,21.435,0.8,0
Cape Verde,7,41.368,1.1,0
Central African Republic,6,12.009,1.01,0
Chad,6,0.731,0.8,0
Chile,4,286.145,1.23,0
China,1,0.006,1.28,0
Colombia,0,21.815,1.28,0
Comoros,3,0,0.71,0
Congo,1,0,0.79,0
Costa Rica,6,5.497,1.44,0
Cote d'Ivoire,2,4.473,1.23,0
Croatia,2,0,0.19,0
Cuba,0,3.355,1.23,0
Cyprus,6,5.708,0.98,0
Czechia,5,3.175,0.96,1.214
Democratic Republic of Congo,1,1.396,1.11,0
Denmark,2,5.179,0.85,3.453
Djibouti,4,217.611,1.19,0
Dominica,6,0,0,0
Dominican Republic,0,26.457,1.07,0
Ecuador,1,0,1.05,0
Egypt,0,13.671,1.32,0
El Salvador,0,10.021,1.16,0
Equatorial Guinea,3,0,0.42,0
Eritrea,1,0,0,0
Estonia,5,0.754,0.98,1.508
Eswatini,1,6.896,1.15,0
Ethiopia,1,0.739,1.58,0
Fiji,1,0,0,0
Finland,5,4.693,0.72,1.624
France,6,5.194,1.13,19.457
Gabon,1,0,1.11,0
Gambia,1,0,0,0
Georgia,6,2.757,1.33,0
Germany,2,2.196,0.78,0
Ghana,2,0,1.23,0
Greece,2,0.096,1.08,0
Grenada,3,0,0,0
Guatemala,0,13.899,1.3,0
Guinea,6,10.508,1.11,0
Guinea-Bissau,3,42.175,0.81,0
Guyana,1,0,0.59,0
Haiti,0,8.945,1.31,0
Honduras,0,16.154,1.27,0
Hungary,2,1.656,0.73,0
Iceland,5,0,0.52,0
India,6,5.624,1.26,0
Indonesia,6,1.707,1.09,0
International,3,0,0,0
Iran,5,35.467,1.3,0
Iraq,0,10.666,1.78,0
Ireland,0,14.581,0.55,7.493
Israel,6,11.553,1.79,0
Italy,2,3.308,0.62,7.013
Jamaica,1,0.675,0.9,0
Japan,5,0.285,0.9,0
Jordan,1,0.686,1.03,0
Kazakhstan,0,23.966,1.14,0
Kenya,1,1.097,1.35,0
Kosovo,6,6.726,1.31,0
Kuwait,7,168.362,0.96,0
Kyrgyzstan,6,10.576,1.21,0
Laos,5,0,0,0
Latvia,2,0,0.81,0
Lebanon,6,1.905,1.14,0
Lesotho,2,0,0,0
Liberia,1,1.582,1.03,0
Libya,0,1.746,1.21,0
Liechtenstein,3,0,0,0
Lithuania,2,1.102,0.83,0
Luxembourg,5,1.598,0.78,6.39
Madagascar,6,1.986,1.32,0
Malawi,2,2.718,1.29,0
Malaysia,6,1.174,1.01,0
Maldives,7,103.6,1.02,0
Mali,2,2.469,1.06,0
Malta,3,2.265,0.53,0
Marshall Islands,3,0,0,0
Mauritania,6,12.474,1.49,0
Mauritius,2,0,0.05,0
Mexico,6,21.492,1.2,0
Moldova,0,27.021,1.14,0
Monaco,6,0,0,0
Mongolia,6,1.83,0.58,0
Montenegro,3,0,0.01,0
Morocco,1,0.704,0.88,0
Mozambique,2,0,1.13,0
Myanmar,1,0.074,0.74,0
Namibia,2,0.394,0,0
Nepal,0,8.203,1.8,0
Netherlands,2,6.069,0.86,8.812
New Zealand,5,0,0.11,0
Nicaragua,3,0,0.23,0
Niger,5,0,0.69,0
Nigeria,1,2.018,1.18,0
North Macedonia,3,42.719,1.68,0
Norway,2,1.107,0.86,0
Oman,7,153.918,1.25,0
Pakistan,0,17.828,1.33,0
Palestine,1,0.196,0.73,0
Panama,7,86.679,1.3,0
Papua New Guinea,2,0,0,0
Paraguay,1,1.262,1.23,0
Peru,7,168.72,1.14,0
Philippines,6,5.037,1.36,0
Poland,6,10.014,0.99,0
Portugal,6,19.614,1.08,6.277
Qatar,4,528.625,0.99,0
Romania,2,7.329,0.94,8.265
Russia,7,58.143,0.98,0
Rwanda,6,0.54,1.36,0
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,2,0,0.61,0
Sao Tome and Principe,3,4.563,0.43,0
Saudi Arabia,7,54.03,1.09,0
Senegal,6,5.614,1.08,0
Serbia,5,2.645,0.86,0
Seychelles,5,0,0,0
Sierra Leone,6,0.501,0.98,0
Singapore,7,69.74,0.92,0
Slovakia,6,0.183,0.8,0
Slovenia,5,0,1.11,0.481
Solomon Islands,5,0,0,0
Somalia,5,2.957,0.84,0
South Africa,0,28.225,1.37,0
South Korea,2,0.741,1.14,0
South Sudan,1,0,0.82,0
Spain,2,3.401,0.82,0
Sri Lanka,1,0.467,1.01,0
Sudan,0,3.352,1.17,0
Suriname,0,35.797,0,0
Sweden,7,64.163,1.11,0
Switzerland,2,1.04,0.77,0
Syria,6,0.057,0.37,0
Taiwan,5,0.042,0.19,0
Tajikistan,5,8.702,0.71,0
Tanzania,5,0,0.02,0
Thailand,1,0.014,0.86,0
Timor,5,0,0,0
Togo,6,0.121,1.03,0
Trinidad and Tobago,1,0,0,0
Tunisia,1,0.592,0.7,0
Turkey,2,9.806,0.77,0
Uganda,1,0.874,1.2,0
Ukraine,6,20.35,1.17,0
United Arab Emirates,7,64.204,0.9,0
United Kingdom,6,21.271,0.78,9.604
United States,7,51.142,0.96,22.933
Uruguay,2,0.576,0.96,0
Uzbekistan,1,2.36,1.23,0
Vanuatu,2,0,0,0
Vatican,3,0,0,0
Venezuela,1,5.345,1.46,0
Vietnam,6,0,0.47,0
Yemen,2,1.039,1.24,0
Zambia,5,1.741,0.9,0
Zimbabwe,1,1.682,1.07,0
