country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,6,20.114,0.96,0
Albania,6,28.494,1.6,0
Algeria,7,2.645,1.01,0
Andorra,5,12.942,0.35,0
Angola,3,0.183,1.09,0
Antigua and Barbuda,2,0,0,0
Argentina,6,30.401,1.3,0
Armenia,4,143.424,1.1,0
Australia,7,0.902,1.5,0
Austria,5,5.996,1.09,1.332
Azerbaijan,6,33.336,1.16,0
Bahamas,2,2.543,0.31,0
Bahrain,4,317.352,1.11,0
Bangladesh,6,23.45,1.17,0
Barbados,7,0,0,0
Belarus,1,72.915,0.85,0
Belgium,7,4.746,0.82,5.781
Belize,3,2.515,0,0
Benin,0,4.042,0.97,0
Bhutan,3,0,0,0
Bolivia,6,69.391,1.23,0
Bosnia and Herzegovina,5,13.716,1.18,0
Botswana,7,0,0,0
Brazil,4,164.274,1.15,0
Brunei,7,0,0,0
Bulgaria,5,16.119,1.36,2.015
Burkina Faso,0,0.048,0.95,0
Burundi,2,1.598,0,0
Cambodia,0,0,0.1,0
Cameroon,7,0,1.1,0
Canada,3,8.585,0.77,0
Cape Verde,6,37.771,1.1,0
Central African Republic,6,38.925,0.95,0
Chad,3,0.183,0.74,0
Chile,4,262.238,0.98,0
China,3,0.031,1.85,0
Colombia,6,36.712,1.28,0
Comoros,2,24.149,0.72,0
Congo,3,0,0.73,0
Costa Rica,3,10.208,1.44,0
Cote d'Ivoire,7,9.098,1.2,0
Croatia,7,0.244,2.33,0
Cuba,3,0.971,0.78,0
Cyprus,7,0,0.75,0
Czechia,0,4.389,1.16,0.747
Democratic Republic of Congo,3,1.53,1.09,0
Denmark,7,5.697,0.96,1.381
Djibouti,6,38.461,0.54,0
Dominica,3,0,0,0
Dominican Republic,6,38.256,1.15,0
Ecuador,6,35.198,1.11,0
Egypt,3,15.313,1.09,0
El Salvador,3,17.73,1.16,0
Equatorial Guinea,4,255.17,0.29,0
Eritrea,3,3.384,0.42,0
Estonia,0,0.754,0.57,0.754
Eswatini,3,12.067,1.33,0
Ethiopia,3,0.948,1.05,0
Fiji,3,0,0,0
Finland,0,0.722,0.69,0.361
France,3,5.27,1.05,12.134
Gabon,6,36.393,1.09,0
Gambia,3,1.655,0,0
