country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,2,0.077,0,2.877
Albania,4,1.39,0,41.351
Algeria,0,0.296,0,13.386
Andorra,2,0,0,0
Angola,2,0.03,0,0.913
Antigua and Barbuda,2,0,0,0
Argentina,1,2.589,0,118.241
Armenia,1,4.05,0,92.129
Australia,0,0.078,0,18.275
Austria,0,-0.111,1.999,9.327
Azerbaijan,0,1.282,0,34.717
Bahamas,4,0,0,50.858
Bahrain,3,0.588,0,223.321
Bangladesh,0,0.249,0,18.562
Barbados,2,0,0,0
Belarus,0,0.423,0,14.287
Belgium,0,0,2.847,14.151
Belize,2,0,0,5.03
Benin,2,0,0,0
Bhutan,2,0,0,2.592
Bolivia,1,4.712,0,117.022
Bosnia and Herzegovina,1,2.743,0,93.879
Botswana,2,0,0,0
Brazil,3,6.431,0,192.925
Brunei,2,0,0,0
Bulgaria,4,0.72,4.893,46.773
Burkina Faso,2,0,0,0
Burundi,2,0,0,0.505
Cambodia,2,0,0,1.555
Cameroon,0,0.339,0,13.75
Canada,0,0.159,0,14.175
Cape Verde,4,0,0,64.75
Central African Republic,2,0,0,2.692
Chad,2,0,0,0
Chile,1,2.302,0,86.523
China,2,0.001,0,0.06
Colombia,1,4.658,0,138.219
Comoros,2,0,0,3.45
Congo,2,0,0,0
Costa Rica,4,0.393,0,54.376
Cote d'Ivoire,2,0.038,0,8.302
Croatia,0,0.244,0,12.667
Cuba,2,0,0,0.265
Cyprus,2,0,0,2.283
Czechia,0,0.093,2.054,21.104
Democratic Republic of Congo,2,0.022,0,1.016
Denmark,2,0,0.691,6.906
Djibouti,2,0,0,7.085
Dominica,2,0,0,0
Dominican Republic,1,0.553,0,77.526
Ecuador,1,2.721,0,90.517
Egypt,2,0.459,0,6.606
El Salvador,4,1.233,0,57.815
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,2,0,1.508,0.754
Eswatini,4,0.862,0,58.612
Ethiopia,2,0.087,0,7.524
Fiji,2,0,0,0
Finland,2,0,0.18,1.985
France,0,-0.184,6.588,8.947
Gabon,2,0,0,0
Gambia,2,0,0,0
Georgia,2,0,0,2.507
Germany,2,0.06,0,4.679
Ghana,0,0,0,17.99
Greece,2,0.192,0,3.454
Grenada,2,0,0,0
Guatemala,4,1.619,0,66.423
Guinea,2,0.076,0,4.721
Guinea-Bissau,2,0,0,2.541
Guyana,2,0,0,2.543
Haiti,2,0.438,0,4.122
Honduras,1,5.351,0,74.107
Hungary,2,0,0,0.828
Iceland,2,0,0,0
India,0,0.471,0,27.348
Indonesia,2,0.296,0,6.051
International,2,0,0,0
Iran,0,2.726,0,31.253
Iraq,4,2.014,0,61.309
Ireland,2,0,1.418,7.291
Israel,3,1.04,0,231.759
Italy,2,0.248,0.81,2.117
Jamaica,2,0,0,0.338
Japan,2,0,0,5.985
Jordan,2,0,0,-10.781
Kazakhstan,1,0,0,89.739
Kenya,2,0.223,0,7.383
Kosovo,1,2.587,0,86.922
Kuwait,1,0.937,0,157.122
Kyrgyzstan,3,6.438,0,169.829
Laos,2,0,0,0
Latvia,2,0,0,0.53
Lebanon,0,0,0,10.988
Lesotho,2,0,0,0
Liberia,2,0,0,0.198
Libya,0,0.146,0,15.718
Liechtenstein,2,0,0,0
Lithuania,2,0,0,0.735
Luxembourg,1,0,7.988,137.385
Madagascar,0,0.108,0,14.265
Malawi,2,0.105,0,2.771
Malaysia,2,0,0,0.463
Maldives,1,0,0,83.25
Mali,2,0.049,0,0.099
Malta,2,0,0,0
Marshall Islands,2,0,0,0
Mauritania,0,0,0,13.334
Mauritius,2,0,0,0
Mexico,4,7.097,0,53.198
Moldova,1,2.975,0,81.062
Monaco,4,0,0,50.963
Mongolia,2,0,0,0
Montenegro,3,4.777,0,307.295
Morocco,2,0.108,0,4.877
Mozambique,2,0,0,0.928
Myanmar,2,0,0,0
Namibia,0,1.181,0,8.658
Nepal,2,0,0,5.148
Netherlands,0,0,1.634,9.629
New Zealand,2,0,0,0
Nicaragua,4,1.359,0,44.078
Niger,2,0,0,0.33
Nigeria,2,0.019,0,2.794
North Macedonia,1,0,0,78.238
Norway,2,0,0,3.505
Oman,3,2.154,0,291.191
Pakistan,2,0.172,0,6.03
Palestine,4,0.196,0,61.159
Panama,3,7.416,0,168.491
Papua New Guinea,2,0,0,0.894
Paraguay,0,0.28,0,9.674
Peru,1,5.914,0,133.629
Philippines,0,0.018,0,17.028
Poland,0,0.238,0,10.543
