country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,3,0.026,0,1.336
Albania,3,0,0,4.517
Algeria,3,0.41,0,2.03
Andorra,4,38.827,0,478.871
Angola,3,0,0,0
Antigua and Barbuda,3,0,0,0
Argentina,3,0.155,0,3.695
Armenia,1,0,0,15.524
Australia,3,0.118,0,0.471
Austria,1,1.443,26.981,15.433
Azerbaijan,3,0,0,3.945
Bahamas,3,0,0,0
Bahrain,2,0,0,56.418
Bangladesh,3,0.024,0,0.844
Barbados,1,0,0,10.439
Belarus,2,0.317,0,37.251
Belgium,0,21.916,106.475,140.557
Belize,3,0,0,2.515
Benin,3,0,0,0
Bhutan,3,0,0,0
Bolivia,3,0.343,0,2.142
Bosnia and Herzegovina,1,0.61,0,19.203
Botswana,3,0,0,0
Brazil,3,0.466,0,6.892
Brunei,3,0,0,0
Bulgaria,3,0.144,5.181,2.015
Burkina Faso,3,0,0,0.622
Burundi,3,0,0,0
Cambodia,3,0,0,0.12
Cameroon,3,0,0,0
Canada,1,1.59,0,26.045
Cape Verde,3,0,0,0
Central African Republic,3,0,0,0
Chad,3,0,0,0.426
Chile,1,0.366,0,14.961
China,3,0,0,0.083
Colombia,3,0.177,0,1.317
Comoros,3,0,0,0
Congo,3,0,0,0
Costa Rica,3,0,0,3.533
Cote d'Ivoire,3,0.038,0,1.554
Croatia,1,0.487,0,16.077
Cuba,3,0.177,0,4.326
Cyprus,1,1.142,0,19.409
Czechia,1,0.84,9.338,14.941
Democratic Republic of Congo,3,0,0,0.123
Denmark,2,2.244,17.955,30.731
Djibouti,1,0,0,27.328
Dominica,3,0,0,0
Dominican Republic,1,3.503,0,19.174
Ecuador,1,1.02,0,11.846
Egypt,3,0.127,0,1.231
El Salvador,3,0,0,1.079
Equatorial Guinea,3,0,0,2.138
Eritrea,3,0,0,0
Estonia,3,0.754,6.785,3.769
Eswatini,3,0,0,1.724
Ethiopia,3,0,0,0.017
Fiji,3,0,0,0
Finland,1,1.263,13.897,12.453
France,4,8.595,102.859,411.331
Gabon,3,0,0,1.348
Gambia,3,0,0,0
Georgia,3,0,0,3.76
Germany,2,3.414,0,35.162
Ghana,3,0,0,5.085
Greece,3,0.48,0,3.166
Grenada,3,0,0,0
Guatemala,3,0.112,0,1.005
Guinea,3,0,0,0
Guinea-Bissau,3,0,0,0
Guyana,3,0,0,0
Haiti,3,0.088,0,0
Honduras,3,0.101,0,0.101
Hungary,1,1.449,0,10.352
Iceland,2,0,26.374,35.165
India,3,0.031,0,0.55
Indonesia,3,0.168,0,1.459
International,3,0,0,0
Iran,1,1.393,0,19.728
Iraq,3,0.099,0,0.845
Ireland,0,2.835,29.973,147.232
Israel,2,0.693,0,63.774
Italy,0,7.128,55.291,67.679
Jamaica,3,0,0,1.351
Japan,3,0.071,0,4.127
Jordan,3,0,0,0.784
Kazakhstan,3,0,0,4.58
Kenya,3,0.019,0,0.112
Kosovo,1,0,0,17.074
Kuwait,1,0,0,18.733
Kyrgyzstan,3,0,0,5.824
Laos,3,0,0,0.137
Latvia,1,1.06,0,11.133
Lebanon,3,0,0,1.612
Lesotho,3,0,0,0
Liberia,3,0,0,0.395
Libya,3,0,0,0.146
Liechtenstein,3,0,0,0
Lithuania,1,0,0,9.918
Luxembourg,1,6.39,49.523,17.573
Madagascar,3,0,0,0.144
Malawi,3,0,0,0.052
Malaysia,3,0.093,0,4.727
Maldives,3,0,0,1.85
Mali,3,0.099,0,0.889
Malta,1,0,9.059,18.118
Marshall Islands,3,0,0,0
Mauritania,3,0,0,0
Mauritius,3,0,0,3.932
Mexico,3,0.178,0,3.428
Moldova,1,0.248,0,25.285
Monaco,1,0,0,25.482
Mongolia,3,0,0,0
Montenegro,1,1.592,0,14.33
Morocco,3,0.19,0,3.143
Mozambique,3,0,0,0.032
Myanmar,3,0.018,0,0.055
Namibia,3,0,0,0
Nepal,3,0,0,0.103
Netherlands,0,5.486,72.134,68.574
New Zealand,3,0,0,3.733
Nicaragua,3,0,0,0.151
Niger,3,0.041,0,1.57
Nigeria,3,0,0,0.024
North Macedonia,2,0,0,32.639
Norway,1,1.66,0,21.397
Oman,1,0.196,0,10.379
Pakistan,3,0.009,0,1.204
Palestine,3,0,0,0.588
Panama,2,1.159,0,60.258
Papua New Guinea,3,0,0,0
Paraguay,3,0,0,0.14
Peru,1,0.364,0,20.351
Philippines,3,0.456,0,2.008
Poland,3,0.634,0,8.402
Portugal,2,3.334,22.36,58.646
Qatar,0,0.347,0,87.121
Romania,1,1.3,10.604,16.114
Russia,1,0.164,0,14.979
Rwanda,3,0,0,0.463
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,3,0,0,0
Sao Tome and Principe,3,0,0,0
Saudi Arabia,1,0.201,0,12.323
Senegal,3,0,0,0.119
Serbia,2,0.882,0,36.74
Seychelles,3,0,0,0
Sierra Leone,3,0,0,0.251
Singapore,2,0,0,39.827
Slovakia,3,0,0,2.564
Slovenia,3,1.443,16.836,8.177
Solomon Islands,3,0,0,0
Somalia,3,0,0,0.252
South Africa,3,0,0,2.445
South Korea,3,0.059,0,0.624
South Sudan,3,0,0,0
Spain,0,12.897,0,81.361
Sri Lanka,3,0,0,0.56
Sudan,3,0,0,0
Suriname,3,0,0,0
Sweden,2,8.416,0,45.944
Switzerland,2,8.088,0,35.588
Syria,3,0,0,0
Taiwan,3,0,0,0.126
Tajikistan,3,0,0,0
Tanzania,3,0,0,0
Thailand,3,0.043,0,0.473
Timor,3,0,0,0
Togo,3,0,0,0
Trinidad and Tobago,3,0,0,0.715
Tunisia,3,0.254,0,1.861
Turkey,2,1.15,0,56.783
Uganda,3,0,0,0.022
Ukraine,3,0.229,0,6.082
United Arab Emirates,2,0.202,0,39.129
United Kingdom,0,9.678,48.626,52.132
United States,0,5.483,41.148,81.35
Uruguay,3,0,0,-6.045
Uzbekistan,3,0,0,2.928
Vanuatu,3,0,0,0
Vatican,3,0,0,0
Venezuela,3,0,0,0.211
Vietnam,3,0,0,0.041
Yemen,3,0,0,0
Zambia,3,0,0,0.163
Zimbabwe,3,0,0,0
