country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,3,0.026,0,1.644
Albania,4,1.042,0,54.903
Algeria,3,0,0,2.942
Andorra,3,0,0,0
Angola,3,0.365,0,5.933
Antigua and Barbuda,3,0,0,0
Argentina,0,7.943,0,326.137
Armenia,1,2.025,0,137.012
Australia,3,0.078,0,0.314
Austria,2,0.444,11.214,102.483
Azerbaijan,3,0.197,0,14.104
Bahamas,0,10.172,0,272.093
Bahrain,1,0.588,0,211.568
Bangladesh,3,0.182,0,9.102
Barbados,3,0,0,0
Belarus,4,0.635,0,41.696
Belgium,1,1.208,16.308,180.161
Belize,2,10.06,0,118.203
Benin,3,0,0,0
Bhutan,3,0,0,1.296
Bolivia,4,2.313,0,30.926
Bosnia and Herzegovina,2,4.572,0,79.553
Botswana,3,0.85,0,0
Brazil,1,3.853,0,197.15
Brunei,3,0,0,0
Bulgaria,2,1.151,8.203,62.748
Burkina Faso,3,0,0,0.622
Burundi,3,0,0,0
Cambodia,3,0,0,0
Cameroon,3,0,0,0
Canada,2,0.583,0,62.847
Cape Verde,1,1.799,0,152.881
Central African Republic,3,0,0,1.449
Chad,3,0.122,0,0.913
Chile,2,1.726,0,81.606
China,3,0,0,0.01
Colombia,1,3.4,0,150.345
Comoros,3,0,0,4.6
Congo,3,0,0,0
Costa Rica,1,3.337,0,198.857
Cote d'Ivoire,3,0,0,0.682
Croatia,2,0.974,0,69.91
Cuba,3,0,0,3.355
Cyprus,4,1.142,0,33.109
Czechia,0,3.362,33.056,416.099
Democratic Republic of Congo,3,0,0,0.123
Denmark,4,0.691,2.59,55.592
Djibouti,3,0,0,2.024
Dominica,3,0,0,0
Dominican Republic,4,0.461,0,29.222
Ecuador,4,1.19,0,40.639
Egypt,3,0.107,0,1.182
El Salvador,3,0.617,0,14.646
Equatorial Guinea,3,0,0,4.989
Eritrea,3,0,0,0
Estonia,4,0,3.769,31.661
Eswatini,3,0,0,16.377
Ethiopia,3,0.07,0,4.923
Fiji,3,0,0,0
Finland,4,0,0,40.969
France,1,1.011,21.709,175.37
Gabon,3,0,0,0
Gambia,3,0.828,0,7.862
Georgia,1,1.003,0,137.622
Germany,4,0.143,0,29.29
Ghana,3,0,0,0
Greece,4,0.288,0,38.281
Grenada,3,0,0,0
Guatemala,4,0.447,0,38.402
Guinea,3,0.076,0,4.797
Guinea-Bissau,3,0,0,0
Guyana,3,2.543,0,0
Haiti,3,0,0,0.965
Honduras,2,1.413,0,64.818
Hong Kong,3,0,0,0
Hungary,2,2.07,0,84.676
Iceland,0,0,0,295.971
India,4,0.714,0,52.209
Indonesia,3,0.442,0,14.829
International,3,0,0,0
Iran,4,2.703,0,49.421
Iraq,2,1.666,0,103.723
Ireland,2,0.203,4.86,85.868
Israel,0,5.199,0,545.778
Italy,4,0.463,5.276,44.276
Jamaica,4,1.013,0,32.757
Japan,3,0.055,0,4.056
Jordan,1,1.176,0,150.64
Kazakhstan,3,0,0,3.195
Kenya,3,0.149,0,2.548
Kosovo,3,1.035,0,17.591
Kuwait,1,0.937,0,158.293
Kyrgyzstan,4,0,0,25.137
Laos,3,0,0,0
Latvia,4,0.53,0,36.051
Lebanon,1,1.465,0,184.75
Lesotho,3,0,0,0
Liberia,3,0,0,0
Libya,1,0.873,0,150.045
Liechtenstein,2,0,0,78.664
Lithuania,4,1.837,0,29.754
Luxembourg,2,1.598,3.195,86.265
Madagascar,3,0.036,0,1.083
Malawi,3,0,0,0.105
Malaysia,4,0.124,0,21.35
Maldives,2,0,0,99.9
Mali,3,0,0,0.296
Malta,2,2.265,0,106.446
Marshall Islands,3,0,0,0
Mauritania,3,0,0,1.29
Mauritius,3,0,0,6.29
Mexico,4,3.653,0,37.446
Moldova,1,3.471,0,206.001
Monaco,4,0,0,25.482
Mongolia,3,0,0,0
Montenegro,0,9.553,0,358.245
Morocco,2,1.111,0,69.167
Mozambique,3,0.032,0,3.263
Myanmar,4,0.496,0,23.011
Namibia,3,0,0,7.478
Nepal,4,0.309,0,53.232
