country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,4,0,0,10.506
Albania,3,0,0,24.672
Algeria,4,0,0,3.193
Andorra,4,0,0,0
Angola,4,0,0,0.213
Antigua and Barbuda,4,0,0,0
Argentina,3,0,0,34.981
Armenia,2,0,0,188.983
Australia,4,0,0,0.51
Austria,4,6.773,0.888,1.999
Azerbaijan,0,0,0,48.426
Bahamas,4,0,0,0
Bahrain,2,0,0,254.469
Bangladesh,3,0,0,21.44
Barbados,4,0,0,0
Belarus,0,0,0,60.216
Belgium,4,25.454,4.314,0
Belize,4,0,0,0
Benin,4,0,0,9.486
Bhutan,4,0,0,0
Bolivia,0,0,0,75.045
Bosnia and Herzegovina,4,0,0,0
Botswana,4,0,0,0
Brazil,0,0,0,74.153
Brunei,4,0,0,0
Bulgaria,1,46.341,1.871,4.749
Burkina Faso,4,0,0,0.096
Burundi,4,0,0,3.364
Cambodia,4,0,0,0
Cameroon,4,0,0,10.623
Canada,4,0,0,8.373
Cape Verde,0,0,0,48.562
Central African Republic,3,0,0,25.26
Chad,4,0,0,0
Chile,2,0,0,293.311
China,4,0,0,0.013
Colombia,0,0,0,59.332
Comoros,4,0,0,0
Congo,4,0,0,0
Costa Rica,3,0,0,16.882
Cote d'Ivoire,4,0,0,8.189
Croatia,4,2.192,0,4.385
Cuba,4,0,0,0.265
Cyprus,4,0,0,1.142
Czechia,4,6.91,0.84,4.669
Democratic Republic of Congo,4,0,0,1.719
Denmark,4,6.561,1.036,0
Djibouti,3,0,0,17.206
Dominica,4,0,0,0
Dominican Republic,0,0,0,82.873
Ecuador,0,0,0,51.522
Egypt,3,0,0,14.414
El Salvador,3,0,0,23.28
Equatorial Guinea,4,0,0,0
Eritrea,4,0,0,0
Estonia,4,4.523,0.754,0
Eswatini,4,0,0,6.896
Ethiopia,4,0,0,0.548
Fiji,4,0,0,0
Finland,4,0,0,0.18
France,1,149.8,10.525,4.351
Gabon,4,0,0,0
Gambia,4,0,0,0
Georgia,4,0,0,2.005
Germany,4,0,0,7.185
Ghana,3,0,0,14.064
Greece,4,0,0,0.959
Grenada,4,0,0,0
Guatemala,3,0,0,21.769
Guinea,4,0,0,2.132
Guinea-Bissau,4,0,0,0
Guyana,4,0,0,1.271
Haiti,4,0,0,0
Honduras,0,0,0,46.746
Hungary,4,19.15,0,0.828
Iceland,4,0,0,0
India,4,0,0,10.747
Indonesia,4,0,0,3.151
International,4,0,0,0
Iran,3,0,0,28.193
Iraq,3,0,0,40.922
Ireland,4,8.303,3.24,1.013
Israel,3,0,0,19.987
Italy,1,40.72,2.448,3.705
Jamaica,4,0,0,0.675
Japan,4,0,0,0.435
Jordan,4,0,0,1.764
Kazakhstan,3,0,0,27.002
Kenya,4,0,0,4.835
Kosovo,3,0,0,38.804
Kuwait,0,0,0,118.251
Kyrgyzstan,0,0,0,57.478
Laos,4,0,0,0
Latvia,4,4.771,0,0
Lebanon,4,0,0,7.472
Lesotho,4,0,0,0
Liberia,4,0,0,4.943
Libya,4,0,0,3.929
Liechtenstein,4,0,0,0
Lithuania,4,0,0,1.102
Luxembourg,3,25.56,3.195,23.963
Madagascar,4,0,0,3.358
Malawi,4,0,0,5.75
Malaysia,4,0,0,0.494
Maldives,3,0,0,29.6
Mali,4,0,0,0
Malta,4,2.265,2.265,2.265
Marshall Islands,4,0,0,0
Mauritania,3,0,0,36.777
Mauritius,4,0,0,0
Mexico,3,0,0,41.44
Moldova,0,0,0,61.23
Monaco,3,0,0,25.482
Mongolia,4,0,0,2.135
Montenegro,4,0,0,4.777
Morocco,4,0,0,3.739
Mozambique,4,0,0,1.44
Myanmar,4,0,0,0.055
Namibia,4,0,0,3.542
Nepal,3,0,0,14.449
Netherlands,4,0,3.91,5.311
New Zealand,4,0,0,0.415
Nicaragua,4,0,0,0
Niger,4,0,0,0.041
Nigeria,4,0,0,2.115
North Macedonia,0,0,0,48.479
Norway,4,0,0,0.553
Oman,2,0,0,177.221
Pakistan,3,0,0,20.241
Palestine,4,0,0,9.605
Panama,2,0,0,187.264
Papua New Guinea,4,0,0,0
Paraguay,4,0,0,2.383
Peru,0,0,0,109.123
Philippines,4,0,0,5.95
Poland,1,49.595,0,8.217
Portugal,1,39.915,6.767,28.637
Qatar,2,0,0,305.79
Romania,3,0,10.136,16.374
Russia,0,0,0,52.88
Rwanda,4,0,0,2.007
Saint Kitts and Nevis,4,0,0,0
Saint Lucia,4,0,0,0
Saint Vincent and the Grenadines,4,0,0,0
Samoa,4,0,0,0
San Marino,4,0,0,0
Sao Tome and Principe,4,0,0,0
Saudi Arabia,0,0,0,97.059
Senegal,4,0,0,6.271
Serbia,3,0,0,13.373
Seychelles,4,0,0,0
Sierra Leone,4,0,0,2.256
Singapore,0,0,0,44.784
Slovakia,4,0.366,0,0.183
Slovenia,4,2.886,0.481,0.481
Solomon Islands,4,0,0,0
Somalia,4,0,0,1.51
South Africa,0,0,0,77.914
South Korea,4,0,0,0.332
South Sudan,4,0,0,0.893
Spain,4,0,0,7.144
Sri Lanka,4,0,0,0
Sudan,4,0,0,0
Suriname,3,0,0,18.751
Sweden,3,0,0,31.784
