country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,3,0,0,1.618
Albania,3,0,0,4.865
Algeria,3,0,0,2.166
Andorra,1,0,0,116.482
Angola,3,0,0,0
Antigua and Barbuda,3,0,0,0
Argentina,3,0,0,1.792
Armenia,3,0,0,14.511
Australia,3,0,0,1.647
Austria,2,68.063,22.651,8.661
Azerbaijan,3,0,0,2.466
Bahamas,3,0,0,0
Bahrain,0,0,0,63.47
Bangladesh,3,0,0,1.894
Barbados,3,0,0,0
Belarus,0,0,0,53.972
Belgium,4,426.244,92.41,113.291
Belize,3,0,0,0
Benin,3,0,0,0
Bhutan,3,0,0,0
Bolivia,3,0,0,2.313
Bosnia and Herzegovina,3,0,0,5.182
Botswana,3,0,0,2.126
Brazil,3,0,0,9.39
Brunei,3,0,0,2.286
Bulgaria,2,37.275,5.181,2.303
Burkina Faso,3,0,0,0.526
Burundi,3,0,0,0
Cambodia,3,0,0,0
Cameroon,3,0,0,0
Canada,0,0,0,33.835
Cape Verde,3,0,0,5.396
Central African Republic,3,0,0,0
Chad,3,0,0,0
Chile,3,0,0,18.728
China,3,0,0,0.013
Colombia,3,0,0,3.361
Comoros,3,0,0,0
Congo,3,0,0,0
Costa Rica,3,0,0,0.982
Cote d'Ivoire,3,0,0,1.744
Croatia,2,80.628,0,9.5
Cuba,3,0,0,4.326
Cyprus,3,0,0,6.85
Czechia,2,32.123,7.564,13.073
Democratic Republic of Congo,3,0,0,0.223
Denmark,2,55.074,14.502,24.688
Djibouti,1,0,0,115.384
Dominica,3,0,0,0
Dominican Republic,0,0,0,31.803
Ecuador,0,0,0,25.279
Egypt,3,0,0,1.094
El Salvador,3,0,0,1.696
Equatorial Guinea,3,0,0,0
Eritrea,3,0,0,0
Estonia,2,93.476,10.554,12.061
Eswatini,3,0,0,0
Ethiopia,3,0,0,0.026
Fiji,3,0,0,0
Finland,2,34.653,12.273,18.409
France,4,467.05,86.467,75.452
Gabon,3,0,0,0.449
Gambia,3,0,0,0.414
Georgia,3,0,0,1.504
Germany,0,0,0,21.985
Ghana,3,0,0,6.694
Greece,3,0,0,0
Grenada,3,0,0,0
Guatemala,3,0,0,1.228
Guinea,3,0,0,4.645
Guinea-Bissau,3,0,0,2.033
Guyana,3,0,0,2.543
Haiti,3,0,0,0.263
Honduras,3,0,0,1.514
Hungary,2,81.156,0,8.488
Iceland,2,79.121,14.652,32.234
India,3,0,0,1.372
Indonesia,3,0,0,1.196
International,3,0,0,0
Iran,3,0,0,15.989
Iraq,3,0,0,0.646
Ireland,4,165.256,26.935,99.842
Israel,0,0,0,31.887
Italy,4,457.611,43.581,50.395
Jamaica,3,0,0,3.377
Japan,3,0,0,2.894
Jordan,3,0,0,0.392
Kazakhstan,3,0,0,3.249
Kenya,3,0,0,0.149
Kosovo,3,0,0,15.522
Kuwait,0,0,0,38.402
Kyrgyzstan,3,0,0,7.357
Laos,3,0,0,0
Latvia,3,23.327,0,7.952
Lebanon,3,0,0,0.147
Lesotho,3,0,0,0
Liberia,3,0,0,2.966
Libya,3,0,0,0.291
Liechtenstein,0,0,0,52.443
Lithuania,0,0,0,21.673
Luxembourg,4,258.796,47.925,20.768
Madagascar,3,0,0,0.036
Malawi,3,0,0,0
Malaysia,3,0,0,2.595
Maldives,0,0,0,31.45
Mali,3,0,0,0.395
Malta,3,9.059,2.265,2.265
Marshall Islands,3,0,0,0
Mauritania,3,0,0,0
Mauritius,3,0,0,2.359
Mexico,3,0,0,5.926
Moldova,0,0,0,23.302
Monaco,3,0,0,0
Mongolia,3,0,0,0.305
Montenegro,3,0,0,1.592
Morocco,3,0,0,4.606
Mozambique,3,0,0,0.128
Myanmar,3,0,0,0.239
Namibia,3,0,0,0
Nepal,3,0,0,0
Netherlands,0,0,60.286,62.562
New Zealand,3,0,0,1.866
Nicaragua,3,0,0,0.151
Niger,3,0,0,0.372
Nigeria,3,0,0,0.412
North Macedonia,3,0,0,17.76
Norway,3,28.222,0,7.747
Oman,3,0,0,16.841
Pakistan,3,0,0,0.317
Palestine,3,0,0,1.176
Panama,3,0,0,14.601
Papua New Guinea,3,0,0,0
Paraguay,3,0,0,0.561
Peru,0,0,0,36.637
Philippines,3,0,0,1.57
Poland,2,65.581,0,14.4
Portugal,2,121.902,21.968,51.095
Qatar,1,0,0,152.722
Romania,3,0,13.307,17.05
Russia,0,0,0,41.525
Rwanda,3,0,0,0.232
Saint Kitts and Nevis,3,0,0,0
