country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,1,0,0,7.167
Albania,0,0,0,23.977
Algeria,1,0,0,7.662
Andorra,1,0,0,0
Angola,1,0,0,0.243
Antigua and Barbuda,1,0,0,0
Argentina,0,0,0,50.049
Armenia,2,0,0,140.05
Australia,1,0,0,3.373
Austria,1,6.44,0.666,4.774
Azerbaijan,0,0,0,54.837
Bahamas,1,0,0,0
Bahrain,4,0,0,305.01
Bangladesh,0,0,0,22.357
Barbados,1,0,0,0
Belarus,0,0,0,34.711
Belgium,1,19.155,3.193,5.695
Belize,1,0,0,0
Benin,1,0,0,0.99
Bhutan,1,0,0,0
Bolivia,2,0,0,93.72
Bosnia and Herzegovina,0,0,0,39.015
Botswana,0,0,0,22.112
Brazil,4,0,0,159.231
Brunei,1,0,0,0
Bulgaria,3,62.604,4.605,22.739
Burkina Faso,1,0,0,0.144
Burundi,1,0,0,0
Cambodia,1,0,0,0
Cameroon,1,0,0,0
Canada,1,0,0,7.074
Cape Verde,2,0,0,111.513
Central African Republic,0,0,0,27.331
Chad,1,0,0,0
Chile,4,0,0,177.546
China,1,0,0,0.003
Colombia,0,0,0,55.087
Comoros,0,0,0,35.649
Congo,1,0,0,0
Costa Rica,0,0,0,37.298
Cote d'Ivoire,1,0,0,10.804
Croatia,1,18.269,0,12.667
Cuba,1,0,0,0.088
Cyprus,1,0,0,2.283
Czechia,1,6.63,1.027,13.914
Democratic Republic of Congo,1,0,0,1.117
Denmark,1,0,0,2.935
Djibouti,0,0,0,26.316
Dominica,1,0,0,0
Dominican Republic,2,0,0,69.322
Ecuador,0,0,0,43.473
Egypt,1,0,0,15.215
El Salvador,0,0,0,40.856
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,3.384
Estonia,1,3.015,0.754,1.508
Eswatini,1,0,0,14.653
Ethiopia,1,0,0,0
Fiji,1,0,0,0
Finland,1,0,0,0.902
France,3,130.083,8.794,8.288
Gabon,1,0,0,0
Gambia,1,0,0,0.828
Georgia,1,0,0,0.501
Germany,1,0,0,4.488
Ghana,1,0,0,12.551
Greece,1,0,0,1.823
Grenada,1,0,0,0
Guatemala,0,0,0,38.347
Guinea,1,0,0,3.046
Guinea-Bissau,1,0,0,0
Guyana,1,0,0,12.714
Haiti,1,0,0,3.683
Honduras,2,0,0,74.713
Hong Kong,1,0,0,0
Hungary,1,17.494,0,1.035
Iceland,1,0,0,5.861
India,1,0,0,13.508
Indonesia,1,0,0,4.727
International,1,0,0,0
Iran,0,0,0,29.252
Iraq,0,0,0,48.679
Ireland,1,4.253,2.633,2.228
Israel,2,0,0,90.809
Italy,1,19.566,1.538,2.349
Jamaica,1,0,0,1.351
Japan,1,0,0,1.099
Jordan,1,0,0,0.392
Kazakhstan,0,0,0,26.043
Kenya,1,0,0,3.273
Kosovo,0,0,0,63.122
Kuwait,4,0,0,157.122
Kyrgyzstan,0,0,0,32.188
Laos,1,0,0,0
Latvia,1,3.711,0,0.53
Lebanon,1,0,0,4.835
Lesotho,1,0,0,0
Liberia,1,0,0,1.977
Libya,1,0,0,3.202
Liechtenstein,1,0,0,0
Lithuania,1,0,0,0.367
Luxembourg,2,28.755,3.195,68.693
Madagascar,1,0,0,2.745
Malawi,1,0,0,3.764
Malaysia,1,0,0,0.062
Maldives,0,0,0,44.4
Mali,1,0,0,0.395
Malta,1,0,2.265,0
Marshall Islands,1,0,0,0
Mauritania,0,0,0,27.099
Mauritius,1,0,0,0
Mexico,0,0,0,42.13
Moldova,0,0,0,63.461
Monaco,1,0,0,0
Mongolia,1,0,0,0
Montenegro,2,0,0,74.833
Morocco,1,0,0,6.583
Mozambique,1,0,0,0.192
Myanmar,1,0,0,0
Namibia,1,0,0,3.542
