country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,4,0,0,1.516
Albania,4,0,0,10.077
Algeria,4,0,0,2.212
Andorra,4,0,0,0
Angola,4,0,0,0
Antigua and Barbuda,4,0,0,0
Argentina,4,0,0,6.439
Armenia,4,0,0,16.873
Australia,4,0,0,0.392
Austria,0,56.404,18.764,8.549
Azerbaijan,4,0,0,2.959
Bahamas,4,0,0,17.8
Bahrain,1,0,0,111.661
Bangladesh,4,0,0,2.514
Barbados,4,0,0,3.48
Belarus,1,0,0,78.418
Belgium,2,375.767,83.696,78.346
Belize,4,0,0,0
Benin,4,0,0,0
Bhutan,4,0,0,1.296
Bolivia,4,0,0,8.053
Bosnia and Herzegovina,4,0,0,13.716
Botswana,4,0,0,0
Brazil,4,0,0,20.131
Brunei,4,0,0,0
Bulgaria,0,38.858,5.325,10.506
Burkina Faso,4,0,0,0.335
Burundi,4,0,0,0
Cambodia,4,0,0,0
Cameroon,4,0,0,6.442
Canada,1,0,0,43.347
Cape Verde,4,0,0,16.187
Central African Republic,4,0,0,0.414
Chad,4,0,0,0
Chile,4,0,0,26.993
China,4,0,0,0.011
Colombia,4,0,0,4.029
Comoros,4,0,0,0
Congo,4,0,0,0
Costa Rica,4,0,0,0.982
Cote d'Ivoire,4,0,0,1.971
Croatia,0,78.192,0,7.551
Cuba,4,0,0,4.061
Cyprus,4,0,0,5.708
Czechia,0,31.376,7.284,5.136
Democratic Republic of Congo,4,0,0,0.201
Denmark,0,55.074,12.776,28.141
Djibouti,4,0,0,12.146
Dominica,4,0,0,0
Dominican Republic,4,0,0,22.401
Ecuador,4,0,0,18.874
Egypt,4,0,0,2.267
El Salvador,4,0,0,2.004
Equatorial Guinea,4,0,0,0
Eritrea,4,0,0,0
Estonia,0,81.415,8.292,24.877
Eswatini,4,0,0,0
Ethiopia,4,0,0,0
Fiji,4,0,0,0
Finland,0,37.179,10.829,27.975
France,2,446.016,76.095,35.589
Gabon,4,0,0,0.449
Gambia,4,0,0,0
Georgia,4,0,0,2.256
Germany,1,0,0,29.612
Ghana,4,0,0,0
Greece,4,0,0,5.277
Grenada,4,0,0,0
Guatemala,4,0,0,3.796
Guinea,4,0,0,7.691
Guinea-Bissau,4,0,0,0
Guyana,4,0,0,3.814
Haiti,4,0,0,0.877
Honduras,4,0,0,0.909
Hungary,0,87.989,0,12.008
Iceland,0,43.956,14.652,11.722
India,4,0,0,1.237
Indonesia,4,0,0,1.305
International,4,0,0,0
Iran,4,0,0,12.263
Iraq,4,0,0,1.144
Ireland,2,150.269,24.91,189.558
Israel,1,0,0,31.887
Italy,2,415.766,37.495,43.763
Jamaica,4,0,0,8.105
Japan,4,0,0,3.416
Jordan,4,0,0,0.196
Kazakhstan,4,0,0,8.202
Kenya,4,0,0,0.316
Kosovo,4,0,0,13.452
Kuwait,1,0,0,35.358
Kyrgyzstan,4,0,0,2.912
Laos,4,0,0,0
Latvia,4,21.207,0,9.013
Lebanon,4,0,0,0.879
Lesotho,4,0,0,0
Liberia,4,0,0,0
Libya,4,0,0,0.146
Liechtenstein,4,0,0,0
Lithuania,4,0,0,10.285
Luxembourg,2,217.261,38.34,17.573
Madagascar,4,0,0,0
Malawi,4,0,0,0.523
Malaysia,4,0,0,2.194
