country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,0,0,0,10.635
Albania,0,0,0,6.255
Algeria,0,0,0,4.264
Andorra,0,0,0,0
Angola,0,0,0,0
Antigua and Barbuda,0,0,0,0
Argentina,0,0,0,7.633
Armenia,1,0,0,62.094
Australia,0,0,0,0.627
Austria,0,18.32,5.219,5.663
Azerbaijan,0,0,0,9.961
Bahamas,0,0,0,0
Bahrain,4,0,0,226.26
Bangladesh,0,0,0,7.299
Barbados,0,0,0,0
Belarus,1,0,0,101.383
Belgium,2,150.997,31.407,30.717
Belize,0,0,0,0
Benin,0,0,0,0
Bhutan,0,0,0,1.296
Bolivia,0,0,0,17.562
Bosnia and Herzegovina,0,0,0,5.486
Botswana,0,0,0,0
Brazil,1,0,0,80.57
Brunei,0,0,0,0
Bulgaria,3,46.197,7.052,5.469
Burkina Faso,0,0,0,0.335
Burundi,0,0,0,0
Cambodia,0,0,0,0
Cameroon,0,0,0,5.688
Canada,0,0,0,31.212
Cape Verde,0,0,0,19.785
Central African Republic,0,0,0,32.714
Chad,0,0,0,1.766
Chile,1,0,0,130.884
China,0,0,0,0.006
Colombia,0,0,0,11.91
Comoros,0,0,0,0
Congo,0,0,0,0
Costa Rica,0,0,0,2.552
Cote d'Ivoire,0,0,0,1.744
Croatia,3,34.59,0,0.244
Cuba,0,0,0,0.883
Cyprus,0,0,0,3.425
Czechia,0,11.019,3.268,5.136
Democratic Republic of Congo,0,0,0,0.625
Denmark,3,23.652,5.525,13.466
Djibouti,0,0,0,25.304
Dominica,0,0,0,0
Dominican Republic,0,0,0,38.625
Ecuador,1,0,0,54.696
Egypt,0,0,0,3.899
El Salvador,0,0,0,15.109
Equatorial Guinea,0,0,0,7.84
Eritrea,0,0,0,0
Estonia,3,29.4,4.523,6.031
Eswatini,0,0,0,2.586
Ethiopia,0,0,0,0.13
Fiji,0,0,0,0
Finland,0,21.297,5.775,14.98
France,2,303.354,33.122,9.744
Gabon,1,0,0,47.176
Gambia,0,0,0,0
Georgia,0,0,0,1.003
Germany,0,0,0,9.011
Ghana,0,0,0,3.476
Greece,0,0,0,3.838
Grenada,0,0,0,8.887
Guatemala,0,0,0,6.977
Guinea,0,0,0,0
Guinea-Bissau,0,0,0,0
Guyana,0,0,0,3.814
Haiti,0,0,0,3.245
Honduras,0,0,0,14.337
Hungary,3,63.559,0,3.83
Iceland,0,0,0,0
India,0,0,0,2.744
Indonesia,0,0,0,1.791
International,0,0,0,0
Iran,0,0,0,25.026
Iraq,0,0,0,1.243
Ireland,3,84.856,11.341,26.125
Israel,0,0,0,1.386
Italy,2,191.857,13.364,13.05
Jamaica,0,0,0,0.675
Japan,0,0,0,0.411
Jordan,0,0,0,0.98
Kazakhstan,0,0,0,6.284
Kenya,0,0,0,0.428
Kosovo,0,0,0,9.313
Kuwait,4,0,0,207.233
Kyrgyzstan,0,0,0,4.445
Laos,0,0,0,0
Latvia,0,14.845,0,4.241
Lebanon,0,0,0,0.733
Lesotho,0,0,0,0
Liberia,0,0,0,0.791
Libya,0,0,0,0
Liechtenstein,0,0,0,0
Lithuania,0,0,0,4.408
Luxembourg,2,103.838,23.963,12.78
Madagascar,0,0,0,0.289
Malawi,0,0,0,0
Malaysia,0,0,0,1.112
Maldives,1,0,0,90.65
Mali,0,0,0,1.333
Malta,0,2.265,0,22.648
Marshall Islands,0,0,0,0
Mauritania,0,0,0,1.936
Mauritius,0,0,0,0
Mexico,0,0,0,18.901
Moldova,1,0,0,47.596
Monaco,0,0,0,0
Mongolia,0,0,0,0
Montenegro,0,0,0,0
Morocco,0,0,0,1.219
Mozambique,0,0,0,0.128
Myanmar,0,0,0,0.018
Namibia,0,0,0,0
Nepal,0,0,0,0.618
Netherlands,0,0,20.134,11.672
New Zealand,0,0,0,0
Nicaragua,0,0,0,0
Niger,0,0,0,0.372
Nigeria,0,0,0,1.397
North Macedonia,0,0,0,8.16
Norway,0,10.699,0,4.243
Oman,1,0,0,55.614
Pakistan,0,0,0,0
Palestine,0,0,0,0
Panama,0,0,0,34.764
Papua New Guinea,0,0,0,0
Paraguay,0,0,0,0.701
Peru,1,0,0,118.01
Philippines,0,0,0,1.962
Poland,3,68.143,0,10.595
Portugal,3,66.002,10.984,25.891
Qatar,4,0,0,400.2
Romania,0,0,11.384,9.876
Russia,1,0,0,72.622
Rwanda,0,0,0,0
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,1,0,0,117.862
Sao Tome and Principe,0,0,0,0
Saudi Arabia,1,0,0,66.267
Senegal,0,0,0,7.226
Serbia,0,0,0,9.405
Seychelles,0,0,0,0
Sierra Leone,0,0,0,4.889
Singapore,1,0,0,135.548
Slovakia,0,3.846,0,0.549
Slovenia,0,13.949,3.367,0.481
Solomon Islands,0,0,0,0
Somalia,0,0,0,0
South Africa,0,0,0,13.236
South Korea,0,0,0,0.371
South Sudan,0,0,0,2.948
Spain,0,0,0,13.753
Sri Lanka,0,0,0,0.467
Sudan,0,0,0,3.33
Suriname,0,0,0,0
Sweden,1,0,0,68.124
Switzerland,0,0,0,5.893
Syria,0,0,0,0.114
Taiwan,0,0,0,0
Tajikistan,0,0,0,22.123
Tanzania,0,0,0,0
Thailand,0,0,0,0.1
Timor,0,0,0,0
Togo,0,0,0,3.02
Trinidad and Tobago,0,0,0,0
Tunisia,0,0,0,0.254
Turkey,0,0,0,20.252
Uganda,0,0,0,0.94
Ukraine,0,0,0,11.044
United Arab Emirates,1,0,0,75.528
United Kingdom,2,140.058,19.179,37.136
United States,2,134.594,31.673,76.298
Uruguay,0,0,0,2.303
Uzbekistan,0,0,0,1.225
Vanuatu,0,0,0,0
Vatican,0,0,0,0
Venezuela,0,0,0,0.141
Vietnam,0,0,0,0.021
Yemen,0,0,0,0.704
Zambia,0,0,0,0
Zimbabwe,0,0,0,0.336
