country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,4,0,0,2.209
Albania,3,0,0,53.513
Algeria,4,0,0,11.129
Andorra,3,0,0,51.77
Angola,4,0,0,1.613
Antigua and Barbuda,4,0,0,0
Argentina,0,0,0,165.9
Armenia,3,0,0,77.28
Australia,4,0,0,15.059
Austria,4,10.215,2.443,17.21
Azerbaijan,4,0,0,8.975
Bahamas,0,0,0,134.775
Bahrain,2,0,0,271.512
Bangladesh,4,0,0,15.891
Barbados,4,0,0,0
Belarus,4,0,0,10.689
Belgium,1,26.662,6.385,46.939
Belize,2,0,0,216.286
Benin,4,0,0,0
Bhutan,1,0,0,19.44
Bolivia,0,0,0,118.907
Bosnia and Herzegovina,3,0,0,67.971
Botswana,3,0,0,62.935
Brazil,2,0,0,282.702
Brunei,4,0,0,0
Bulgaria,4,118.588,9.067,0
Burkina Faso,4,0,0,0.718
Burundi,4,0,0,0.084
Cambodia,4,0,0,0.06
Cameroon,4,0,0,1.695
Canada,4,0,0,12.638
Cape Verde,0,0,0,131.298
Central African Republic,4,0,0,0
Chad,4,0,0,0
Chile,0,0,0,97.613
China,4,0,0,0.069
Colombia,2,0,0,221.803
Comoros,4,0,0,0
Congo,4,0,0,0
Costa Rica,2,0,0,210.439
Cote d'Ivoire,4,0,0,1.592
Croatia,1,28.013,0,43.846
Cuba,4,0,0,4.061
Cyprus,4,0,0,15.984
Czechia,1,9.805,2.241,30.442
Democratic Republic of Congo,4,0,0,0.569
Denmark,1,2.244,0.173,28.832
Djibouti,4,0,0,0
Dominica,4,0,0,0
Dominican Republic,3,0,0,83.887
Ecuador,3,0,0,69.886
Egypt,4,0,0,1.417
El Salvador,3,0,0,53.807
Equatorial Guinea,4,0,0,0
Eritrea,4,0,0,0
Estonia,4,6.031,0.754,0
Eswatini,3,0,0,63.784
Ethiopia,4,0,0,9.446
Fiji,4,0,0,1.116
Finland,4,0,0,7.4
France,4,73.904,5.377,0.123
Gabon,4,0,0,0
Gambia,1,0,0,32.69
Georgia,4,0,0,1.253
Germany,4,0,0,16.972
Ghana,4,0,0,4.924
Greece,1,0,0,19.572
Grenada,4,0,0,0
Guatemala,3,0,0,66.702
Guinea,4,0,0,6.244
Guinea-Bissau,4,0,0,0
Guyana,4,0,0,10.171
Haiti,4,0,0,3.333
Honduras,1,0,0,38.871
Hungary,4,6.832,0,4.658
Iceland,4,2.93,0,11.722
India,1,0,0,46.777
Indonesia,4,0,0,7.67
International,4,0,0,0
Iran,1,0,0,31.253
Iraq,0,0,0,95.494
Ireland,1,2.43,1.215,18.429
Israel,2,0,0,189.821
Italy,4,13.91,0.91,8.634
Jamaica,4,0,0,2.026
Japan,4,0,0,9.354
Jordan,4,0,0,1.666
Kazakhstan,3,0,0,79.3
Kenya,4,0,0,12.088
Kosovo,0,0,0,99.856
Kuwait,0,0,0,164.147
Kyrgyzstan,1,0,0,47.515
Laos,4,0,0,0
Latvia,4,1.59,0,2.121
Lebanon,1,0,0,43.66
Lesotho,1,0,0,40.145
Liberia,4,0,0,0
Libya,3,0,0,63.889
Liechtenstein,4,0,0,0
Lithuania,4,0,0,7.714
Luxembourg,0,60.705,4.793,108.63
Madagascar,4,0,0,4.514
Malawi,4,0,0,8.364
Malaysia,4,0,0,0.463
Maldives,2,0,0,236.799
Mali,4,0,0,0.741
Malta,0,0,0,124.564
Marshall Islands,4,0,0,0
Mauritania,4,0,0,6.667
Mauritius,4,0,0,0
Mexico,3,0,0,57.169
Moldova,0,0,0,96.679
Monaco,3,0,0,76.445
Mongolia,4,0,0,0
Montenegro,3,0,0,70.057
Morocco,1,0,0,33.622
Mozambique,4,0,0,2.528
Myanmar,4,0,0,0.147
Namibia,3,0,0,54.311
Nepal,1,0,0,18.018
Netherlands,1,0,2.451,40.152
New Zealand,4,0,0,2.696
Nicaragua,4,0,0,0
Niger,4,0,0,0
Nigeria,4,0,0,1.809
North Macedonia,3,0,0,67.198
Norway,4,2.214,0,12.543
Oman,1,0,0,45.431
Pakistan,4,0,0,3.409
Palestine,3,0,0,60.179
Panama,2,0,0,247.754
Papua New Guinea,4,0,0,-1.788
Paraguay,3,0,0,52.015
Peru,2,0,0,269.169
Philippines,1,0,0,34.468
Poland,1,54.404,0,21.429
Portugal,1,35.109,3.825,31.873
Qatar,0,0,0,119.053
Romania,3,0,24.847,75.581
Russia,1,0,0,34.378
Rwanda,4,0,0,0.849
Saint Kitts and Nevis,4,0,0,0
Saint Lucia,4,0,0,0
Saint Vincent and the Grenadines,4,0,0,0
Samoa,4,0,0,0
San Marino,4,0,0,0
Sao Tome and Principe,4,0,0,4.563
Saudi Arabia,1,0,0,42.569
Senegal,4,0,0,9.138
Serbia,1,0,0,36.299
Seychelles,4,0,0,0
Sierra Leone,4,0,0,0.376
Singapore,4,0,0,17.435
Slovakia,4,6.044,0,8.975
Slovenia,4,9.139,1.443,13.949
Solomon Islands,4,0,0,0
Somalia,4,0,0,0
South Africa,3,0,0,66.533
South Korea,4,0,0,2.009
South Sudan,4,0,0,0.089
Spain,0,0,0,161.481
Sri Lanka,4,0,0,0.047
Sudan,4,0,0,1.87
Suriname,2,0,0,184.101
Sweden,1,0,0,35.844
Switzerland,1,0,0,27.038
Syria,4,0,0,6
Taiwan,4,0,0,0
Tajikistan,4,0,0,3.984
Tanzania,4,0,0,0
Thailand,4,0,0,0.043
Timor,4,0,0,0
Togo,4,0,0,1.449
