country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,0,0,0,0.077
Albania,1,0,1.39,29.189
Algeria,0,0,0.182,8.62
Andorra,0,0,0,0
Angola,0,0,0.03,2.434
Antigua and Barbuda,0,0,0,0
Argentina,4,0.408,1.814,204.223
Armenia,3,0,1.012,59.057
Australia,0,0,0.431,4.824
Austria,3,1.421,0,43.858
Azerbaijan,1,0,0.197,18.542
Bahamas,4,0,0,198.348
Bahrain,4,5.672,0,163.377
Bangladesh,1,0.071,0.194,12.94
Barbados,1,0,0,13.919
Belarus,1,0,0.423,18.732
Belgium,3,1.644,0.431,55.826
Belize,4,0,2.515,236.406
Benin,0,0,0,0
Bhutan,0,0,0,0
Bolivia,2,0.224,7.881,80.956
Bosnia and Herzegovina,2,0,0.914,102.414
Botswana,0,0,0,0
Brazil,4,0,3.566,194.534
Brunei,0,0,0,0
Bulgaria,1,0.912,0.288,14.248
Burkina Faso,0,0,0,0
Burundi,0,0,0,1.009
Cambodia,0,0,0,0
Cameroon,0,0,0,0
Canada,0,1.243,0.159,7.869
Cape Verde,3,0.942,1.799,59.354
Central African Republic,0,0,0,0
Chad,0,0,0,0
Chile,2,1.686,2.563,106.559
China,0,0,0.002,0.019
Colombia,4,0.491,5.837,184.581
Comoros,0,0,0,1.15
Congo,0,0,0,0
Costa Rica,4,0.517,2.159,238.314
Cote d'Ivoire,0,0.034,0,3.639
Croatia,2,0.832,0.731,76
Cuba,0,0.405,0.177,5.209
Cyprus,0,3.246,0,2.283
Czechia,1,0.614,0.187,29.601
Democratic Republic of Congo,0,0.004,0.033,0.145
Denmark,1,4.348,0,13.639
Djibouti,0,0,0,2.024
Dominica,0,0,0,0
Dominican Republic,1,0.308,2.305,31.527
Ecuador,3,0.127,1.87,43.36
Egypt,0,0,0.137,2.072
El Salvador,1,0.371,0.925,18.809
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,0.282
Estonia,1,0.611,0,15.077
Eswatini,3,0,0,42.235
Ethiopia,1,0.167,0.104,13.169
Fiji,0,0.023,0,0
Finland,0,2.739,0,1.263
France,0,1.3,0,0
Gabon,0,0,0,0
Gambia,3,0,0,40.552
Georgia,0,0,0,1.755
Germany,0,0,0.107,8.462
Ghana,0,0,0,5.439
Greece,1,1.318,0.096,16.982
Grenada,0,0,0,0
Guatemala,3,0.068,1.061,42.31
Guinea,0,0,0,0
Guinea-Bissau,0,0,0,0
Guyana,0,0,0,5.085
Haiti,0,0,0,1.14
Honduras,2,0,1.514,84.304
Hungary,1,0.336,0,16.356
Iceland,1,1.055,0,23.443
India,3,0.673,0.687,57.073
Indonesia,1,0.061,0.336,12.094
International,0,0,0,0
Iran,1,0,1.31,22.68
Iraq,2,0,1.914,95.32
Ireland,1,2.013,0,28.758
Israel,2,1.237,0.578,105.135
Italy,1,1.639,0.017,23.883
Jamaica,3,0.196,0.338,34.446
Japan,0,0.102,0.158,6.752
Jordan,0,0,0,2.352
Kazakhstan,2,0.971,0,75.732
Kenya,0,0.056,0.093,3.05
Kosovo,3,0,4.657,59.5
Kuwait,4,0.871,0.702,151.268
Kyrgyzstan,1,0,0,19.159
Laos,0,0,0,0
Latvia,0,1.095,0,3.181
Lebanon,2,0,1.026,96.99
Lesotho,0,0,0,0
Liberia,0,0,0,1.186
Libya,3,0.326,0.728,47.88
Liechtenstein,1,0,0,26.221
Lithuania,0,1.025,0,10.653
Luxembourg,2,10.622,0,71.888
Madagascar,0,0.023,0.108,3.431
Malawi,0,0.004,0,0.261
Malaysia,0,0.311,0,0.34
Maldives,4,2.089,0,201.649
