country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,0,0,0.206,14
Albania,2,0,0,2.085
Algeria,2,0,0.182,2.714
Andorra,0,0,0,12.942
Angola,2,0,0,0
Antigua and Barbuda,2,0,0,0
Argentina,0,0.094,0.376,12.479
Armenia,4,0,2.7,70.869
Australia,2,0.692,-0.039,0.745
Austria,2,0.365,0,0.222
Azerbaijan,0,0,0.493,16.569
Bahamas,2,0,0,0
Bahrain,1,3.735,0,277.976
Bangladesh,0,0.069,0.134,14.458
Barbados,2,0,0,0
Belarus,3,1.3,0.529,89.636
Belgium,0,0.469,1.639,11.735
Belize,2,0,0,0
Benin,2,0,0,0.907
Bhutan,2,0,0,0
Bolivia,4,0.093,2.57,47.031
Bosnia and Herzegovina,2,0,0.305,4.267
Botswana,2,0,0,1.276
Brazil,4,0,2.931,54.564
Brunei,2,0,0,0
Bulgaria,2,0.05,0,0.864
Burkina Faso,2,0,0,0
Burundi,2,0,0,0
Cambodia,2,0,0,0
Cameroon,0,0,0.301,18.572
Canada,0,0.797,0.795,21.435
Cape Verde,4,0.252,0,41.368
Central African Republic,0,0,0.414,12.009
Chad,2,0,0.061,0.731
Chile,1,0.884,3.086,286.145
China,2,0,0,0.006
Colombia,0,0.183,0.59,21.815
Comoros,2,0,0,0
Congo,2,0,0,0
Costa Rica,2,0.052,0,5.497
Cote d'Ivoire,2,0.023,0,4.473
Croatia,2,0.071,0,0
Cuba,2,0.119,0,3.355
Cyprus,2,1.717,0,5.708
Czechia,2,0.534,0.093,3.175
Democratic Republic of Congo,2,0,0,1.396
Denmark,2,1.506,0.345,5.179
Djibouti,1,0,0,217.611
Dominica,2,0,0,0
Dominican Republic,0,0.11,0,26.457
Ecuador,2,0.138,0,0
Egypt,0,0,0.45,13.671
El Salvador,0,0.375,0,10.021
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,2,0.98,0,0.754
Eswatini,2,0,0.862,6.896
Ethiopia,2,0.025,0.009,0.739
Fiji,2,0,0,0
Finland,2,0.304,-0.361,4.693
France,2,0.153,0.475,5.194
Gabon,2,0,0,0
Gambia,2,0,0,0
Georgia,2,0,0,2.757
Germany,2,0,0.179,2.196
Ghana,2,0.011,0,0
Greece,2,0.183,0.384,0.096
Grenada,2,0,0,0
Guatemala,0,0.043,0.447,13.899
Guinea,0,0,0,10.508
Guinea-Bissau,4,0,0,42.175
Guyana,2,0,0,0
Haiti,0,0,0.088,8.945
Honduras,0,0,0.505,16.154
Hungary,2,0.205,0.104,1.656
Iceland,2,0.053,0,0
India,2,0.073,0.145,5.624
Indonesia,2,0.031,0.102,1.707
International,2,0,0,0
Iran,4,0.238,0.964,35.467
Iraq,0,0.261,0.249,10.666
Ireland,0,0.463,-0.405,14.581
Israel,0,0.942,0.347,11.553
Italy,2,0.519,0.992,3.308
Jamaica,2,0.166,0,0.675
Japan,2,0.03,0.008,0.285
Jordan,2,0,0,0.686
Kazakhstan,0,0.825,0.053,23.966
Kenya,2,0.028,0.093,1.097
Kosovo,2,0,0,6.726
Kuwait,3,0.858,1.873,168.362
Kyrgyzstan,0,0,0,10.576
Laos,2,0,0,0
Latvia,2,0.346,0,0
Lebanon,2,0,0,1.905
Lesotho,2,0,0,0
Liberia,2,0,0,1.582
Libya,2,0.096,0,1.746
Liechtenstein,2,0,0,0
Lithuania,2,1.361,0,1.102
Luxembourg,2,0.676,0,1.598
Madagascar,2,0,0,1.986
Malawi,2,0.019,0,2.718
Malaysia,2,0.233,0,1.174
Maldives,3,1.774,1.85,103.6
Mali,2,0,0.049,2.469
Malta,2,2.299,0,2.265
Marshall Islands,2,0,0,0
Mauritania,0,0,0,12.474
Mauritius,2,0,0,0
Mexico,0,0.082,1.838,21.492
Moldova,0,0,2.479,27.021
Monaco,2,0,0,0
Mongolia,2,0,0,1.83
Montenegro,2,0,0,0
Morocco,2,0.336,0,0.704
Mozambique,2,0.003,0,0
Myanmar,2,0.022,0,0.074
Namibia,2,0.114,0,0.394
Nepal,2,0.079,0,8.203
Netherlands,2,0,0.35,6.069
New Zealand,2,0.139,0,0
Nicaragua,2,0,0,0
Niger,2,0,0.041,0
Nigeria,2,0,0.058,2.018
North Macedonia,4,0.349,3.36,42.719
Norway,2,0.137,0,1.107
Oman,3,0,0.196,153.918
Pakistan,0,0.064,0.353,17.828
Palestine,2,0,0,0.196
Panama,3,0.215,1.854,86.679
Papua New Guinea,2,0,0,0
Paraguay,2,0.116,0,1.262
Peru,3,0.143,3.882,168.72
Philippines,2,0.068,0.027,5.037
Poland,0,0.373,0.264,10.014
Portugal,0,1.141,1.373,19.614
Qatar,1,1.336,0.694,528.625
Romania,2,0.211,0.52,7.329
Russia,4,1.566,1.069,58.143
Rwanda,2,0.084,0,0.54
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,2,0,0,0
Sao Tome and Principe,2,0,0,4.563
Saudi Arabia,4,0.441,0.632,54.03
Senegal,2,0.109,0,5.614
Serbia,2,0.34,0.147,2.645
Seychelles,2,0,0,0
Sierra Leone,2,0,0,0.501
Singapore,4,0,0.171,69.74
Slovakia,2,1.176,0,0.183
Slovenia,2,0.317,0.481,0
Solomon Islands,2,0,0,0
Somalia,2,0,0.063,2.957
South Africa,0,0.297,0.371,28.225
South Korea,2,0.191,0.02,0.741
South Sudan,2,0,0,0
Spain,2,0,0,3.401
Sri Lanka,2,0.05,0.047,0.467
Sudan,2,0,0.274,3.352
Suriname,4,0,0,35.797
Sweden,4,0,3.664,64.163
Switzerland,2,0.206,0,1.04
Syria,2,0,0,0.057
Taiwan,2,0.008,0,0.042
Tajikistan,2,0,0,8.702
Tanzania,2,0,0,0
Thailand,2,0.116,0,0.014
Timor,2,0,0,0
Togo,2,0.051,0,0.121
Trinidad and Tobago,2,0.004,0,0
Tunisia,2,0.032,0,0.592
Turkey,0,0.374,0.273,9.806
Uganda,2,0,0,0.874
Ukraine,0,0,0.366,20.35
United Arab Emirates,4,4.222,0.202,64.204
United Kingdom,0,0.954,1.267,21.271
United States,4,1.328,2.347,51.142
Uruguay,2,0,0.288,0.576
Uzbekistan,2,0,0,2.36
Vanuatu,2,0,0,0
Vatican,2,0,0,0
Venezuela,2,0,0.106,5.345
Vietnam,2,0,0,0
Yemen,2,0,0.134,1.039
Zambia,2,0,0,1.741
Zimbabwe,2,0.043,0,1.682
