country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,2,0,0.051,1.978
Albania,3,0,0.695,58.03
Algeria,2,0,0.137,3.329
Andorra,4,0,12.942,1656.636
Angola,2,0,0.122,2.221
Antigua and Barbuda,2,0,0,0
Argentina,0,0.738,11.395,334.08
Armenia,0,0,2.025,207.206
Australia,2,0,0,0.706
Austria,3,2.062,0.444,125.577
Azerbaijan,2,0,0.197,21.205
Bahamas,2,0,0,0
Bahrain,0,0,4.114,257.407
Bangladesh,2,0.068,0.103,7.76
Barbados,2,0,0,3.48
Belarus,2,0,0.529,51.75
Belgium,1,4.638,2.157,464.64
Belize,3,0,2.515,135.808
Benin,2,0,0,0
Bhutan,2,0,0,2.592
Bolivia,2,0.108,2.913,22.017
Bosnia and Herzegovina,3,0,3.962,118.568
Botswana,2,0,0,0
Brazil,3,0,3.209,129.112
Brunei,2,0,0,0
Bulgaria,3,0.75,1.007,88.077
Burkina Faso,2,0,0,0.622
Burundi,2,0,0,0
Cambodia,2,0,0,0.12
Cameroon,2,0,0,0
Canada,3,2.325,0.768,76.705
Cape Verde,0,0.944,3.597,165.471
Central African Republic,2,0,0,0
Chad,2,0,0.061,0.731
Chile,3,1.898,2.773,91.702
China,2,0,0,0.016
Colombia,3,0.646,6.191,159.602
Comoros,2,0,0,0
Congo,2,0,0.181,5.255
Costa Rica,0,0.54,2.945,240.474
Cote d'Ivoire,2,0.042,0,2.047
Croatia,3,1.076,0.731,111.32
Cuba,2,0.624,0,2.295
Cyprus,2,3.301,1.142,37.676
Czechia,1,2.59,3.362,804.652
Democratic Republic of Congo,2,0,0,0.145
Denmark,3,6.842,0,83.388
Djibouti,2,0,0,0
Dominica,2,0,0,13.891
Dominican Republic,2,0,0.184,53.927
Ecuador,2,0.214,1.927,45.514
Egypt,2,0,0.117,1.036
El Salvador,2,0.383,0.617,16.805
Equatorial Guinea,2,0,0,0.713
Eritrea,2,0,0,0
Estonia,2,2.295,0.754,36.938
Eswatini,2,0,0,10.343
Ethiopia,2,0.07,0.078,7.524
Fiji,2,0.114,0,0
