country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,2,0,0.051,1.824
Albania,1,0,1.39,59.42
Algeria,2,0,0.182,5.77
Andorra,4,0,25.885,3869.799
Angola,2,0,0.03,3.712
Antigua and Barbuda,2,0,0,0
Argentina,3,0.363,7.036,210.728
Armenia,3,0,2.025,124.864
Australia,2,1.076,0.039,0.98
Austria,3,1.518,0.444,108.7
Azerbaijan,2,0,0,12.033
Bahamas,3,0,2.543,216.149
Bahrain,3,5.34,2.938,196.288
Bangladesh,2,0.08,0.188,8.938
Barbados,2,0,0,0
Belarus,1,0,0.529,49.104
Belgium,0,3.843,1.726,312.521
Belize,1,0,0,95.568
Benin,2,0,0,0
Bhutan,2,0,0,0
Bolivia,2,0.062,1.542,10.366
Bosnia and Herzegovina,1,0,2.438,57.912
Botswana,3,0,0.85,125.87
Brazil,1,0,0.946,39.655
Brunei,2,0,0,0
Bulgaria,1,0.171,3.31,84.479
Burkina Faso,2,0,0.096,1.1
Burundi,2,0,0,0.084
Cambodia,2,0,0,0
Cameroon,2,0,0,0
Canada,2,0.644,0.371,25.833
Cape Verde,3,0.862,0,149.284
Central African Republic,2,0,0,0
Chad,2,0,0,0.244
Chile,1,1.878,3.034,76.427
China,2,0,0,0.013
Colombia,3,0.436,2.968,152.664
Comoros,2,0,0,0
Congo,2,0,0,0
Costa Rica,0,0.468,6.282,350.208
Cote d'Ivoire,2,0.003,0,0.038
Croatia,1,0.599,0.731,44.09
Cuba,2,0.588,0,1.942
Cyprus,1,2.98,0,46.809
Czechia,0,2.059,5.976,402.559
Democratic Republic of Congo,2,0.001,0,0.19
Denmark,1,6.983,0.345,67.159
Djibouti,2,0,0,3.036
Dominica,2,0,0,0
Dominican Republic,1,0,0.553,33.739
Ecuador,2,0.057,1.53,15.984
Egypt,2,0,0.098,1.29
El Salvador,2,0.372,0.617,0
Equatorial Guinea,2,0,0,2.138
Eritrea,2,0,0,0
Estonia,2,2.584,0,13.569
Eswatini,2,0,0,12.067
Ethiopia,2,0.052,0.122,7.315
Fiji,2,0,0,0
Finland,1,2.398,0,38.623
France,0,4.476,1.563,668.924
Gabon,2,0,0,11.232
Gambia,2,0,0.414,1.655
Georgia,3,0,2.005,119.824
Germany,1,0,0.167,78.07
Ghana,2,0.014,0.064,0.805
Greece,2,0.64,0.672,28.207
Grenada,2,0,0,8.887
Guatemala,2,0.245,0.167,6.196
Guinea,2,0,0.076,3.046
Guinea-Bissau,2,0,0.508,2.033
Guyana,1,0,1.271,66.111
Haiti,2,0,0,0
Honduras,1,0,0.909,33.52
Hong Kong,2,0,0,0
Hungary,3,0.883,1.449,121.424
Iceland,3,9.169,0,164.103
India,1,0.721,0.512,40.103
Indonesia,2,0.121,0.333,11.944
International,2,0,0,0
Iran,1,0.337,3.238,50.076
Iraq,1,0.506,1.492,77.245
Ireland,3,2.833,0.203,166.674
Israel,0,5.472,3.466,366.124
Italy,1,1.413,0.645,76.395
Jamaica,1,0.183,2.364,32.082
Japan,2,0.184,0.024,1.992
Jordan,3,0,1.568,112.416
Kazakhstan,2,0.787,0.053,5.752
Kenya,2,0.037,0.205,1.358
Kosovo,1,0,0.517,35.183
Kuwait,3,1.51,1.405,181.943
Kyrgyzstan,1,0,0.766,45.676
Laos,2,0,0,0
Latvia,1,1.15,0,50.366
Lebanon,3,0,1.026,154.715
Lesotho,2,0,0,0
Liberia,2,0,0,1.582
Libya,3,0,1.892,161.396
Liechtenstein,3,0,0,104.885
Lithuania,1,2.22,0,46.285
Luxembourg,2,10.691,1.598,14.378
Madagascar,2,0,0,0.289
Malawi,2,0.008,0,0.157
