country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,0,0,0,1.105
Albania,0,0,0.347,6.255
Algeria,0,0,0.639,3.17
Andorra,2,0,12.942,491.814
Angola,0,0,0,0
Antigua and Barbuda,4,0,0,20.423
Argentina,0,0.028,0.177,1.748
Armenia,4,0,1.012,31.047
Australia,0,0,0.157,9.961
Austria,4,4.033,1.332,46.411
Azerbaijan,0,0,0,4.044
Bahamas,0,0,0,7.629
Bahrain,4,0,0,43.489
Bangladesh,0,0.001,0,0.012
Barbados,4,0,0,41.758
Belarus,0,0,0.212,14.922
Belgium,3,0.525,15.79,119.417
Belize,0,0,0,0
Benin,0,0,0,0
Bhutan,0,0,0,1.296
Bolivia,0,0,0.086,0.685
Bosnia and Herzegovina,4,0,0.914,22.555
Botswana,0,0,0,0
Brazil,0,0,0.395,5.683
Brunei,0,0,0,4.572
Bulgaria,0,0,0,5.037
Burkina Faso,0,0,0,0.287
Burundi,0,0,0,0.084
Cambodia,0,0,0,0.06
Cameroon,0,0,0.038,2.75
Canada,4,0.443,0.795,45.678
Cape Verde,0,0,0,0
Central African Republic,0,0,0,0
Chad,0,0,0,0.061
Chile,4,0.14,0.105,19.512
China,0,0,0.004,0.049
Colombia,0,0.023,0.039,1.887
Comoros,0,0,0,0
Congo,0,0,0.362,0.544
Costa Rica,0,0.026,0,4.122
Cote d'Ivoire,0,0,0,0.152
Croatia,0,0.164,0.244,11.692
Cuba,0,0.071,0,1.854
Cyprus,4,0.688,1.142,41.101
Czechia,4,0.623,0.467,32.683
Democratic Republic of Congo,0,0,0.045,0.279
Denmark,4,0.993,3.28,48.859
Djibouti,0,0,0,7.085
Dominica,0,0,0,0
Dominican Republic,0,0.017,0.277,8.85
Ecuador,4,0.04,1.53,23.522
Egypt,0,0,0.059,0.84
El Salvador,0,0,0.154,1.388
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,1.974
Estonia,4,1.949,4.523,59.553
Eswatini,0,0,0,0
Ethiopia,0,0.001,0,0
Fiji,0,0.027,0,2.231
Finland,0,0.421,0.361,12.995
France,4,0,15.075,33.398
Gabon,0,0,0,1.348
Gambia,0,0,0,0
Georgia,0,0,0,4.262
Germany,3,0,2.232,82.617
Ghana,0,0,0,0.29
Greece,0,0.143,0.288,12.376
Grenada,0,0,0,8.887
Guatemala,0,0.003,0,0.447
Guinea,0,0,0,1.675
Guinea-Bissau,0,0,0,0
Guyana,0,0,2.543,0
Haiti,0,0,0,0
Honduras,0,0,0.404,4.745
Hungary,0,0.123,0.104,6.211
Iceland,2,3.707,5.861,290.11
India,0,0,0.01,0.395
Indonesia,0,0.002,0.048,0.413
International,0,0,0,0
Iran,4,0,1.476,34.229
Iraq,0,0,0.05,1.094
Ireland,3,0.4,2.633,81.413
Israel,3,1.181,1.04,83.068
Italy,3,0.658,12.57,77.206
Jamaica,0,0,0,1.013
Japan,0,0.037,0.024,2.238
Jordan,0,0,0,2.058
Kazakhstan,0,0.126,0,2.929
Kenya,0,0.012,0.037,0.539
Kosovo,0,0,0,6.726
Kuwait,0,0,0,5.854
Kyrgyzstan,0,0,0,0.766
Laos,0,0,0,0
Latvia,0,0.543,0,6.362
Lebanon,0,0,0.293,2.198
Lesotho,0,0,0,0
Liberia,0,0,0,0
Libya,0,0,0.146,0.146
Liechtenstein,3,0,0,183.549
Lithuania,4,0.919,0.367,24.979
