country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,1,0,0,0.283
Albania,1,0,0.695,4.17
Algeria,1,0,0.023,0.958
Andorra,4,0,0,556.526
Angola,1,0,0,0
Antigua and Barbuda,1,0,0,0
Argentina,1,0.008,0.089,1.925
Armenia,0,0,0,13.161
Australia,0,0,0,13.059
Austria,3,0.395,0.999,83.052
Azerbaijan,1,0,0,4.241
Bahamas,1,0,0,2.543
Bahrain,1,0,0,4.702
Bangladesh,1,0,0,0.024
Barbados,0,0,0,20.879
Belarus,1,0,0,0.847
Belgium,3,0.425,5.954,90.512
Belize,1,0,0,0
Benin,1,0,0,0
Bhutan,1,0,0,1.296
Bolivia,1,0,0,1.542
Bosnia and Herzegovina,0,0,0.305,14.021
Botswana,1,0,0,0
Brazil,1,0,0.071,2.032
Brunei,1,0,0,2.286
Bulgaria,1,0,0,4.174
Burkina Faso,1,0,0.096,1.34
Burundi,1,0,0,0
Cambodia,1,0,0,0.179
Cameroon,1,0,0.038,0.603
Canada,0,0.24,0.424,16.957
Cape Verde,1,0,0,1.799
Central African Republic,1,0,0,0
Chad,1,0,0,0
Chile,0,0.386,0.052,15.903
China,1,0,0.003,0.08
Colombia,1,0.005,0,0.943
Comoros,1,0,0,0
Congo,1,0,0,0
Costa Rica,1,0.096,0,6.282
Cote d'Ivoire,1,0,0,0.19
Croatia,0,0.139,0,22.167
Cuba,1,0.029,0,1.148
Cyprus,0,0,2.283,18.267
Czechia,2,0.5,0,33.056
Democratic Republic of Congo,1,0,0,0
Denmark,2,0.364,1.899,30.558
Djibouti,1,0,0,1.012
Dominica,1,0,0,0
Dominican Republic,0,0.039,0.922,8.573
Ecuador,0,0.025,0.113,10.882
Egypt,1,0,0.059,0.401
El Salvador,1,0,0,0
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,0
Estonia,2,0.971,0,27.892
Eswatini,1,0,0,2.586
Ethiopia,1,0,0,0.035
Fiji,1,0.068,0,0
Finland,0,0.362,0.361,14.98
France,2,0,4.581,58.998
Gabon,1,0,0,0
Gambia,1,0,0,0
Georgia,1,0,0,1.003
Germany,3,0,0.895,82.749
Ghana,1,0,0,0.161
Greece,1,0,0.192,7.1
Grenada,1,0,0,0
Guatemala,1,0.007,0,0.167
Guinea,1,0,0,0.305
Guinea-Bissau,1,0,0,0
Guyana,1,0,0,0
Haiti,1,0,0,0
Honduras,1,0,0,1.615
Hungary,1,0.131,0,4.037
Iceland,4,2.995,0,257.875
India,1,0,0,0.116
Indonesia,1,0,0.033,0.559
International,1,0,0,0
Iran,2,0,1.714,34.836
Iraq,1,0,0.099,1.889
Ireland,2,0.596,0.608,61.161
Israel,2,0.664,0.231,50.026
Italy,3,0.546,15.2,97.731
Jamaica,1,0,0,0
Japan,1,0.011,0.047,0.901
Jordan,1,0,0.098,2.254
Kazakhstan,1,0.09,0,2.077
Kenya,1,0,0,0
Kosovo,0,0,0,7.761
Kuwait,1,0,0,3.981
Kyrgyzstan,1,0,0,2.146
Laos,1,0,0,0
Latvia,0,0.577,0,19.086
Lebanon,1,0,0.293,3.37
Lesotho,1,0,0,0
Liberia,1,0,0,0
Libya,1,0.001,0,0
Liechtenstein,1,0,0,0
Lithuania,0,0.426,0.367,21.673
Luxembourg,4,1.727,9.585,242.821
Madagascar,1,0,0,0.108
Malawi,1,0,0,0
Malaysia,1,0.222,0.093,4.017
Maldives,1,0.044,0,5.55
Mali,1,0,0,0.346
Malta,0,1.173,0,11.324
