country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,4,0,0.154,0.95
Albania,0,0,2.085,47.258
Algeria,1,0,0.205,10.65
Andorra,4,0,0,0
Angola,4,0,0.152,3.043
Antigua and Barbuda,4,0,0,0
Argentina,2,0.226,1.836,103.727
Armenia,0,0,2.025,75.931
Australia,1,3.655,0.706,12.275
Austria,1,0.736,0,12.658
Azerbaijan,4,0,0.197,8.581
Bahamas,0,0,2.543,50.858
Bahrain,3,4.014,0.588,224.497
Bangladesh,1,0.065,0.206,15.101
Barbados,1,0,0,13.919
Belarus,1,0,0.212,11.853
Belgium,0,0.859,0.173,64.799
Belize,1,0,0,17.605
Benin,4,0,0,0
Bhutan,4,0,0,2.592
Bolivia,2,0.186,4.54,80.87
Bosnia and Herzegovina,4,0,0,0
Botswana,4,0,0,0
Brazil,2,0,2.691,108.252
Brunei,4,0,0,0
Bulgaria,4,0.52,0.288,7.628
Burkina Faso,4,0,0,0
Burundi,4,0,0,0.252
Cambodia,4,0,0,0.179
Cameroon,4,0,0,0
Canada,4,1.16,0.106,5.803
Cape Verde,0,0.3,0,41.368
Central African Republic,4,0,0.207,0
Chad,4,0,0,0.122
Chile,2,1.489,3.453,106.35
China,4,0,0.003,0.084
Colombia,3,0.624,5.935,208.538
Comoros,4,0,0,0
Congo,4,0,0,0
Costa Rica,2,0.276,1.374,95.012
Cote d'Ivoire,4,0.08,0.038,3.601
Croatia,1,0.177,0,14.859
Cuba,4,0.377,0,5.739
Cyprus,1,3.333,0,10.275
Czechia,1,0.273,0.093,11.019
Democratic Republic of Congo,4,0.003,0.067,0.201
Denmark,4,3.615,0,1.381
Djibouti,4,0,0,6.073
Dominica,4,0,0,0
Dominican Republic,2,0.318,1.844,87.943
Ecuador,0,0.132,0.34,50.275
Egypt,4,0,0.166,1.739
El Salvador,0,0.379,2.004,68.607
Equatorial Guinea,4,0,0,0
Eritrea,4,0,0,0
Estonia,4,0.985,0,3.769
Eswatini,2,0,1.724,93.09
Ethiopia,4,0.079,0.148,4.915
Fiji,4,0.008,0,0
Finland,4,1.072,0,2.888
France,4,0.262,0,0.444
Gabon,4,0,0,0
Gambia,0,0,1.655,60
Georgia,4,0,0,2.256
Germany,4,0,0.012,4.595
Ghana,1,0.043,0.29,15.126
Greece,1,1.027,0.096,19.38
Grenada,4,0,0,0
Guatemala,1,0.046,0.781,23.22
Guinea,4,0,0,4.188
Guinea-Bissau,4,0,0,0
Guyana,1,0,0,17.799
Haiti,4,0,0.088,2.017
Honduras,0,0,1.918,48.563
Hungary,4,0.242,0,4.451
Iceland,4,0.68,0,8.791
India,0,0.521,0.73,44.974
Indonesia,4,0.033,0.238,6.921
International,4,0,0,0
Iran,1,0.292,1.941,24.05
Iraq,0,0.448,2.039,67.773
Ireland,1,0.832,0,13.771
Israel,2,1.405,0.809,106.752
Italy,4,0.622,0.033,7.658
Jamaica,4,0.134,0.338,6.754
Japan,1,0.105,0.04,11.386
Jordan,4,0,0,0.588
Kazakhstan,2,0.81,0,100.284
Kenya,1,0.082,0.037,11.14
Kosovo,2,0,6.209,97.27
Kuwait,2,0.755,0.937,120.359
Kyrgyzstan,0,0,1.379,53.34
Laos,4,0,0,0
Latvia,4,0.847,0,1.06
Lebanon,0,0,0,43.074
Lesotho,4,0,0,0
Liberia,4,0,0,0.593
Libya,1,0.168,0.873,31.872
Liechtenstein,4,0,0,0
Lithuania,4,0.525,0,7.714
Luxembourg,0,0.546,0,57.51
Madagascar,4,0.027,0.253,5.922
Malawi,4,0.017,0.157,1.777
Malaysia,4,0.298,0,0.402
Maldives,3,1.406,0,264.549
Mali,4,0,0,0.099
Malta,2,3.662,0,122.3
Marshall Islands,4,0,0,0
Mauritania,4,0.033,0,2.796
Mauritius,4,0,0,0
Mexico,0,0.034,2.265,33.94
Moldova,0,0,0.992,53.793
Monaco,0,0,0,50.963
Mongolia,4,0,0,0
Montenegro,0,0,3.184,47.766
Morocco,1,0.605,0.488,33.324
Mozambique,4,0.041,0,0.896
Myanmar,4,0.018,0,0.018
Namibia,0,0,1.181,57.853
Nepal,1,0.292,0.069,13.042
Netherlands,0,0,0,37.526
New Zealand,4,0.485,0,0
Nicaragua,4,0,0,0
Niger,4,0,0,0.041
Nigeria,4,0.014,0.015,2.12
North Macedonia,0,0.57,1.92,40.799
Norway,4,0.584,0,7.194
Oman,0,0,0.783,43.669
Pakistan,4,0.106,0.063,2.87
Palestine,0,0,0.196,54.887
Panama,3,0.663,6.953,194.912
Papua New Guinea,4,0,0,2.906
Paraguay,1,0.156,0.421,28.321
Peru,3,0.096,12.829,429.124
Philippines,1,0.263,0.557,27.633
Poland,1,0.551,0.185,16.488
Portugal,1,0.822,0.588,12.847
Qatar,2,1.227,0.694,103.087
Romania,0,0.726,2.131,59.519
