country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,1,0,0.103,0
Albania,2,0,1.39,0
Algeria,1,0,0.182,0
Andorra,0,0,0,0
Angola,1,0,0.122,0
Antigua and Barbuda,1,0,0,0
Argentina,3,0,9.957,0
Armenia,2,0,2.362,0
Australia,1,0,0.039,0
Austria,2,42.969,0.555,11.214
Azerbaijan,1,0,0.197,0
Bahamas,2,0,0,0
Bahrain,3,0,0.588,0
Bangladesh,1,0,0.164,0
Barbados,1,0,0,0
Belarus,2,0,1.164,0
Belgium,3,80.848,1.208,16.825
Belize,3,0,2.515,0
Benin,1,0,0,0
Bhutan,1,0,0,0
Bolivia,1,0,2.399,0
Bosnia and Herzegovina,1,0,2.743,0
Botswana,1,0,0,0
Brazil,2,0,1.52,0
Brunei,1,0,0,0
Bulgaria,2,133.843,1.439,8.491
Burkina Faso,1,0,0,0
Burundi,1,0,0,0
Cambodia,1,0,0,0
Cameroon,1,0,0,0
Canada,2,0,0.715,0
Cape Verde,3,0,5.396,0
Central African Republic,1,0,0,0
Chad,1,0,0,0
Chile,2,0,3.034,0
China,1,0,0,0
Colombia,3,0,2.594,0
Comoros,1,0,0,0
Congo,1,0,0,0
Costa Rica,3,0,7.263,0
Cote d'Ivoire,1,0,0,0
Croatia,2,79.41,0.487,0
Cuba,1,0,0.088,0
Cyprus,1,0,0,0
Czechia,3,129.517,2.895,30.442
Democratic Republic of Congo,1,0,0,0
Denmark,2,20.718,0.173,2.935
Djibouti,1,0,0,0
Dominica,1,0,0,0
Dominican Republic,2,0,0.922,0
Ecuador,1,0,1.927,0
Egypt,1,0,0.088,0
El Salvador,1,0,0.308,0
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,0
Estonia,1,30.154,0,3.769
Eswatini,1,0,0.862,0
Ethiopia,1,0,0.07,0
Fiji,1,0,0,0
Finland,1,5.053,0.18,1.444
France,0,111.469,2.237,21.586
Gabon,1,0,0,0
Gambia,1,0,0,0
Georgia,3,0,1.003,0
Germany,1,0,0.251,0
Ghana,1,0,0,0
Greece,1,0,0.768,0
Grenada,1,0,0,0
Guatemala,1,0,0.502,0
Guinea,1,0,0.076,0
Guinea-Bissau,1,0,0.508,0
Guyana,2,0,3.814,0
Haiti,1,0,0,0
Honduras,2,0,1.111,0
Hong Kong,1,0,0,0
Hungary,2,67.182,1.139,0
Iceland,3,43.956,0,0
India,2,0,0.641,0
Indonesia,1,0,0.373,0
International,1,0,0,0
Iran,2,0,2.798,0
Iraq,2,0,1.616,0
Ireland,2,30.378,0,4.658
Israel,0,0,3.119,0
Italy,2,63.015,0.265,5.342
Jamaica,2,0,0,0
Japan,1,0,0.032,0
Jordan,3,0,0.882,0
Kazakhstan,1,0,0.107,0
Kenya,1,0,0.074,0
Kosovo,1,0,1.552,0
Kuwait,3,0,0.937,0
Kyrgyzstan,1,0,0,0
Laos,1,0,0,0
Latvia,1,14.845,0.53,0
Lebanon,3,0,1.172,0
Lesotho,1,0,0,0
Liberia,1,0,0,0
Libya,2,0,0.582,0
Liechtenstein,1,0,0,0
Lithuania,1,0,0,0
Luxembourg,3,35.145,3.195,1.598
Madagascar,1,0,0.036,0
Malawi,1,0,0.052,0
Malaysia,1,0,0,0
Maldives,2,0,0,0
Mali,1,0,0,0
Malta,2,0,0,0
Marshall Islands,1,0,0,0
Mauritania,1,0,0,0
Mauritius,1,0,0,0
Mexico,3,0,21.631,0
Moldova,2,0,2.231,0
Monaco,1,0,0,0
Mongolia,1,0,0,0
Montenegro,3,0,4.777,0
Morocco,1,0,1.057,0
Mozambique,1,0,0,0
Myanmar,1,0,0.588,0
Namibia,1,0,0.787,0
Nepal,2,0,0.652,0
Netherlands,3,0,0.058,12.839
New Zealand,1,0,0,0
Nicaragua,1,0,0,0
Niger,1,0,0,0
Nigeria,1,0,0,0
North Macedonia,2,0,1.92,0
Norway,1,4.611,0,0
Oman,2,0,1.567,0
Pakistan,1,0,0.045,0
Palestine,2,0,1.764,0
Panama,3,0,1.622,0
Papua New Guinea,1,0,0,0
Paraguay,2,0,2.524,0
Peru,3,0,4.034,0
Philippines,1,0,0.584,0
Poland,2,83.442,0.766,0
Portugal,2,68.748,1.275,10.396
Qatar,2,0,0,0
Romania,2,0,2.339,30.773
Russia,2,0,0.788,0
