country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,2,0,0.026,0
Albania,2,0,1.737,0
Algeria,2,0,0.205,0
Andorra,2,0,0,0
Angola,2,0,0.091,0
Antigua and Barbuda,2,0,0,0
Argentina,1,0,8.541,0
Armenia,1,0,2.025,0
Australia,2,0,0.196,0
Austria,3,55.96,0.666,11.88
Azerbaijan,2,0,0.296,0
Bahamas,2,0,0,0
Bahrain,3,0,2.938,0
Bangladesh,2,0,0.134,0
Barbados,2,0,0,0
Belarus,2,0,0.529,0
Belgium,0,139.867,2.847,24.246
Belize,2,0,5.03,0
Benin,2,0,0,0
Bhutan,2,0,0,0
Bolivia,2,0,2.142,0
Bosnia and Herzegovina,3,0,3.353,0
Botswana,2,0,0,0
Brazil,2,0,1.454,0
Brunei,2,0,0,0
Bulgaria,1,188.1,1.151,9.211
Burkina Faso,2,0,0,0
Burundi,2,0,0,0
Cambodia,2,0,0,0
Cameroon,2,0,0,0
Canada,3,0,0.715,0
Cape Verde,3,0,3.597,0
Central African Republic,2,0,0,0
Chad,2,0,0,0
Chile,3,0,1.046,0
China,2,0,0,0
Colombia,3,0,3.066,0
Comoros,2,0,0,0
Congo,2,0,0,0
Costa Rica,3,0,3.141,0
Cote d'Ivoire,2,0,0,0
Croatia,1,103.282,0.731,0
Cuba,2,0,0,0
Cyprus,3,0,0,0
Czechia,0,250.07,5.136,48.371
Democratic Republic of Congo,2,0,0,0
Denmark,2,17.783,0.518,3.28
Djibouti,2,0,0,0
Dominica,2,0,0,0
Dominican Republic,2,0,0.369,0
Ecuador,2,0,0.964,0
Egypt,2,0,0.088,0
El Salvador,2,0,0.771,0
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,2,25.631,0,2.262
Eswatini,2,0,0.862,0
Ethiopia,2,0,0.035,0
Fiji,2,0,0,0
Finland,2,0,0,0
France,1,136.778,4.274,25.018
Gabon,2,0,0,0
Gambia,2,0,0,0
Georgia,3,0,2.256,0
Germany,2,0,0.501,0
Ghana,2,0,0.064,0
Greece,2,0,0.576,0
Grenada,2,0,0,0
Guatemala,2,0,1.284,0
Guinea,2,0,0,0
Guinea-Bissau,2,0,0,0
Guyana,2,0,2.543,0
Haiti,2,0,0,0
Honduras,2,0,0.707,0
Hong Kong,2,0,0,0
Hungary,1,157.241,2.898,0
Iceland,1,70.33,0,0
India,2,0,0.529,0
Indonesia,2,0,0.336,0
International,2,0,0,0
Iran,2,0,3.024,0
Iraq,3,0,1.442,0
Ireland,1,48.605,0.608,6.278
Israel,1,0,4.39,0
Italy,1,92.455,0.678,8.501
Jamaica,2,0,0,0
Japan,2,0,0.032,0
Jordan,3,0,1.764,0
Kazakhstan,2,0,0.107,0
Kenya,2,0,0.186,0
Kosovo,2,0,0.517,0
Kuwait,3,0,1.873,0
Kyrgyzstan,2,0,0.307,0
Laos,2,0,0,0
Latvia,2,37.112,0.53,0
Lebanon,3,0,1.905,0
Lesotho,2,0,0,0
Liberia,2,0,0,0
Libya,3,0,1.746,0
Liechtenstein,0,0,0,0
Lithuania,2,54.733,1.102,0
Luxembourg,1,73.485,0,4.793
Madagascar,2,0,0,0
