country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,2,0,0,0
Albania,0,0,1.737,0
Algeria,2,0,0.228,0
Andorra,2,0,0,0
Angola,2,0,0,0
Antigua and Barbuda,2,0,0,0
Argentina,3,0,2.301,0
Armenia,0,0,1.687,0
Australia,2,0,1.608,0
Austria,0,12.214,0,3.331
Azerbaijan,2,0,0.197,0
Bahamas,1,0,0,0
Bahrain,1,0,0,0
Bangladesh,2,0,0.255,0
Barbados,2,0,0,0
Belarus,2,0,0.529,0
Belgium,0,20.104,0.259,6.126
Belize,1,0,0,0
Benin,2,0,0,0
Bhutan,0,0,0,0
Bolivia,0,0,2.399,0
Bosnia and Herzegovina,1,0,1.219,0
Botswana,0,0,1.276,0
Brazil,1,0,2.663,0
Brunei,2,0,0,0
Bulgaria,0,104.484,1.151,9.067
Burkina Faso,2,0,0,0
Burundi,2,0,0,0
Cambodia,2,0,0,0
Cameroon,2,0,0,0
Canada,2,0,0.079,0
Cape Verde,3,0,1.799,0
Central African Republic,2,0,0,0
Chad,2,0,0,0
Chile,1,0,3.296,0
China,2,0,0.001,0
Colombia,3,0,5.896,0
Comoros,2,0,0,0
Congo,2,0,0,0
Costa Rica,2,0,0,0
Cote d'Ivoire,2,0,0,0
Croatia,0,55.782,0.244,0
Cuba,2,0,0,0
Cyprus,2,0,0,0
Czechia,0,14.287,0.187,3.268
Democratic Republic of Congo,2,0,0,0
Denmark,0,3.626,0,0.691
Djibouti,2,0,0,0
Dominica,2,0,0,0
Dominican Republic,0,0,0.737,0
Ecuador,0,0,1.02,0
Egypt,2,0,0.225,0
El Salvador,2,0,0.771,0
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,2,6.785,0,0
Eswatini,0,0,0,0
Ethiopia,2,0,0.2,0
Fiji,2,0,0,0
Finland,2,0,0,0
France,3,69.201,0.153,6.067
Gabon,2,0,0,0
Gambia,0,0,0,0
Georgia,2,0,0,0
Germany,2,0,0.012,0
Ghana,2,0,0.193,0
Greece,2,0,0.192,0
Grenada,2,0,0,0
Guatemala,2,0,0.67,0
Guinea,2,0,0,0
Guinea-Bissau,2,0,0,0
Guyana,1,0,1.271,0
Haiti,2,0,0,0
Honduras,0,0,1.615,0
Hungary,0,9.316,0,0
Iceland,2,0,0,0
India,0,0,0.704,0
Indonesia,2,0,0.3,0
International,2,0,0,0
Iran,0,0,1.226,0
Iraq,1,0,1.691,0
Ireland,2,6.683,0,1.013
Israel,1,0,1.617,0
Italy,0,22.113,0.066,1.422
Jamaica,1,0,0.338,0
Japan,2,0,0.111,0
Jordan,2,0,0,0
Kazakhstan,0,0,0,0
Kenya,2,0,0.037,0
Kosovo,1,0,4.139,0
Kuwait,1,0,0.468,0
Kyrgyzstan,2,0,0.153,0
Laos,2,0,0,0
Latvia,2,2.121,0,0
Lebanon,1,0,0.733,0
Lesotho,2,0,0,0
Liberia,2,0,0,0
Libya,1,0,0.146,0
Liechtenstein,2,0,0,0
Lithuania,2,0,0,0
Luxembourg,2,43.133,0,3.195
Madagascar,2,0,0.036,0
Malawi,2,0,0,0
Malaysia,2,0,0.031,0
Maldives,3,0,0,0
Mali,2,0,0,0
Malta,0,0,4.53,0
Marshall Islands,2,0,0,0
Mauritania,2,0,0.215,0
Mauritius,2,0,0,0
Mexico,0,0,2.629,0
Moldova,1,0,0.496,0
Monaco,2,0,0,0
Mongolia,2,0,0,0
Montenegro,1,0,7.961,0
Morocco,0,0,0.894,0
Mozambique,2,0,0.032,0
Myanmar,2,0,0,0
Namibia,1,0,1.181,0
Nepal,0,0,0.48,0
Netherlands,0,0,0,2.86
New Zealand,2,0,0,0
Nicaragua,2,0,0,0
Niger,2,0,0,0
Nigeria,2,0,0.01,0
North Macedonia,2,0,1.92,0
Norway,2,0,0,0
Oman,1,0,5.287,0
Pakistan,2,0,0.018,0
Palestine,1,0,0.98,0
Panama,3,0,2.781,0
Papua New Guinea,2,0,0,0
Paraguay,1,0,1.963,0
Peru,3,0,4.125,0
Philippines,0,0,0.922,0
Poland,0,59.239,0.026,0
Portugal,0,33.442,0.098,4.021
Qatar,0,0,0.347,0
Romania,0,0,2.027,25.575
Russia,0,0,0.466,0
Rwanda,2,0,0,0
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,2,0,0,0
Sao Tome and Principe,2,0,0,0
Saudi Arabia,0,0,0.862,0
Senegal,2,0,0.119,0
Serbia,2,0,0.147,0
Seychelles,2,0,0,0
Sierra Leone,2,0,0,0
Singapore,2,0,0,0
Slovakia,2,8.609,0,0
Slovenia,0,11.544,0,1.443
Solomon Islands,2,0,0,0
Somalia,2,0,0.063,0
South Africa,0,0,0.792,0
South Korea,2,0,0.02,0
South Sudan,2,0,0,0
Spain,2,0,0,0
Sri Lanka,2,0,0,0
Sudan,2,0,0,0
Suriname,1,0,0,0
Sweden,2,0,0,0
Switzerland,0,0,0,0
Syria,2,0,0.171,0
Taiwan,2,0,0,0
Tajikistan,2,0,0,0
Tanzania,2,0,0,0
Thailand,2,0,0,0
Timor,2,0,0,0
Togo,2,0,0,0
Trinidad and Tobago,0,0,1.429,0
Tunisia,2,0,0,0
Turkey,2,0,0.498,0
Uganda,2,0,0.022,0
Ukraine,0,0,0.8,0
United Arab Emirates,0,0,0.303,0
United Kingdom,0,11.799,0.015,1.002
United States,1,108.159,1.323,21.958
Uruguay,2,0,0,0
Uzbekistan,2,0,0.179,0
Vanuatu,2,0,0,0
Vatican,2,0,0,0
Venezuela,0,0,0.211,0
Vietnam,2,0,0,0
Yemen,2,0,0.034,0
Zambia,2,0,0.163,0
Zimbabwe,2,0,0,0
