country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,4,0.848,0,0
Albania,2,7.992,1.21,0
Algeria,2,0.867,1.63,0
Andorra,6,310.619,0.99,0
Angola,0,0,0,0
Antigua and Barbuda,5,0,0,0
Argentina,2,0,1.73,0
Armenia,5,5.4,1.39,0
Australia,4,12.549,1.95,0
Austria,2,33.865,1.81,0
Azerbaijan,4,0.592,0,0
Bahamas,5,0,0,0
Bahrain,2,15.868,1.31,0
Bangladesh,2,0,0,0
Barbados,4,0,0,0
Belarus,5,0.529,0,0
Belgium,2,57.638,2.07,52.806
Belize,4,2.515,0,0
Benin,0,0,0,0
Bhutan,0,0,0,0
Bolivia,2,0.257,0,0
Bosnia and Herzegovina,2,3.048,1.17,0
Botswana,4,0,0,0
Brazil,2,1.444,2.18,0
Brunei,4,11.429,0.25,0
Bulgaria,2,3.454,1.16,0
Burkina Faso,2,1.531,0.96,0
Burundi,5,0,0,0
Cambodia,4,0.299,0,0
Cameroon,4,0.339,0,0
Canada,2,12.214,2.32,0
Cape Verde,4,1.799,0,0
Central African Republic,5,0,0,0
Chad,0,0,0,0
Chile,2,11.509,2.14,0
China,2,0.049,0.87,0
Colombia,2,1.808,1.82,0
Comoros,5,0,0,0
Congo,0,0,0,0
Costa Rica,2,4.711,1.08,0
Cote d'Ivoire,2,0.265,0,0
Croatia,2,14.615,1.85,0
Cuba,4,0.795,0,0
Cyprus,2,9.133,1.12,0
Czechia,2,24.279,1.86,3.362
Democratic Republic of Congo,2,0.033,0,0
Denmark,2,24.861,1.36,15.02
Djibouti,2,8.097,0,0
Dominica,5,69.453,0,0
Dominican Republic,2,7.375,2.1,0
Ecuador,2,5.158,2.25,0
Egypt,2,0.528,1.48,0
El Salvador,2,0.617,0,0
Equatorial Guinea,5,0,0,0
Eritrea,4,0.846,0,0
Estonia,4,26.384,1.45,5.277
Eswatini,4,0,0,0
Ethiopia,4,0,0,0
Fiji,2,1.116,0,0
Finland,4,15.882,1.44,3.971
France,2,45.623,1.92,44.965
Gabon,4,0,0,0
Gambia,4,0,0,0
Georgia,2,1.253,0,0
Germany,2,51.764,1.89,0
Ghana,4,1.287,0,0
Greece,2,7.483,1.26,0
Grenada,5,0,0,0
Guatemala,2,0.167,0,0
Guinea,0,0,0,0
Guinea-Bissau,5,1.016,0,0
Guyana,0,0,0,0
Haiti,2,0.088,0,0
Honduras,2,0.606,0,0
Hungary,4,4.037,1.65,0
Iceland,6,260.806,1.45,8.791
India,2,0.088,2.03,0
Indonesia,4,0.38,1.78,0
International,5,0,0,0
Iran,4,26.264,1.78,0
Iraq,2,0.746,1.67,0
Ireland,4,47.592,2.03,0
Israel,3,129.05,1.93,0
Italy,3,86.17,1.31,57.706
Jamaica,2,1.689,0,0
Japan,0,0.767,1.74,0
Jordan,2,1.764,1.08,0
Kazakhstan,2,0.479,0,0
Kenya,4,0.056,0,0
Kosovo,2,1.035,0,0
Kuwait,2,0.937,0.95,0
Kyrgyzstan,2,0.307,0,0
Laos,0,0.137,0,0
Latvia,4,12.724,1.11,0
Lebanon,2,2.198,1.1,0
Lesotho,2,0,0,0
Liberia,2,0,0,0
Libya,2,0,0,0
Liechtenstein,5,0,0,0
Lithuania,2,23.877,1.36,0
Luxembourg,1,373.816,1.81,22.365
Madagascar,2,0.072,0,0
Malawi,4,0,0,0
Malaysia,2,5.314,1.53,0
Maldives,5,0,0,0
Mali,2,0.099,0,0
Malta,5,43.031,0.76,0
Marshall Islands,5,0,0,0
Mauritania,4,0,0,0
Mauritius,2,4.718,0,0
Mexico,4,0.543,1.86,0
Moldova,2,5.949,1.6,0
Monaco,6,203.853,0,0
Mongolia,4,0,0,0
Montenegro,5,7.961,0,0
Morocco,2,1.49,1.82,0
Mozambique,4,0.064,0,0
Myanmar,4,0,0,0
Namibia,4,0,0,0
Nepal,2,0.034,0,0
