country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,6,1.182,0.91,0
Albania,0,52.818,1.06,0
Algeria,5,8.939,0.89,0
Andorra,6,0,1.41,0
Angola,5,1.126,1.12,0
Antigua and Barbuda,3,0,0,0
Argentina,2,118.418,1.12,0
Armenia,4,59.395,0.88,0
Australia,5,4.078,0.64,0
Austria,1,21.207,1.2,2.554
Azerbaijan,5,16.668,1.05,0
Bahamas,4,48.316,0.99,0
Bahrain,2,171.605,1.02,0
Bangladesh,5,11.98,0.93,0
Barbados,1,10.439,0.8,0
Belarus,1,19.366,1.14,0
Belgium,0,40.381,0.99,7.507
Belize,0,45.269,1.17,0
Benin,6,0,0.94,0
Bhutan,5,0,0.74,0
Bolivia,0,61.852,0.9,0
Bosnia and Herzegovina,6,0,1.16,0
Botswana,6,0,0.78,0
Brazil,2,110.186,0.96,0
Brunei,6,0,0,0
Bulgaria,6,22.451,0.93,10.65
Burkina Faso,6,1.1,1,0
Burundi,3,0.084,0.72,0
Cambodia,6,0,0.24,0
Cameroon,6,0,1.01,0
Canada,5,6.809,1.1,0
Cape Verde,2,97.124,1.08,0
Central African Republic,6,0,0.59,0
Chad,5,0.244,0.98,0
Chile,2,102.374,0.97,0
China,5,0.028,0.59,0
Colombia,2,157.931,0.97,0
Comoros,3,0,0.65,0
Congo,5,0,0.58,0
Costa Rica,2,144.48,1.13,0
Cote d'Ivoire,1,3.677,0.94,0
Croatia,4,66.987,1.42,0
Cuba,5,5.739,1,0
Cyprus,6,4.567,0.99,0
Czechia,1,12.419,1.17,2.241
Democratic Republic of Congo,6,0.212,1.05,0
Denmark,6,13.466,1.16,0.345
Djibouti,6,0,0.38,0
Dominica,1,0,0,0
Dominican Republic,0,55.31,0.84,0
Ecuador,0,38.542,0.96,0
Egypt,5,1.007,0.91,0
El Salvador,0,31.143,1.02,0
Equatorial Guinea,3,0,0.41,0
Eritrea,5,0,0.25,0
Estonia,1,5.277,1.34,0
Eswatini,0,31.03,0.88,0
Ethiopia,5,14.248,1.22,0
Fiji,6,0,0,0
Finland,1,2.527,1.2,0
France,0,75.023,1.24,5.684
Gabon,5,0,1.04,0
Gambia,2,102.621,1.07,0
Georgia,6,4.262,1.06,0
Germany,6,7.555,1.11,0
Ghana,6,5.793,0.97,0
Greece,6,27.151,1.19,0
Grenada,3,0,0,0
Guatemala,5,18.531,1,0
Guinea,5,2.665,1.08,0
Guinea-Bissau,3,0,0.6,0
Guyana,0,38.141,1.28,0
Haiti,1,2.806,0.94,0
Honduras,0,53.309,1.05,0
Hungary,6,2.277,1.46,0
Iceland,6,17.582,0.98,0
India,0,44.498,1.09,0
Indonesia,6,7.447,1.09,0
International,3,0,0,0
Iran,6,25.157,0.93,0
Iraq,0,81.82,1.03,0
Ireland,5,12.354,1.23,1.215
Israel,2,111.489,1.03,0
Italy,6,19.996,1.56,1.141
Jamaica,0,61.8,1.63,0
Japan,1,5.867,0.82,0
Jordan,6,3.234,1.57,0
Kazakhstan,0,51.127,0.54,0
Kenya,5,4.575,0.75,0
Kosovo,0,57.43,0.89,0
Kuwait,2,133.706,0.98,0
Kyrgyzstan,5,20.539,0.65,0
Laos,1,0,0,0
Latvia,6,2.121,1.07,0
Lebanon,0,74.281,1.22,0
Lesotho,5,0,0.98,0
Liberia,5,0,0.9,0
Libya,5,0,1.21,0
Liechtenstein,3,0,0,0
Lithuania,1,15.061,1.2,0
Luxembourg,6,20.768,0.96,1.598
Madagascar,5,1.806,0.74,0
Malawi,5,1.673,0.85,0
Malaysia,6,0.309,0.98,0
Maldives,2,220.149,1.06,0
Mali,6,0.296,1.08,0
Malta,4,79.268,1.03,0
Marshall Islands,3,0,0,0
Mauritania,1,2.366,0.87,0
Mauritius,1,0,0.26,0
Mexico,0,30.621,0.96,0
Moldova,2,100.645,1.11,0
Monaco,3,0,0.59,0
Mongolia,6,0,0.27,0
Montenegro,4,47.766,0.94,0
Morocco,0,41.641,1.11,0
Mozambique,5,2.911,1.11,0
Myanmar,5,0.165,1.91,0
Namibia,2,124.365,1.15,0
Nepal,0,28.074,1.28,0
Netherlands,6,30.289,1.03,3.093
New Zealand,5,1.866,1.1,0
Nicaragua,1,0,0.36,0
Niger,1,0,0.74,0
Nigeria,5,1.562,0.87,0
North Macedonia,4,65.759,0.97,0
Norway,1,4.427,1.13,0
Oman,5,0,1.02,0
Pakistan,6,4.921,0.87,0
Palestine,0,63.904,1.08,0
Panama,2,329.102,0.95,0
Papua New Guinea,6,4.471,0.79,0
Paraguay,0,36.313,1.21,0
Peru,2,278.086,1.05,0
Philippines,5,21.464,0.98,0
Poland,6,15.351,1.02,0
Portugal,5,14.22,1.11,4.609
Qatar,0,84.344,0.9,0
Romania,0,49.954,0.99,24.951
Russia,0,32.871,0.97,0
Rwanda,5,15.441,1.46,0
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,1,0,0.25,0
Sao Tome and Principe,3,0,0.57,0
Saudi Arabia,0,31.855,0.86,0
Senegal,1,5.913,0.89,0
Serbia,6,16.019,0.7,0
Seychelles,1,0,0.18,0
Sierra Leone,1,1.504,0.96,0
Singapore,6,14.871,0.6,0
Slovakia,1,7.326,1.32,0
Slovenia,6,16.355,1.25,0
Solomon Islands,1,0,0,0
Somalia,1,0,0.71,0
South Africa,0,45.997,0.67,0
South Korea,6,5.188,1.31,0
South Sudan,5,0.179,0.93,0
Spain,6,0,1.37,0
Sri Lanka,1,0.28,1.17,0
Sudan,5,3.512,1.03,0
Suriname,0,64.776,0.96,0
Sweden,6,5.644,1.11,0
Switzerland,6,31.89,1.18,0
Syria,6,4.228,1.1,0
Taiwan,1,0,0.8,0
Tajikistan,6,3.565,0.93,0
Tanzania,1,0,0,0
Thailand,6,0.072,1.03,0
Timor,1,0,0,0
Togo,6,0.242,1.05,0
Trinidad and Tobago,0,55.02,1.63,0
Tunisia,1,6.769,1.47,0
Turkey,6,14.43,1.04,0
Uganda,5,2.121,1.63,0
Ukraine,0,46.692,1.17,0
United Arab Emirates,0,39.432,1.18,0
United Kingdom,5,15.438,1.04,1.061
United States,2,104.259,0.89,24.015
Uruguay,1,1.727,1.07,0
Uzbekistan,6,12.37,0.85,0
Vanuatu,5,0,0,0
Vatican,3,0,0,0
Venezuela,5,21.346,0.99,0
Vietnam,5,0.021,0.52,0
Yemen,1,0.134,0.83,0
Zambia,6,13.653,0.9,0
Zimbabwe,5,2.489,1.02,0
