country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,2,10.609,1.34,0
Albania,0,6.255,1.11,0
Algeria,2,4.31,1.09,0
Andorra,3,12.942,0.49,0
Angola,2,0.091,0,0
Antigua and Barbuda,5,0,0,0
Argentina,0,5.642,1.36,0
Armenia,5,47.921,1.37,0
Australia,3,1.176,0.82,0
Austria,3,6.773,0.98,5.996
Azerbaijan,2,11.934,1.36,0
Bahamas,5,5.086,0,0
Bahrain,1,224.497,1.25,0
Bangladesh,0,6.321,1.36,0
Barbados,2,0,0,0
Belarus,4,100.219,1.09,0
Belgium,2,26.489,0.71,32.788
Belize,2,0,0,0
Benin,3,0.99,0.97,0
Bhutan,2,6.48,0,0
Bolivia,2,19.19,1.41,0
Bosnia and Herzegovina,2,11.278,1.16,0
Botswana,2,0,0,0
Brazil,4,61.291,1.39,0
Brunei,3,0,0.01,0
Bulgaria,3,4.461,0.92,7.34
Burkina Faso,3,0,0.95,0
Burundi,5,0,0,0
Cambodia,3,0,0.03,0
Cameroon,3,5.801,1.23,0
Canada,2,32.139,0.89,0
Cape Verde,4,46.764,1.08,0
Central African Republic,2,0,0.85,0
Chad,0,1.644,0.93,0
Chile,4,139.097,1.48,0
China,2,0.003,0.75,0
Colombia,2,13.364,1.31,0
Comoros,5,0,0,0
Congo,0,10.511,0.82,0
Costa Rica,2,2.945,1.18,0
Cote d'Ivoire,3,2.237,1.18,0
Croatia,3,1.949,0.51,0
Cuba,0,1.766,0.67,0
Cyprus,0,2.283,0.67,0
Czechia,3,7.657,0.99,3.268
Democratic Republic of Congo,2,0.815,1.13,0
Denmark,3,7.942,0.82,6.043
Djibouti,0,16.194,1.51,0
Dominica,2,0,0,0
Dominican Republic,0,11.431,1.09,0
Ecuador,0,0.907,0.92,0
Egypt,0,3.889,1.26,0
El Salvador,0,11.563,1.19,0
Equatorial Guinea,5,43.479,0.64,0
Eritrea,0,0,0,0
Estonia,3,5.277,0.81,4.523
Eswatini,0,0,0.85,0
Ethiopia,2,0.078,1.23,0
Fiji,0,0,0,0
Finland,3,16.424,0.8,5.956
France,2,12.409,0.94,34.562
Gabon,4,44.929,1.15,0
Gambia,2,0,0,0
Georgia,0,5.014,1.06,0
Germany,3,4.535,0.72,0
Ghana,3,3.926,1.3,0
Greece,3,0.959,0.88,0
Grenada,5,0,0,0
Guatemala,0,9.824,1.39,0
Guinea,2,7.538,1.12,0
Guinea-Bissau,5,39.126,0.84,0
Guyana,0,0,0.5,0
Haiti,0,3.42,1.43,0
Honduras,0,6.361,1.33,0
Hungary,3,4.037,0.81,0
Iceland,6,0,0.29,0
India,2,2.857,1.33,0
Indonesia,2,2.077,1.21,0
International,5,0,0,0
Iran,3,21.526,1.26,0
Iraq,2,2.76,1.29,0
Ireland,4,86.273,0.65,11.949
Israel,2,2.542,0.39,0
Italy,3,16.407,0.68,14.141
Jamaica,0,0,0.76,0
Japan,6,0.775,0.49,0
Jordan,2,0.392,1.14,0
Kazakhstan,2,8.202,1.2,0
Kenya,0,0.391,1.32,0
Kosovo,0,4.139,0.98,0
Kuwait,1,221.751,1.52,0
Kyrgyzstan,2,5.824,1.18,0
Laos,0,0,0,0
Latvia,3,5.832,0.9,0
Lebanon,0,1.172,1.2,0
Lesotho,3,0,0,0
Liberia,0,0.395,0.97,0
Libya,0,0,0,0
Liechtenstein,5,0,0,0
Lithuania,2,2.204,0.88,0
Luxembourg,3,17.573,0.71,17.573
Madagascar,3,0.65,1.83,0
Malawi,3,0,0,0
Malaysia,3,1.236,0.86,0
Maldives,5,49.95,1.15,0
Mali,3,1.037,1.07,0
Malta,5,31.707,1.53,0
Marshall Islands,5,0,0,0
Mauritania,2,1.075,0,0
Mauritius,0,0,0.09,0
Mexico,2,18.684,1.3,0
Moldova,2,36.441,1.15,0
Monaco,3,0,0,0
Mongolia,2,17.082,0,0
Montenegro,5,0,0.02,0
Morocco,0,2.574,0.85,0
Mozambique,3,0.352,1.09,0
Myanmar,2,0,0.61,0
Namibia,3,0,0,0
Nepal,0,-0.034,1.83,0
Netherlands,2,15.757,0.68,21.068
New Zealand,6,0.207,0.37,0
Nicaragua,6,0,0,0
Niger,6,0.661,0.82,0
Nigeria,0,0.927,1.24,0
North Macedonia,5,13.92,1.07,0
Norway,3,3.874,0.65,0
Oman,4,63.055,1.28,0
Pakistan,0,13.631,1.25,0
Palestine,0,0,0.57,0
Panama,4,40.327,1.03,0
Papua New Guinea,3,0,0,0
Paraguay,0,1.963,1.05,0
Peru,4,130.354,1.29,0
Philippines,0,2.354,1.05,0
Poland,2,10.86,1.06,0
Portugal,2,18.339,0.86,10.592
Qatar,1,601.515,1.38,0
Romania,2,12.735,0.84,11.696
Russia,4,68.346,1.06,0
Rwanda,2,0,0.86,0
Saint Kitts and Nevis,5,0,0,0
Saint Lucia,5,0,0,0
Saint Vincent and the Grenadines,5,0,0,0
Samoa,5,0,0,0
San Marino,4,147.327,0.74,0
Sao Tome and Principe,5,68.443,0.42,0
Saudi Arabia,4,58.569,1.23,0
Senegal,2,5.017,1.18,0
