country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,6,0.95,0.86,0
Albania,0,47.258,1.12,0
Algeria,6,10.65,0.93,0
Andorra,5,0,1.25,0
Angola,6,3.043,1.13,0
Antigua and Barbuda,1,0,0,0
Argentina,4,103.727,1.13,0
Armenia,1,75.931,0.81,0
Australia,6,12.275,0.88,0
Austria,2,12.658,1.13,2.443
Azerbaijan,6,8.581,0.5,0
Bahamas,1,50.858,1.21,0
Bahrain,3,224.497,1.01,0
Bangladesh,6,15.101,1.06,0
Barbados,2,13.919,0.69,0
Belarus,1,11.853,0.91,0
Belgium,0,64.799,1.19,5.954
Belize,6,17.605,1.19,0
Benin,5,0,0.94,0
Bhutan,6,2.592,0.67,0
Bolivia,4,80.87,0.97,0
Bosnia and Herzegovina,5,0,1.16,0
Botswana,5,0,0.8,0
Brazil,4,108.252,1.01,0
Brunei,5,0,0,0
Bulgaria,5,7.628,0.89,7.772
Burkina Faso,5,0,0.99,0
Burundi,1,0.252,0.69,0
Cambodia,5,0.179,0.36,0
Cameroon,5,0,1.01,0
Canada,6,5.803,1,0
Cape Verde,0,41.368,1.08,0
Central African Republic,5,0,0.61,0
Chad,6,0.122,0.89,0
Chile,4,106.35,0.94,0
China,6,0.084,0.8,0
Colombia,3,208.538,1.1,0
Comoros,1,0,0.66,0
Congo,6,0,0.63,0
Costa Rica,4,95.012,1.14,0
Cote d'Ivoire,5,3.601,0.88,0
Croatia,2,14.859,1.25,0
Cuba,6,5.739,1.7,0
Cyprus,2,10.275,1.27,0
Czechia,2,11.019,1.06,1.587
Democratic Republic of Congo,5,0.201,1.05,0
Denmark,5,1.381,1.35,0.345
Djibouti,5,6.073,0.61,0
Dominica,5,0,0,0
Dominican Republic,4,87.943,0.89,0
Ecuador,0,50.275,1.06,0
Egypt,6,1.739,0.62,0
El Salvador,0,68.607,1.06,0
Equatorial Guinea,1,0,0.32,0
Eritrea,6,0,0.27,0
Estonia,1,3.769,1.32,1.508
Eswatini,4,93.09,1.07,0
Ethiopia,6,4.915,1.14,0
Fiji,5,0,0,0
Finland,5,2.888,1.28,0
France,5,0.444,1.33,5.638
Gabon,6,0,1.05,0
Gambia,0,60,1.38,0
Georgia,5,2.256,1.33,0
Germany,5,4.595,1.22,0
Ghana,2,15.126,1,0
Greece,2,19.38,1.42,0
Grenada,1,0,0,0
Guatemala,6,23.22,1.03,0
Guinea,6,4.188,1.09,0
Guinea-Bissau,1,0,0.66,0
Guyana,6,17.799,1.3,0
Haiti,1,2.017,0.94,0
Honduras,0,48.563,1.04,0
Hungary,5,4.451,1.46,0
Iceland,5,8.791,1.18,2.93
India,0,44.974,1.12,0
