country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,3,14.488,0.95,0
Albania,5,17.374,1.48,0
Algeria,5,2.759,1.04,0
Andorra,4,0,0.35,0
Angola,3,0.213,1.09,0
Antigua and Barbuda,2,0,0,0
Argentina,6,30.821,1.3,0
Armenia,0,183.583,1.09,0
Australia,4,0.824,1.52,0
Austria,4,1.554,1.07,1.221
Azerbaijan,6,32.448,1.16,0
Bahamas,2,0,0.23,0
Bahrain,1,239.777,1.11,0
Bangladesh,6,24.337,1.17,0
Barbados,5,0,0,0
Belarus,2,70.164,0.84,0
Belgium,4,7.679,0.83,5.177
Belize,5,0,0,0
Benin,4,3.299,0.97,0
Bhutan,3,0,0,0
Bolivia,6,68.705,1.22,0
Bosnia and Herzegovina,4,17.069,1.18,0
Botswana,5,8.08,0,0
Brazil,0,151.431,1.15,0
Brunei,4,0,0,0
Bulgaria,4,12.809,1.35,1.871
Burkina Faso,4,0.191,0.96,0
Burundi,2,0,0.64,0
Cambodia,4,0,0.1,0
Cameroon,5,0,1.1,0
Canada,5,10.704,0.78,0
Cape Verde,3,19.785,1.1,0
Central African Republic,6,31.886,0.95,0
Chad,5,0.061,0.74,0
Chile,0,99.392,0.96,0
China,3,0.025,1.7,0
Colombia,6,41.566,1.29,0
Comoros,2,0,0.72,0
Congo,5,0,0.73,0
Costa Rica,5,14.723,1.45,0
Cote d'Ivoire,5,14.557,1.19,0
Croatia,5,0.731,2.64,0
Cuba,3,0.618,0.76,0
Cyprus,5,0,0.73,0
Czechia,4,4.762,1.22,0.747
Democratic Republic of Congo,3,1.407,1.09,0
Denmark,5,7.596,0.97,1.036
Djibouti,5,6.073,0.53,0
Dominica,5,0,0,0
Dominican Republic,6,38.625,1.16,0
Ecuador,6,31.004,1.1,0
Egypt,5,13.319,1.07,0
El Salvador,3,19.272,1.16,0
Equatorial Guinea,2,0,0.28,0
Eritrea,3,2.82,0.42,0
Estonia,4,1.508,0.55,0.754
Eswatini,6,37.064,1.32,0
Ethiopia,3,1.122,1.05,0
Fiji,3,0,0,0
Finland,4,0.902,0.7,0.361
France,5,7.017,1.06,11.398
Gabon,6,51.668,1.09,0
Gambia,5,0,0,0
Georgia,5,2.256,0.94,0
Germany,5,4.201,1.18,0
Ghana,5,12.776,1.2,0
Greece,4,5.277,1.22,0
Grenada,2,0,0,0
Guatemala,6,30.42,1.25,0
Guinea,5,2.208,1.1,0
Guinea-Bissau,2,0,0.79,0
Guyana,3,0,0.7,0
Haiti,3,12.366,1.07,0
Honduras,6,64.919,1.25,0
Hungary,5,0.104,0.52,0
Iceland,4,0,1.02,0
India,3,9.334,1.22,0
Indonesia,5,3.769,1.16,0
International,2,0,0,0
Iran,4,31.098,1.07,0
Iraq,6,38.635,1.37,0
Ireland,5,1.418,0.62,4.253
Israel,6,31.309,1.49,0
Italy,5,5.425,0.94,2.696
Jamaica,5,1.689,1.16,0
Japan,4,0.364,1.15,0
Jordan,4,0.588,0.95,0
Kazakhstan,3,17.841,1.17,0
Kenya,3,3.422,1.23,0
Kosovo,6,72.952,1.57,0
Kuwait,0,134.643,0.92,0
Kyrgyzstan,3,14.561,1.54,0
Laos,4,0,0,0
Latvia,4,3.181,0.94,0
Lebanon,5,2.344,1.16,0
Lesotho,5,0,0,0
Liberia,3,1.384,1.03,0
Libya,3,2.329,1.22,0
Liechtenstein,2,0,0,0
Lithuania,4,0.735,0.85,0
Luxembourg,4,15.975,1.39,3.195
Madagascar,5,2.203,1.26,0
Malawi,5,0.418,1.27,0
Malaysia,5,0.309,0.6,0
Maldives,2,48.1,0.99,0
Mali,4,0.247,1.04,0
Malta,2,13.589,0.94,2.265
Marshall Islands,2,0,0,0
Mauritania,6,35.702,1.32,0
Mauritius,4,0,0.08,0
Mexico,6,38.237,1.14,0
Moldova,0,118.494,1.17,0
Monaco,2,0,0,0
Mongolia,5,1.22,0.79,0
Montenegro,2,11.145,1.15,0
Morocco,3,1.788,1.51,0
Mozambique,3,0.416,1.12,0
Myanmar,3,0,0.65,0
Namibia,5,0.787,0,0
Nepal,3,20.112,1.34,0
Netherlands,5,6.828,0.8,4.961
New Zealand,4,0.207,1.12,0
Nicaragua,2,0,0.23,0
Niger,4,0.165,0.72,0
Nigeria,3,2.848,1.16,0
North Macedonia,2,87.838,1.21,0
Norway,4,5.903,1.05,0
Oman,0,158.618,1.16,0
Pakistan,5,24.256,1.1,0
Palestine,3,8.037,4.37,0
Panama,0,147.169,1.23,0
Papua New Guinea,5,0,0,0
Paraguay,3,0.701,1.17,0
Peru,0,113.794,1.03,0
Philippines,3,4.17,1.1,0
Poland,4,13.37,0.95,0
Portugal,6,32.952,1.07,6.767
Qatar,1,380.763,0.78,0
Romania,4,17.934,1.22,8.369
Russia,6,53.613,0.94,0
Rwanda,5,0.232,1.34,0
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,6,58.931,0.43,0
Sao Tome and Principe,2,54.754,0.47,0
Saudi Arabia,0,141.294,1.14,0
Senegal,5,7.286,1.06,0
Serbia,4,14.108,1.23,0
Seychelles,4,0,0,0
Sierra Leone,5,3.009,0.97,0
Singapore,6,42.22,0.7,0
Slovakia,4,1.648,1.35,0
Slovenia,4,1.924,1.68,0.481
Solomon Islands,4,0,0,0
Somalia,4,2.391,0.8,0
South Africa,6,68.759,1.28,0
South Korea,5,1.151,1.25,0
South Sudan,3,3.305,0.79,0
Spain,5,7.593,0.99,0
Sri Lanka,5,0.42,0.83,0
Sudan,3,6.386,1.09,0
Suriname,6,42.616,1.14,0
Sweden,0,144.268,1.06,0
Switzerland,4,3.813,1.19,0
Syria,5,0.057,1.04,0
Taiwan,4,0,0.28,0
Tajikistan,5,6.396,0.79,0
Tanzania,4,0,0,0
Thailand,5,0,0.88,0
Timor,4,0,0,0
Togo,5,0.846,1.03,0
Trinidad and Tobago,3,0,0.02,0
Tunisia,4,0.254,0.95,0
Turkey,5,16.944,1.15,0
Uganda,3,0.175,0.86,0
Ukraine,5,17.767,1.2,0
United Arab Emirates,6,38.623,0.82,0
United Kingdom,5,14.716,0.93,5.259
United States,6,80.057,1.16,16.955
Uruguay,5,0,1.01,0
