country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,0,1.541,0.79,0
Albania,4,36.139,1.1,0
Algeria,0,15.393,1.13,0
Andorra,6,103.54,0.99,0
Angola,0,0.882,1.14,0
Antigua and Barbuda,3,61.27,0,0
Argentina,6,121.538,1.19,0
Armenia,6,152.199,0.85,0
Australia,0,13.922,1.3,0
Austria,2,12.769,1.13,1.888
Azerbaijan,0,32.744,0.83,0
Bahamas,6,106.803,2.39,0
Bahrain,5,271.512,0.99,0
Bangladesh,0,15.472,0.92,0
Barbados,1,6.96,0.43,0
Belarus,3,16.721,0.83,0
Belgium,4,30.372,1.49,3.538
Belize,0,2.515,0,0
Benin,2,0,0.95,0
Bhutan,1,0,0,0
Bolivia,6,103.144,1.05,0
Bosnia and Herzegovina,6,92.965,1.17,0
Botswana,4,39.972,0.86,0
Brazil,5,262.943,1.08,0
Brunei,1,0,0,0
Bulgaria,4,38.858,1.07,3.886
Burkina Faso,1,0.239,0.99,0
Burundi,2,0,0.67,0
Cambodia,2,0,0.36,0
Cameroon,1,7.007,1,0
Canada,0,18.997,1.1,0
Cape Verde,4,53.958,1.08,0
Central African Republic,1,0.621,0.63,0
Chad,0,0,0.81,0
Chile,6,133.133,0.89,0
China,0,0.109,1.69,0
Colombia,6,140.873,1.2,0
Comoros,3,0,0.68,0
Congo,4,33.889,0.69,0
Costa Rica,6,106.005,1.23,0
Cote d'Ivoire,1,9.553,0.92,0
Croatia,2,19.731,0.96,0
Cuba,1,0.265,1.71,0
Cyprus,1,2.283,1.53,0
Czechia,2,26.24,1.31,1.494
Democratic Republic of Congo,1,0.525,1.06,0
Denmark,1,8.287,1.29,0.518
Djibouti,1,8.097,0.75,0
Dominica,1,0,0,0
Dominican Republic,6,134.773,1.11,0
Ecuador,4,51.068,1.03,0
Egypt,1,6.44,0.71,0
El Salvador,4,63.982,1.1,0
Equatorial Guinea,3,0,0.27,0
Eritrea,0,0,0.28,0
Estonia,2,0.754,1.38,0.754
Eswatini,4,44.821,1.16,0
Ethiopia,0,6.611,1.5,0
Fiji,1,0,0,0
Finland,2,1.444,1.18,0
France,1,17.312,1.27,5.898
Gabon,6,177.919,1.08,0
Gambia,2,19.035,1.49,0
Georgia,1,4.763,1.47,0
Germany,1,8.856,1.21,0
Ghana,4,44.573,1.08,0
Greece,1,2.399,1.25,0
Grenada,3,0,0,0
Guatemala,4,60.897,1.09,0
Guinea,0,4.645,1.09,0
Guinea-Bissau,3,0,0.7,0
Guyana,0,1.271,1.21,0
Haiti,2,5.525,0.9,0
Honduras,4,66.333,1.08,0
Hungary,1,1.863,1.26,0
Iceland,2,5.861,1.49,0
India,4,35.446,1.22,0
Indonesia,1,6.438,1.06,0
International,3,0,0,0
Iran,4,29.633,1.01,0
Iraq,4,61.781,1.08,0
Ireland,2,3.848,1.27,1.013
Israel,5,211.425,1.07,0
Italy,1,4.168,1.14,0.761
Jamaica,1,3.377,1.29,0
Japan,2,6.08,1.45,0
Jordan,1,1.47,1.34,0
Kazakhstan,6,92.668,0.89,0
Kenya,0,12.404,1.22,0
Kosovo,6,110.204,1.14,0
Kuwait,6,176.323,1.02,0
Kyrgyzstan,0,0,0.79,0
Laos,2,0.137,0,0
Latvia,1,1.06,1.16,0
Lebanon,2,21.537,1.31,0
Lesotho,0,0,1.04,0
Liberia,1,3.559,0.93,0
Libya,0,16.009,1.3,0
Liechtenstein,3,0,0,0
Lithuania,2,9.551,1.36,0
Luxembourg,6,166.141,1.16,6.39
